# x y z x_res y_res z_res
-2.985656200396490476e+03 -1.667397643424845000e+03 1.658967497032554093e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.199084641704530441e-02
-2.985633437467393833e+03 -1.667367669911996927e+03 1.658938153522271932e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.272249859116982407e-02
-2.985653395110343354e+03 -1.667407911629181172e+03 1.658969118436436361e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.946673367983976277e-02
-2.596618601387218405e+03 -1.666782795413037093e+03 1.371382887939276429e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.130885798573899592e-02
-2.596671974685251826e+03 -1.666626504473691512e+03 1.371360875448821446e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.287111353602199415e-02
-2.596741947443691060e+03 -1.666596090674852121e+03 1.371397277280775029e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.388901449634886376e-03
-2.789265673180284466e+03 -1.430741143710515644e+03 1.426362020880684724e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.805050548809617794e-02
-2.789313447696536969e+03 -1.430730053993811680e+03 1.426393721763911060e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.850349136903673752e-02
-2.789393665666042125e+03 -1.430625543900006960e+03 1.426419546389075492e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.833906032711297485e-02
-3.026373808062572152e+03 -1.270113418529295586e+03 1.561203036954537424e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.369820641656360749e-02
-3.026295746436948775e+03 -1.270136179084836158e+03 1.561146460047758353e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.727124012020908594e-02
-3.026259890028020891e+03 -1.270109830514581745e+03 1.561110124145882025e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.012883061812885899e-02
-2.602764620594916323e+03 -1.266389092282982801e+03 1.244482072813856064e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.337303763061584050e-02
-2.602535615647889699e+03 -1.266339222653048409e+03 1.244311346528416635e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.960334603368664830e-02
-2.602438085502869853e+03 -1.266336625781268594e+03 1.244243877206981495e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.170389234725746519e-02
-2.992521650421328559e+03 -9.528454872935220692e+02 1.456719837059386577e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.334790251602726130e-02
-2.992523903861532290e+03 -9.527677826597405328e+02 1.456705605567294128e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.878302995786953034e-02
-2.992639131886958694e+03 -9.527559189101598349e+02 1.456795078384581927e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.912525731826121955e-02
-2.602465902362233919e+03 -9.534434851676367089e+02 1.167756812971556428e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.884556752527544177e-02
-2.603166791015805757e+03 -9.531924699369862992e+02 1.168184899930906937e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.846575930343874461e-02
-2.603492235092154715e+03 -9.530917988835446977e+02 1.168387030882218909e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.365856448164095127e-02
-2.795270831885927691e+03 -7.140990670593329241e+02 1.262283880840739982e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.830857960039168120e-02
-2.795246045125376895e+03 -7.141049270914066938e+02 1.262266382974423351e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.606706641588573348e-02
-2.795199899697382079e+03 -7.140732306949751091e+02 1.262227373303086893e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.114086718263763487e-02
-3.000884530926093703e+03 -5.542127309037745135e+02 1.400019537927229862e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.860282112394088472e-03
-3.000895288948123834e+03 -5.541201168108322008e+02 1.400017837393525042e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.123511098167000455e-03
-3.000726829940682819e+03 -5.540868804177440552e+02 1.399878916820385939e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.710367529379254847e-03
-2.593223612850752943e+03 -5.582735907153619337e+02 1.097399975716592593e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.720507371302005595e-02
-2.593139848915230687e+03 -5.581634353502693102e+02 1.097329850019985571e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.122535382799583203e-02
-2.593101236870583762e+03 -5.582187406191169430e+02 1.097309807374725921e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.749713979066541469e-03
-2.972463029809694945e+03 -2.424532296463094951e+02 1.354075827086311961e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.697370705237744914e-02
-2.972388903570382354e+03 -2.424221768448362297e+02 1.354015572555400126e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.579727577728817778e-02
-2.972321498336435980e+03 -2.424960433091916912e+02 1.353964578227570996e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.376135419445745356e-02
-2.610070052527938969e+03 -2.456423567255135367e+02 1.084348084040179998e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.166240847471101461e-02
-2.610123847591668891e+03 -2.455963523774235284e+02 1.084383416615274598e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.669175583173455379e-02
-2.610302746066296550e+03 -2.455635190431165142e+02 1.084505940663658947e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.147018619692687480e-02
-2.775722623724214827e+03 -1.213475982233552131e+01 1.200179939248188390e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.417000075971031947e-02
-2.775526721906157036e+03 -1.233048273198432554e+01 1.200031306540289222e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.080459557954839056e-02
-2.775540900499887812e+03 -1.248814861670963339e+01 1.200039309275060191e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.487140350420190771e-02
-2.964568979890885203e+03 1.383414159308590285e+02 1.351161428143827266e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.173267190352135003e-02
-2.964586403556396817e+03 1.389573332073503309e+02 1.351209431952094349e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.392058743336633597e-02
-2.964408186004422532e+03 1.390394629085212159e+02 1.351071449845780990e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.039258035915736400e-02
