Enabled	Feature	ID 	x        	y          	z          	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_3   	1  	-235.3362	-5,648.0253	2,937.2277 	 	 	 	67.7017     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	2  	-235.3804	-5,648.0418	2,937.3126 	 	 	 	67.7129     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	3  	-235.3755	-5,648.0629	2,937.3775 	 	 	 	67.7135     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	4  	179.2627 	-5,638.3724	2,898.8182 	 	 	 	65.0886     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	5  	179.2592 	-5,638.3239	2,898.7044 	 	 	 	65.0985     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	6  	179.3881 	-5,638.3435	2,898.7310 	 	 	 	65.0885     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	7  	-12.9481 	-5,590.5073	2,714.6253 	 	 	 	51.8733     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	8  	-12.9613 	-5,590.5255	2,714.6989 	 	 	 	51.8794     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	9  	-13.1478 	-5,590.5285	2,714.6908 	 	 	 	51.8738     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	10 	175.0784 	-5,552.7689	2,574.2420 	 	 	 	43.3283     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	11 	175.1542 	-5,552.8115	2,574.3417 	 	 	 	43.3195     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	12 	175.3148 	-5,552.7807	2,574.3898 	 	 	 	43.3642     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	13 	-197.8836	-5,547.6527	2,555.5773 	 	 	 	41.8882     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	14 	-197.7902	-5,547.6513	2,555.5791 	 	 	 	41.8902     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	15 	-198.7200	-5,547.7076	2,555.9081 	 	 	 	41.9402     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	16 	-210.4890	-5,470.3001	2,271.6716 	 	 	 	25.1932     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	17 	-210.3977	-5,470.2460	2,271.4986 	 	 	 	25.1897     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	18 	-210.3288	-5,470.3327	2,271.8328 	 	 	 	25.2135     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	19 	174.2696 	-5,467.0797	2,259.4714 	 	 	 	24.7623     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	20 	174.0079 	-5,467.2682	2,260.1746 	 	 	 	24.8063     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	21 	173.9086 	-5,467.2238	2,260.0238 	 	 	 	24.8005     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	22 	-19.9101 	-5,407.1074	2,042.7355 	 	 	 	12.7061     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	23 	-19.8281 	-5,407.1506	2,042.8912 	 	 	 	12.7145     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	24 	-19.7005 	-5,407.2088	2,043.0898 	 	 	 	12.7225     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	25 	163.3870 	-5,349.2499	1,840.2457 	 	 	 	3.5394      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	26 	164.0016 	-5,349.3120	1,840.4499 	 	 	 	3.5459      	Device Position 1	38.1 	V20003907682
