Enabled	Feature	ID 	x          	y          	z          	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_2   	1  	-1,610.7488	-5,616.1010	2,944.2289 	 	 	 	70.9920     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	2  	-1,610.7397	-5,616.1140	2,944.2761 	 	 	 	70.9950     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	3  	-1,610.7011	-5,616.0920	2,944.2042 	 	 	 	70.9940     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	4  	-1,249.0723	-5,623.4002	2,919.0887 	 	 	 	66.2326     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	5  	-1,248.6623	-5,623.3518	2,918.8382 	 	 	 	66.2104     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	6  	-1,248.4215	-5,623.3242	2,918.6824 	 	 	 	66.1938     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	7  	-1,441.4545	-5,555.8614	2,687.5557 	 	 	 	51.2806     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	8  	-1,441.7200	-5,555.7898	2,687.3993 	 	 	 	51.2914     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	9  	-1,442.0204	-5,555.7176	2,687.0374 	 	 	 	51.2364     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	10 	-1,263.9415	-5,528.5870	2,561.3002 	 	 	 	41.9947     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	11 	-1,264.6318	-5,528.6776	2,561.8026 	 	 	 	42.0491     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	12 	-1,264.7810	-5,528.5989	2,561.4803 	 	 	 	42.0171     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	13 	-1,628.7325	-5,518.6915	2,576.6211 	 	 	 	46.0075     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	14 	-1,628.7156	-5,518.7049	2,576.6841 	 	 	 	46.0153     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	15 	-1,628.6486	-5,518.7025	2,576.6649 	 	 	 	46.0134     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	16 	-1,255.7570	-5,452.2864	2,279.4569 	 	 	 	24.9883     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	17 	-1,255.8506	-5,452.2486	2,279.3441 	 	 	 	24.9856     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	18 	-1,255.7714	-5,452.2697	2,279.4029 	 	 	 	24.9866     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	19 	-1,631.1210	-5,442.7815	2,297.3247 	 	 	 	29.1435     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	20 	-1,631.0432	-5,442.7355	2,297.2120 	 	 	 	29.1535     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	21 	-1,631.0324	-5,442.7477	2,297.2059 	 	 	 	29.1404     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	22 	-1,434.1749	-5,382.6882	2,052.2831 	 	 	 	13.7650     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	23 	-1,434.4733	-5,382.7503	2,052.5248 	 	 	 	13.7746     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	24 	-1,434.5079	-5,382.7426	2,052.5079 	 	 	 	13.7755     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	25 	-1,223.4746	-5,350.1300	1,911.2169 	 	 	 	5.7120      	Device Position 1	38.1 	V20003907682
Checked	M2_2   	26 	-1,223.5381	-5,350.1434	1,911.2407 	 	 	 	5.7051      	Device Position 1	38.1 	V20003907682
Checked	M2_2   	27 	-1,223.3727	-5,350.1461	1,911.2524 	 	 	 	5.7109      	Device Position 1	38.1 	V20003907682
Checked	M2_2   	28 	-1,568.9258	-5,329.1557	1,882.3596 	 	 	 	6.7306      	Device Position 1	38.1 	V20003907682
Checked	M2_2   	29 	-1,568.8297	-5,329.1654	1,882.4296 	 	 	 	6.7464      	Device Position 1	38.1 	V20003907682
Checked	M2_2   	30 	-1,568.6889	-5,329.2016	1,882.5325 	 	 	 	6.7487      	Device Position 1	38.1 	V20003907682
Checked	M2_2   	31 	-1,226.2619	-5,258.4782	1,593.7690 	 	 	 	-8.3656     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	32 	-1,225.3854	-5,258.4180	1,593.4547 	 	 	 	-8.3838     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	33 	-1,225.3594	-5,258.3819	1,593.2984 	 	 	 	-8.3986     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	34 	-1,620.8118	-5,249.2435	1,613.5335 	 	 	 	-4.4020     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	35 	-1,620.8566	-5,249.2020	1,613.4076 	 	 	 	-4.4039     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	36 	-1,620.7497	-5,249.2240	1,613.4766 	 	 	 	-4.3998     	Device Position 1	38.1 	V20003907682
Checked	M2_2   	37 	-1,403.7454	-5,186.0737	1,369.9508 	 	 	 	-15.8368    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	38 	-1,403.6457	-5,186.0704	1,369.9229 	 	 	 	-15.8397    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	39 	-1,403.4505	-5,186.1186	1,370.0213 	 	 	 	-15.8486    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	40 	-1,207.2410	-5,149.1574	1,224.3108 	 	 	 	-21.6108    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	41 	-1,207.2067	-5,149.1655	1,224.3355 	 	 	 	-21.6097    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	42 	-1,207.1365	-5,149.1871	1,224.4106 	 	 	 	-21.6044    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	43 	-1,599.3092	-5,134.3687	1,223.9637 	 	 	 	-18.7038    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	44 	-1,599.2267	-5,134.4309	1,224.1437 	 	 	 	-18.7033    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	45 	-1,599.8650	-5,134.7613	1,225.3459 	 	 	 	-18.6524    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	46 	-1,583.8446	-5,045.3853	930.9978   	 	 	 	-27.0197    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	47 	-1,583.5242	-5,045.5287	931.4258   	 	 	 	-27.0107    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	48 	-1,583.3708	-5,045.5895	931.5909   	 	 	 	-27.0115    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	49 	-1,228.5203	-5,055.2727	919.8345   	 	 	 	-29.9695    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	50 	-1,228.2567	-5,055.2800	919.8296   	 	 	 	-29.9705    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	51 	-1,228.2271	-5,055.2116	919.6001   	 	 	 	-29.9778    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	52 	-1,412.0049	-4,977.9255	693.2028   	 	 	 	-33.8184    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	53 	-1,411.8078	-4,977.9680	693.2615   	 	 	 	-33.8345    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	54 	-1,411.7426	-4,977.9712	693.3129   	 	 	 	-33.8193    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	55 	-1,602.0974	-4,924.1504	548.2163   	 	 	 	-34.2521    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	56 	-1,602.9518	-4,924.2015	548.5030   	 	 	 	-34.2334    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	57 	-1,603.0009	-4,924.1918	548.4931   	 	 	 	-34.2287    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	58 	-1,246.6673	-4,928.5716	519.3591   	 	 	 	-37.6401    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	59 	-1,246.5798	-4,928.5954	519.4278   	 	 	 	-37.6384    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	60 	-1,246.5982	-4,928.5663	519.3466   	 	 	 	-37.6371    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	61 	-1,621.0819	-4,825.8779	247.3469   	 	 	 	-37.2417    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	62 	-1,620.8952	-4,825.9346	247.5021   	 	 	 	-37.2409    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	63 	-1,620.8974	-4,825.9314	247.4970   	 	 	 	-37.2395    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	64 	-1,245.3828	-4,837.9590	239.4849   	 	 	 	-40.6500    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	65 	-1,245.3811	-4,837.9631	239.4465   	 	 	 	-40.6661    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	66 	-1,244.9981	-4,837.9345	239.3242   	 	 	 	-40.6670    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	67 	-1,438.6396	-4,756.4373	14.4834    	 	 	 	-40.2987    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	68 	-1,438.6507	-4,756.4709	14.5863    	 	 	 	-40.2981    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	69 	-1,438.5805	-4,756.5023	14.6670    	 	 	 	-40.3003    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	70 	-1,619.7209	-4,700.4644	-129.5645  	 	 	 	-38.0983    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	71 	-1,619.7187	-4,700.4642	-129.5973  	 	 	 	-38.1085    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	72 	-1,619.5817	-4,700.5226	-129.4641  	 	 	 	-38.1177    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	73 	-1,248.5165	-4,714.3199	-131.7788  	 	 	 	-41.5200    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	74 	-1,248.4664	-4,714.3822	-131.6424  	 	 	 	-41.5343    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	75 	-1,248.3591	-4,714.4473	-131.4100  	 	 	 	-41.5192    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	76 	-1,600.5369	-4,597.8943	-431.6596  	 	 	 	-36.3335    	Device Position 1	38.1 	V20003907682
Checked	M2_2   	77 	-1,601.3476	-4,598.0260	-431.1618  	 	 	 	-36.3229    	Device Position 1	38.1 	V20003907682
