# x y z x_res y_res z_res
-2.290082455166165801e+03 2.357146878409627334e+03 1.602859123218819661e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.357912051999619507e-01
-2.290209881251331353e+03 2.357302942063614864e+03 1.603038907158309030e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.328306755133155548e-01
-2.290210580436333203e+03 2.357364715263908693e+03 1.603077981334836011e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.269650526702832849e-01
-1.944819880173695765e+03 2.329379015494860596e+03 1.380500036808573441e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.491832807754803980e-02
-1.944091616839431254e+03 2.329438532437357935e+03 1.380140294321667795e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.007674494083858008e-02
-1.944097117543213926e+03 2.329472249981841742e+03 1.380163851329442934e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.743518921179656900e-02
-2.142847360848703829e+03 2.149437411644852091e+03 1.387990838581986850e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.284792291191365621e-02
-2.143056993988230715e+03 2.150379193877592115e+03 1.388646670351195382e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.292732956850045412e-02
-2.144379874765143995e+03 2.151346391184024014e+03 1.389982742454776599e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.659821949637034777e-02
-1.952814677613783715e+03 1.915880460921526492e+03 1.156547333851309958e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.432225262319320791e-02
-1.952939501128526672e+03 1.916176391771053432e+03 1.156761013354396681e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.756092033415313836e-02
-1.952895292777620853e+03 1.916073594055430931e+03 1.156686327183130345e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.585735941873679167e-02
-2.277539274861238482e+03 1.895486271542916938e+03 1.336344756222979981e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.051485699873524027e-02
-2.277665800553076224e+03 1.895651792560066269e+03 1.336506685781928638e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.048680510372946628e-02
-2.277727814495172879e+03 1.895645910277854227e+03 1.336542928360729832e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.341444121128688494e-02
-1.943034731388064301e+03 1.601755634320557419e+03 1.009263714568908483e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.038100182949790451e-02
-1.942772860492040991e+03 1.602623300936998248e+03 1.009480696580490360e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.944352661653340419e-02
-1.942202412884946853e+03 1.604039330028205541e+03 1.009759434642890028e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.833283107718045812e-02
-1.926716682804883931e+03 1.246471689472985418e+03 8.717156209506018172e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.269753446047673151e-02
-1.926885016798463312e+03 1.246719543489596845e+03 8.718816133512851252e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.374730278815206930e-02
-1.926904319969911057e+03 1.246796024803373029e+03 8.719158680793594840e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.740640510816660935e-02
-2.110019501979465076e+03 1.425283188009154401e+03 1.033013481505178959e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.109787496438798371e-02
-2.110092916142937156e+03 1.425438618190198895e+03 1.033112566872876386e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.915941207106698130e-02
-2.110130821547040796e+03 1.425655125090963338e+03 1.033213632620946782e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.427012387093441248e-02
-2.305668086421701901e+03 1.587789784482884897e+03 1.214417550658102556e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.314113462480008820e-04
-2.305703892725792684e+03 1.587907163413036415e+03 1.214488690133547095e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.786891703327910363e-04
-2.305603571522405673e+03 1.587824544779995449e+03 1.214391045228422712e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.237099257740737812e-03
-2.322102951651179865e+03 1.245926006964711860e+03 1.099090112449392365e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.108224791092141004e-02
-2.322133458101452106e+03 1.245959819616363347e+03 1.099120302818043911e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.273620872586093355e-02
-2.322238179375157870e+03 1.246101364799580324e+03 1.099232174477106980e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.858305501146276129e-02
-2.635625019047050955e+03 1.615527592501649224e+03 1.450910755143345341e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.507677356821204739e-02
-2.635219530143628617e+03 1.615424821185001292e+03 1.450570895913305378e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.136426802207893161e-02
-2.635489689195985193e+03 1.615496530121528849e+03 1.450798705838919318e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.216508071054136053e-02
-2.637080148686907705e+03 1.210742661417684303e+03 1.300874067819833044e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.662588189854432130e-04
-2.637590557251642167e+03 1.211107740667594953e+03 1.301359329887421552e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.367451977889459158e-03
