2 1 3 0.00000 0.00000 0.05460 0.03294 -0.00697 0.03347 -0.01421 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 1 4 0.00000 0.00000 -0.00000 0.00310 -0.02796 -0.00367 -0.01970 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 1 5 0.00000 0.00000 0.01529 0.00662 -0.06986 -0.03457 0.01002 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 1 6 0.00000 0.00000 0.05923 0.04861 0.04252 -0.00078 0.01911 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 1 7 0.00000 0.00000 0.03187 0.01060 0.03446 0.03032 0.04468 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 2 0.00000 0.00000 -0.09760 0.02050 -0.01067 -0.02727 -0.00670 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 3 0.00000 0.00000 0.04527 -0.03453 0.02418 0.06573 0.04806 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 4 0.00000 0.00000 0.01238 0.00462 -0.07014 -0.05232 -0.00667 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 5 0.00000 0.00000 -0.00923 -0.01894 -0.04193 -0.00560 -0.01890 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 6 0.00000 0.00000 -0.00000 0.04982 0.01845 0.04640 0.02883 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 7 0.00000 0.00000 0.02062 0.01290 0.02663 -0.00462 0.00905 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 2 8 0.00000 0.00000 0.03465 -0.02128 0.00376 -0.02359 -0.02498 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 1 0.00000 0.00000 -0.03649 -0.02957 -0.00554 -0.05144 -0.03635 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 2 0.00000 0.00000 -0.04411 0.00271 -0.00190 -0.01486 -0.01749 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 3 0.00000 0.00000 0.00160 -0.01285 0.01361 -0.03085 -0.03113 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 4 0.00000 0.00000 -0.03488 -0.01331 -0.05266 -0.01690 -0.00225 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 5 0.00000 0.00000 -0.02072 -0.04864 -0.03739 -0.00437 -0.01604 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 6 0.00000 0.00000 0.03158 0.01243 -0.00000 0.00213 0.03186 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 7 0.00000 0.00000 0.04434 0.06606 -0.02763 0.02142 0.00399 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 8 0.00000 0.00000 0.02527 0.04354 -0.02352 -0.01210 0.05372 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 3 9 0.00000 0.00000 0.07203 0.02334 -0.03899 -0.03074 0.02572 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 1 0.00000 0.00000 -0.06343 -0.01721 -0.01288 0.00224 0.02346 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 2 0.00000 0.00000 -0.05470 -0.02769 -0.03309 -0.05285 -0.01199 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 3 0.00000 0.00000 -0.01632 -0.01193 0.05035 -0.00386 -0.00346 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 4 0.00000 0.00000 -0.02836 -0.01192 -0.00000 -0.00526 -0.04159 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 5 0.00000 0.00000 -0.02344 0.00163 -0.01270 -0.06134 -0.02330 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 6 0.00000 0.00000 0.03344 0.01387 -0.00000 0.01590 -0.00942 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 7 0.00000 0.00000 0.04215 -0.00057 0.03516 0.05367 0.02710 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 8 0.00000 0.00000 -0.02439 -0.04959 0.00531 -0.03634 -0.04876 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 4 9 0.00000 0.00000 -0.01473 -0.01940 -0.00866 0.01885 -0.00334 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 1 0.00000 0.00000 -0.01492 -0.03857 0.03596 0.00005 0.02011 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 2 0.00000 0.00000 -0.01435 -0.00634 0.01940 -0.06481 -0.00164 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 3 0.00000 0.00000 0.02057 0.03367 0.02436 0.03942 0.00068 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 4 0.00000 0.00000 -0.06931 -0.00366 -0.00000 -0.02724 -0.00364 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 5 0.00000 0.00000 -0.00945 -0.00425 0.02809 -0.02035 0.01641 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 6 0.00000 0.00000 0.04234 -0.00250 -0.01370 0.04548 0.02041 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 7 0.00000 0.00000 0.04326 0.05057 0.02682 0.06911 0.02615 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 8 0.00000 0.00000 0.01419 -0.00880 0.01419 0.01470 0.00565 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 5 9 0.00000 0.00000 0.03304 0.04735 -0.02527 -0.00053 -0.00279 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 1 0.00000 0.00000 -0.02201 -0.03351 -0.00000 0.02242 0.03994 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 2 0.00000 0.00000 -0.01245 -0.00588 -0.01698 0.03390 0.04834 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 3 0.00000 0.00000 0.04211 0.01754 0.05235 0.00613 0.01644 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 4 0.00000 0.00000 -0.03515 -0.02629 -0.03483 -0.04851 -0.01276 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 5 0.00000 0.00000 0.00481 -0.02610 0.02495 -0.02244 0.01637 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 6 0.00000 0.00000 0.01032 0.03213 0.01355 0.01102 0.03329 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 7 0.00000 0.00000 0.03048 0.02522 0.00177 -0.00070 0.01474 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 8 0.00000 0.00000 -0.06380 -0.02713 -0.02116 -0.03888 0.01933 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 6 9 0.00000 0.00000 -0.01665 0.01675 -0.02327 -0.01837 -0.03103 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 1 0.00000 0.00000 0.00556 0.06572 0.04155 0.04006 -0.01880 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 2 0.00000 0.00000 -0.02349 0.05296 0.05970 0.00060 -0.02892 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 3 0.00000 0.00000 0.05009 -0.01537 0.02586 0.00333 0.02284 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 4 0.00000 0.00000 0.03666 0.01197 -0.00015 -0.01401 -0.04008 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 5 0.00000 0.00000 0.01081 -0.00149 -0.04859 0.02364 -0.02295 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 6 0.00000 0.00000 0.03931 -0.00760 0.00442 0.05252 0.02655 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 7 0.00000 0.00000 0.01706 0.00193 -0.04300 -0.01418 -0.02441 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 8 0.00000 0.00000 -0.10940 -0.04600 -0.00000 -0.02309 -0.05756 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 7 9 0.00000 0.00000 -0.05019 -0.05575 -0.01698 -0.06497 -0.05052 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 2 0.00000 0.00000 -0.02732 0.02070 0.05029 -0.00000 0.07314 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 3 0.00000 0.00000 0.02742 0.01753 0.01443 -0.01444 -0.02305 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 4 0.00000 0.00000 -0.01597 0.03218 0.03911 0.03661 -0.02411 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 5 0.00000 0.00000 0.01743 -0.00500 -0.01309 0.03954 -0.03070 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 6 0.00000 0.00000 -0.00731 0.02214 0.03319 0.02847 0.00655 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 7 0.00000 0.00000 0.00862 0.00839 -0.02613 -0.04217 -0.01681 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 8 8 0.00000 0.00000 -0.02346 -0.00093 -0.02398 0.01162 -0.01801 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 9 3 0.00000 0.00000 -0.01682 0.01999 0.00094 0.06295 0.05569 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 9 4 0.00000 0.00000 0.01620 0.01114 -0.05696 -0.01138 -0.03818 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 9 5 0.00000 0.00000 0.03873 0.03965 0.02965 -0.02365 -0.00003 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 9 6 0.00000 0.00000 0.03719 -0.00659 -0.00000 0.03027 -0.02807 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
2 9 7 0.00000 0.00000 -0.01805 -0.01590 -0.01011 0.02255 -0.02329 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
