CODE13,-8937.263,994.180,-5679.742,0.030,0.014,0.032,0.000
CODE16,-7449.266,-4370.547,-4370.180,0.015,0.009,0.016,0.000
CODE28,-8971.851,1152.477,-5466.242,0.053,0.039,0.053,0.000
CODE31,-11611.143,1396.728,-1468.228,0.098,0.059,0.051,0.000
CODE61,-9059.863,-3793.962,-1893.217,0.013,0.008,0.010,0.000
CODE62,-8801.621,535.425,-5186.622,0.025,0.012,0.027,0.000
CSB-045-1,-8581.847,-5518.443,456.510,0.059,0.051,0.023,0.000
CSB-045-4,-8634.900,-5509.956,351.826,0.062,0.052,0.025,0.000
CSB-045-5,-8949.318,-5460.292,-272.742,0.072,0.060,0.034,0.000
CSB-045-8,-9002.121,-5451.879,-377.363,0.097,0.077,0.042,0.000
NUGGET133_1,-8661.637,-5499.171,324.150,0.060,0.049,0.024,0.000
NUGGET133_5,-8673.019,-5497.572,313.324,0.060,0.049,0.024,0.000
NUGGET133_15,-8662.055,-5498.557,289.635,0.061,0.050,0.024,0.000
NUGGET133_A,-8682.004,-5496.154,295.117,0.059,0.049,0.024,0.000
NUGGET133_B,-8641.891,-5501.527,297.537,0.061,0.050,0.025,0.000
NUGGET133_C,-8635.194,-5502.504,310.941,0.059,0.049,0.024,0.000
NUGGET133_D,-8648.249,-5500.658,317.637,0.061,0.050,0.025,0.000
NUGGET134_2,-8932.166,-5456.503,-201.672,0.060,0.049,0.026,0.000
NUGGET134_5,-8938.662,-5455.456,-215.210,0.061,0.049,0.027,0.000
NUGGET134_15,-8927.879,-5456.321,-238.613,0.059,0.048,0.026,0.000
NUGGET134_A,-8947.895,-5453.980,-233.281,0.061,0.049,0.027,0.000
NUGGET134_B,-8907.621,-5459.205,-230.762,0.060,0.048,0.026,0.000
NUGGET134_C,-8900.882,-5460.122,-217.506,0.058,0.047,0.026,0.000
NUGGET134_D,-8914.226,-5458.667,-210.951,0.065,0.053,0.029,0.000
NUGGET137_3,-7503.313,-291.491,-6056.461,0.049,0.057,0.098,0.000
NUGGET137_6,-7490.190,-288.634,-6047.807,0.049,0.057,0.098,0.000
NUGGET137_15,-7484.466,-310.066,-6042.278,0.049,0.057,0.098,0.000
NUGGET137_A,-7477.899,-290.607,-6039.890,0.049,0.057,0.098,0.000
NUGGET137_B,-7500.121,-322.550,-6051.301,0.049,0.057,0.098,0.000
NUGGET137_C,-7512.393,-320.203,-6059.939,0.049,0.057,0.098,0.000
NUGGET137_D,-7509.946,-305.577,-6059.713,0.053,0.073,0.112,0.000
NUGGET138_4,-7012.384,-363.872,-5730.985,0.037,0.033,0.078,0.000
NUGGET138_6,-7000.159,-365.846,-5722.804,0.046,0.032,0.098,0.000
NUGGET138_15,-6994.239,-387.491,-5717.153,0.037,0.032,0.075,0.000
NUGGET138_A,-6987.689,-367.832,-5714.542,0.037,0.032,0.075,0.000
NUGGET138_B,-7009.943,-400.131,-5726.178,0.039,0.036,0.078,0.000
NUGGET138_C,-7022.168,-398.217,-5734.468,0.036,0.030,0.074,0.000
NUGGET138_D,-7019.913,-383.394,-5734.131,0.038,0.034,0.078,0.000
TARGET1,-9857.091,-4388.772,-196.402,0.017,0.009,0.009,0.000
TARGET2,-9660.186,-4411.366,-513.852,0.017,0.009,0.010,0.000
TARGET3,-9783.885,-4027.050,-609.616,0.016,0.008,0.009,0.000
TARGET4,-11567.518,1441.398,-1444.144,0.034,0.016,0.017,0.000
TARGET5,-9622.688,-4052.323,-861.369,0.016,0.008,0.010,0.000
TARGET6,-9451.092,-4296.582,-955.929,0.015,0.008,0.009,0.000
TARGET7,-9299.656,-4462.053,-1076.916,0.016,0.009,0.010,0.000
TARGET8,-9421.091,-4074.269,-1179.745,0.015,0.008,0.010,0.000
TARGET9,-9139.692,-4477.610,-1327.741,0.014,0.008,0.010,0.000
TARGET10,-9980.636,-4007.510,-289.735,0.017,0.009,0.009,0.000
TARGET11,-9809.932,-4248.753,-389.293,0.016,0.008,0.009,0.000
TARGET12,-10021.922,-3556.935,-573.951,0.019,0.009,0.010,0.000
TARGET13,-9061.147,-4107.672,-1741.833,0.014,0.008,0.010,0.000
TARGET14,-8899.064,-4123.581,-1989.777,0.014,0.008,0.011,0.000
TARGET15,-10419.343,-3655.270,191.159,0.028,0.011,0.012,0.000
TARGET16,-10224.437,-3680.942,-128.352,0.021,0.009,0.010,0.000
TARGET17,-9874.416,-3721.626,-696.039,0.018,0.009,0.010,0.000
TARGET18,-9715.165,-3743.144,-947.503,0.015,0.008,0.009,0.000
TARGET19,-9832.135,-3355.992,-1049.907,0.019,0.009,0.011,0.000
TARGET20,-9263.425,-4088.595,-1427.855,0.014,0.008,0.010,0.000
TARGET21,-9091.567,-4331.875,-1519.686,0.014,0.008,0.010,0.000
TARGET22,-8724.115,-4365.361,-2083.911,0.013,0.008,0.010,0.000
TARGET23,-8691.653,-4142.801,-2304.227,0.013,0.008,0.010,0.000
TARGET24,-8527.938,-4156.040,-2550.613,0.012,0.008,0.010,0.000
TARGET25,-10070.628,-3697.231,-380.775,0.022,0.009,0.011,0.000
TARGET26,-9273.421,-3410.990,-1926.469,0.017,0.008,0.011,0.000
TARGET27,-9153.226,-3801.123,-1826.742,0.016,0.008,0.011,0.000
TARGET28,-8992.899,-3813.538,-2074.560,0.016,0.008,0.012,0.000
TARGET29,-8938.717,-3667.897,-2269.732,0.016,0.008,0.012,0.000
TARGET30,-9476.412,-3390.349,-1612.354,0.018,0.008,0.011,0.000
TARGET31,-9511.866,-3771.306,-1264.038,0.015,0.008,0.009,0.000
TARGET32,-9663.034,-3599.621,-1145.394,0.019,0.009,0.011,0.000
TARGET33,-9499.586,-4440.318,-761.214,0.017,0.009,0.010,0.000
TARGET34,-7431.956,-4625.342,-3861.608,0.016,0.010,0.016,0.000
TARGET35,-8926.911,1197.375,-5442.486,0.024,0.014,0.026,0.000
TARGET36,-7556.162,-4233.475,-3962.814,0.014,0.009,0.014,0.000
TARGET37,-7591.754,-4460.041,-3746.454,0.015,0.009,0.014,0.000
