CODE1,-8233.475,2053.374,-6103.344,0.040,0.040,0.049,0.000
CODE5,-4094.153,-774.359,-3875.656,0.032,0.041,0.056,0.000
CODE6,-4396.118,-3369.967,-3962.065,0.059,0.099,0.169,0.000
CODE7,-2902.241,-934.488,-3089.575,0.030,0.043,0.051,0.000
CODE8,-7991.580,2236.020,2641.144,0.137,0.077,0.051,0.000
CODE9,-8286.776,-395.539,2561.210,0.044,0.029,0.025,0.000
CODE10,-7258.089,-536.549,3241.161,0.066,0.041,0.042,0.000
CODE11,-8635.465,-3081.934,2542.756,0.108,0.044,0.039,0.000
CODE12,-11848.714,2317.312,-497.631,0.046,0.037,0.020,0.000
CODE13,-8945.115,994.079,-5686.603,0.054,0.028,0.045,0.000
CODE16,-7452.073,-4372.893,-4377.615,0.021,0.013,0.024,0.000
CODE25,-9554.346,2214.071,-5398.598,0.079,0.039,0.059,0.000
CODE26,-11722.831,2446.702,-2060.372,0.122,0.045,0.041,0.000
CODE28,-8979.679,1152.472,-5472.995,0.109,0.077,0.076,0.000
CODE36,-6985.073,3795.835,-3844.333,0.071,0.092,0.049,0.000
CODE39,-9178.384,3999.720,-509.029,0.086,0.098,0.031,0.000
CODE41,-5091.343,1709.945,2296.851,0.238,0.283,0.122,0.000
CODE49,-6288.398,2185.580,2968.583,0.146,0.121,0.080,0.000
CODE55,-2481.699,1743.257,-1939.713,0.035,0.078,0.036,0.000
CODE56,-5832.125,2066.260,3083.311,0.069,0.131,0.080,0.000
CODE58,-8295.744,-5615.208,976.786,0.158,0.131,0.032,0.000
CODE59,-6802.925,-5809.184,1704.154,0.141,0.113,0.048,0.000
CODE61,-9060.567,-3796.419,-1897.183,0.019,0.012,0.015,0.000
CODE62,-8808.443,535.154,-5193.264,0.054,0.025,0.043,0.000
CODE73,-8712.130,-6021.549,284.260,0.103,0.049,0.029,0.000
CODE75,-2862.154,1446.298,106.954,0.041,0.081,0.028,0.000
CODE79,-8444.858,-5842.703,662.255,0.062,0.023,0.030,0.000
