# x y z x_res y_res z_res x_res_err y_res_err z_res_err
2.478572114636387141e+03 1.733806605070221849e+03 -8.520692377093996583e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.045148429133746504e-02 1.703355536292211134e-02 1.631833013350513992e-02 1.255248811464461378e-02
2.478649188033936298e+03 1.733500841240097770e+03 -8.520352908266391978e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.039264317930133075e-02 1.703401745824835792e-02 1.631825805283345157e-02 1.255254894365290079e-02
2.848693476719563478e+03 1.741194475757189821e+03 -1.002128542042479609e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.063438783386175146e-02 1.748985416994180281e-02 1.708164463135128375e-02 1.269960845855334572e-02
2.848704969458337473e+03 1.741215074454250498e+03 -1.002137645542234736e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.408974812537280741e-02 1.748986781154425116e-02 1.708168772724808979e-02 1.269962319250458882e-02
2.848699363012686263e+03 1.741260519568199697e+03 -1.002144511115095895e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.085231607321020419e-02 1.748997971373124349e-02 1.708179964935903697e-02 1.269975011739881386e-02
2.662447538127235930e+03 1.575772473085748743e+03 -8.926443684872634776e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.306975338326822111e-02 1.739626948630146677e-02 1.658124126061426978e-02 1.262554309241547927e-02
2.662118982344456526e+03 1.575345487218287872e+03 -8.924327519067971082e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.213166179865822869e-02 1.739635011264861406e-02 1.658027831661718077e-02 1.262546160904241301e-02
2.662035242182092134e+03 1.574905916053096234e+03 -8.923173384670832320e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.151522980890717918e-02 1.739653266131697615e-02 1.657973684225938146e-02 1.262534091670480460e-02
2.845378814610658537e+03 1.322014792214565887e+03 -9.254859667523778910e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.296715774370966301e-02 1.782421369467450389e-02 1.689788293132579028e-02 1.275898736516695685e-02
2.845313133804820154e+03 1.321925923584382645e+03 -9.254439797839476967e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.419169574939132872e-02 1.782369961676113015e-02 1.689740583053887107e-02 1.275856224182162282e-02
2.845336100771493875e+03 1.321936446283622672e+03 -9.254554759705155220e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.035792117332334783e-02 1.782400460013426960e-02 1.689761899329412370e-02 1.275879637015430758e-02
2.475737140920758065e+03 1.321086642940869524e+03 -7.760700017652234806e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.123847319712069748e-02 1.751724441723167755e-02 1.600517726202198981e-02 1.258679127332465973e-02
2.475741679543294140e+03 1.321092533467033718e+03 -7.760726427711963993e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.449306995016797828e-02 1.751721636675080546e-02 1.600517804007361294e-02 1.258677341947036371e-02
2.475802263153364038e+03 1.321072549558522041e+03 -7.760923883340231555e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.871735514960050750e-02 1.751707139093033189e-02 1.600518000738197777e-02 1.258663315793159126e-02
2.483709493035355081e+03 9.932879741170255556e+02 -7.339523236507709214e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.087921467794728869e-02 1.802311540023373085e-02 1.585210524814539487e-02 1.271641881382220597e-02
2.483618335083358943e+03 9.932668701973537964e+02 -7.339151198332172044e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.796693585182424613e-03 1.802320836694850520e-02 1.585191763312829988e-02 1.271646448931094617e-02
2.483683425377624644e+03 9.933000141686694633e+02 -7.339438188162097276e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.458585004584733724e-02 1.802310354001871937e-02 1.585205560547926773e-02 1.271641676431153715e-02
2.858074105920675720e+03 9.945722306169773219e+02 -8.865509287214904077e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.725395460662753067e-03 1.823698940781967939e-02 1.684648503068998660e-02 1.290698274382587850e-02
2.858065310950289131e+03 9.944967392290491262e+02 -8.865383470207204653e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.123320962774300824e-02 1.823695075723228559e-02 1.684638667563404663e-02 1.290692095799457484e-02
2.858061069946413681e+03 9.945129077924221974e+02 -8.865383878055753542e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.167450146821181534e-02 1.823696076504469077e-02 1.684639294088442762e-02 1.290693462011499940e-02
2.683120916614022917e+03 8.314038152163994937e+02 -7.953405097914502164e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.658419123913290605e-04 1.840157128247549637e-02 1.632569678447379213e-02 1.291222761942738446e-02
2.683143681605053644e+03 8.314253661702831550e+02 -7.953519432061580119e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.251094111336442438e-02 1.840127296005740140e-02 1.632565316528840002e-02 1.291203770442151365e-02
2.683157190372110108e+03 8.314985339656161614e+02 -7.953646199017696006e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.016579672378270516e-02 1.840138833767381021e-02 1.632580394408332525e-02 1.291215876299007387e-02
2.489904161755261612e+03 6.306801251140886961e+02 -7.014524669771898857e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.603145812196828501e-02 1.869433157441705018e-02 1.574799745710123156e-02 1.295588034214564810e-02
2.489974611534245469e+03 6.306512116361360540e+02 -7.014773334079069400e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.266841667803532800e-02 1.869440282889853547e-02 1.574817737094881889e-02 1.295593082699193592e-02
2.489918005281123442e+03 6.306510515005934394e+02 -7.014556188286464078e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.223867413193204357e-02 1.869438043764705404e-02 1.574802264855269460e-02 1.295590059880925154e-02
2.832460349668930121e+03 6.297228509865664137e+02 -8.410190371453177249e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.037049770479825384e-02 1.882282834506624272e-02 1.672104602134043966e-02 1.314234566876212526e-02
2.832436005585760540e+03 6.297210659580555330e+02 -8.410084010360020557e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.326529788078346428e-02 1.882277325697343309e-02 1.672095639832633582e-02 1.314230068182377885e-02
2.832523496626726228e+03 6.297283392366339285e+02 -8.410466891721432603e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.457935290654859273e-03 1.882290594418361065e-02 1.672125596757971511e-02 1.314241963898620663e-02
2.858221356706899769e+03 3.088198400930384082e+02 -8.351514960007619948e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.071699442954354708e-02 1.947058824194833684e-02 1.679451880143705347e-02 1.345320712654913750e-02
2.858220782027117366e+03 3.087625948135666363e+02 -8.351493205735283709e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.532407466807853780e-02 1.947088292869104606e-02 1.679457411649981982e-02 1.345337495247228218e-02
2.858261196552790352e+03 3.087101003755618649e+02 -8.351651895135003656e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.431960851518113031e-02 1.947096242161518512e-02 1.679468835001691682e-02 1.345342590363868274e-02
2.488896811407106270e+03 2.428083776770586155e+02 -6.815047599197569639e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.505441031421810294e-03 1.952602292627577535e-02 1.570105600712570770e-02 1.331451840297914746e-02
2.488941168033476515e+03 2.426631841504221256e+02 -6.815179546142201161e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.365778995719438171e-03 1.952632331177709193e-02 1.570116899468472493e-02 1.331466948831419410e-02
2.489004680101239046e+03 2.425303549638124423e+02 -6.815388486693611014e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.281688361880696903e-02 1.952653290826743618e-02 1.570131290430930651e-02 1.331477411741860579e-02
2.649373681959928035e+03 9.953066488026973957e+01 -7.425681399405505090e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.358546334679203937e-02 1.989281810030176303e-02 1.617936607411673763e-02 1.356208430473642215e-02
2.649381436841702907e+03 9.959985061693642194e+01 -7.425718973611112972e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.095097534096225900e-02 1.989302108326450672e-02 1.617949437085366635e-02 1.356223716081258329e-02
2.649398276330915905e+03 9.961433734400172568e+01 -7.425788887766050550e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.134551254344273730e-02 1.989278983940683324e-02 1.617947958843403075e-02 1.356210316708538963e-02
2.861041752379862828e+03 -1.142952694937560949e+02 -8.330612598554412784e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.845239299192826365e-02 2.044287335082224655e-02 1.687279674984139624e-02 1.394841909247168318e-02
2.511617331508091411e+03 -1.296999099907143886e+02 -6.889414346119733068e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.824142628082199735e-02 2.041888179864320349e-02 1.581885176225034453e-02 1.376902251659038907e-02
2.511516744618832945e+03 -1.299128210751993606e+02 -6.889064811934488830e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.021786559073461831e-02 2.041949790344802645e-02 1.581865094945732186e-02 1.376931313983996777e-02
2.511539905215945510e+03 -1.299453378187851058e+02 -6.889161148124998135e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.226981282340489088e-02 2.041989756770596492e-02 1.581882353185459777e-02 1.376956420796462098e-02
2.507223331366661569e+03 -4.569999315568519478e+02 -7.002286577804395051e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.087112848243634744e-02 2.125176309861047386e-02 1.593965667044199008e-02 1.422899137773129402e-02
2.507277665220472500e+03 -4.570571195141960743e+02 -7.002531836523567677e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.860763952345450889e-02 2.125146936639816381e-02 1.593972191484748988e-02 1.422883494816296231e-02
2.507241527650018725e+03 -4.571120999953104729e+02 -7.002424520259047824e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.941067148276090393e-02 2.125171674109794726e-02 1.593967717943136145e-02 1.422896500182287659e-02
2.840284439577014837e+03 -4.721967772331449851e+02 -8.382686589840386659e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.758745159712304940e-02 2.134595241677290922e-02 1.694941815429484508e-02 1.443996323419544786e-02
2.840282274399534344e+03 -4.722220237483673486e+02 -8.382692764689387843e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.064197597440966092e-02 2.134610521418056281e-02 1.694944609935459395e-02 1.444005180894731601e-02
2.840273092753446690e+03 -4.722333585876059487e+02 -8.382659841343860307e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.923110463380339752e-03 2.134597241024649428e-02 1.694938351414769506e-02 1.443996817305810872e-02
2.685177493490230518e+03 -6.236455149846981385e+02 -7.832613130176477512e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.564270784928737612e-02 2.171992527642283705e-02 1.656405781457439413e-02 1.458649393003034339e-02
2.685182920966207803e+03 -6.237586505730923818e+02 -7.832726605619063776e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.031940552490652863e-02 2.172055008162740788e-02 1.656422736153799480e-02 1.458686840595555152e-02
2.685221372171293297e+03 -6.238257625880771684e+02 -7.832939516675507718e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.746766051276438247e-02 2.172055516524922653e-02 1.656434269360377784e-02 1.458689187984870718e-02
2.514764344740794968e+03 -8.863365376679392966e+02 -7.403301392392481262e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.571372307466845086e-03 2.239475967895167632e-02 1.627407014371733476e-02 1.493415892606456824e-02
2.514783099592970757e+03 -8.864224033248690375e+02 -7.403471455658603873e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.353815926459560615e-02 2.239476413717950143e-02 1.627414978054881819e-02 1.493418625596187356e-02
2.514761925776212138e+03 -8.864432700521111883e+02 -7.403412726720262071e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.293472391921568487e-02 2.239510209235602220e-02 1.627417371689852607e-02 1.493437564765558168e-02
2.836001512829415788e+03 -9.037272491245696528e+02 -8.744287503221100621e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.426134352053566090e-01 2.250264259863235528e-02 1.723113725365528828e-02 1.514217966317961406e-02
2.836002652312661667e+03 -9.037428634959592273e+02 -8.744310305282506590e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.956647319028718357e-02 2.250200647256437106e-02 1.723100973158050997e-02 1.514182042217816423e-02
2.836085163610317977e+03 -9.037370185239717557e+02 -8.744661238205239329e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.898552012875143191e-02 2.250171400428533156e-02 1.723119298681137154e-02 1.514169129371816143e-02
2.876836713370702000e+03 -1.205164631023090124e+03 -9.321763176020181163e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.764420668513366763e-02 2.334283905160856182e-02 1.764729992252530438e-02 1.571404298265289753e-02
2.876860984000949884e+03 -1.205242231527131025e+03 -9.321986297218117556e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.185501857724261754e-03 2.334301494693244786e-02 1.764744857892994873e-02 1.571417845099016067e-02
2.876895387767575812e+03 -1.205248704538400034e+03 -9.322146627941638997e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.527649840187677910e-02 2.334329682089171173e-02 1.764760503468471020e-02 1.571435180248281077e-02
2.523049741221764634e+03 -1.232601790844055586e+03 -7.900897428106458165e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.296362426087398489e-02 2.334128532467298622e-02 1.667000109863879184e-02 1.557512035155786574e-02
2.523073588400669905e+03 -1.232622155409166908e+03 -7.901021866395181803e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.031518510020390522e-01 2.334119803759479583e-02 1.667006368956222562e-02 1.557509004531264230e-02
2.523076185547709883e+03 -1.232600388685506232e+03 -7.900998099869036650e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.146341149385989411e-02 2.334140384827530085e-02 1.667009316539923985e-02 1.557519544741107695e-02
2.688894941481170918e+03 -1.370570495137260650e+03 -8.790280111849885714e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.118604081972307540e-01 2.376053521366518900e-02 1.730331876176758460e-02 1.593132969507569247e-02
2.688768165474768466e+03 -1.370747123447154081e+03 -8.790061643570439287e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.662956006693264044e-02 2.376123504450990478e-02 1.730323471328700652e-02 1.593174137324344236e-02
2.688800689648069692e+03 -1.370897648235567885e+03 -8.790453607265013147e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.172273940655372826e-01 2.376140240846992199e-02 1.730347820750379600e-02 1.593191674227633498e-02
2.879110125882470584e+03 -1.611694798319360643e+03 -1.004238126293837183e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.215976218864113889e-02 2.448355247707164131e-02 1.816924923653245524e-02 1.652265570196162145e-02
2.879135305157771199e+03 -1.611511285918439853e+03 -1.004212604087201868e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.310184805260462326e-02 2.448307496828403332e-02 1.816906061223016663e-02 1.652230583541820438e-02
2.879204817168346381e+03 -1.611470333245848224e+03 -1.004234720741857245e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.439208151713728512e-04 2.448305861463793281e-02 1.816920943525530963e-02 1.652230082420690777e-02
2.508721425524488041e+03 -1.675545777573461464e+03 -8.653677786059189714e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.270024988553331013e-01 2.456069333303187441e-02 1.726987062644684545e-02 1.646449368360674778e-02
2.508790078346020437e+03 -1.675454381455954035e+03 -8.653750649812604934e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.615053909956088773e-02 2.456102041704468636e-02 1.726996949263221934e-02 1.646462428059322289e-02
2.508768819354832885e+03 -1.675455111067484722e+03 -8.653670427958412859e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.175292638859559702e-02 2.456087767510428677e-02 1.726989815885095897e-02 1.646454343414810104e-02
2.515577868893358300e+03 -1.957948243934387392e+03 -9.317635740810882794e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.265286514154809083e-02 2.534549774019343935e-02 1.778546117077509092e-02 1.708259857895760500e-02
2.515597864082097658e+03 -1.957820143501906159e+03 -9.317401973371802626e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.583891796727357359e-03 2.534528785920842769e-02 1.778528175288575375e-02 1.708239132207499747e-02
2.515622902062862067e+03 -1.957850588425514161e+03 -9.317571704315938064e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.023896791610923174e-02 2.534543409852902524e-02 1.778540548374299771e-02 1.708249808145747423e-02
2.852395724100921143e+03 -1.975982199009302803e+03 -1.072858911397882338e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.343597005028158264e-01 2.550361442030697756e-02 1.867905888252550245e-02 1.729180992559097366e-02
2.852360576391732138e+03 -1.975938137169915308e+03 -1.072833236601066176e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.378923543426111564e-01 2.550277500164587624e-02 1.867881703840698973e-02 1.729134202117849420e-02
2.852250667879597586e+03 -1.975873910340460952e+03 -1.072770683270023397e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.596768955855054628e-01 2.550263686442028402e-02 1.867841966727407793e-02 1.729118149811753949e-02
2.699923195689232671e+03 -2.119831389818483785e+03 -1.045176217112233985e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.858427468235390734e-02 2.585574570534256156e-02 1.855142009730584296e-02 1.753770709941929878e-02
2.699904216669643574e+03 -2.119874067860401283e+03 -1.045179555411760361e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.144547321626191660e-02 2.585560594181696842e-02 1.855143552041022340e-02 1.753767224412389192e-02
2.699875172114054749e+03 -2.119853080852499716e+03 -1.045162310392043565e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.914953332283687359e-02 2.585561795665692122e-02 1.855132846527212526e-02 1.753764914714264073e-02
2.880942138906654236e+03 -2.368481290539046313e+03 -1.188212990084712999e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.297323593993837676e-02 2.661697050142768778e-02 1.950243884239933126e-02 1.820384461376273882e-02
2.880669503766177058e+03 -2.368133960070428202e+03 -1.187997916380851819e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.103884046990515344e-02 2.661572030827662194e-02 1.950103095007484424e-02 1.820281021094315166e-02
2.880591782532686011e+03 -2.368642146686534943e+03 -1.188109111475548474e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.965518463052376319e-03 2.661731843058960309e-02 1.950189313477346600e-02 1.820406152650913892e-02
2.522040676075976990e+03 -2.382783945204279462e+03 -1.047492762493425005e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.164741451419160967e-02 2.652382316984947322e-02 1.867494588736505826e-02 1.806524587888191924e-02
2.521911579657819857e+03 -2.382761327539403283e+03 -1.047437178188777551e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.814586519071383464e-02 2.652377367380783987e-02 1.867460503578724854e-02 1.806516030211056945e-02
2.522009480749753038e+03 -2.382713372721911128e+03 -1.047460418801180566e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.194845079264041487e-03 2.652352656070519621e-02 1.867471447775834181e-02 1.806502201152333439e-02
2.240814032009656785e+03 -3.127447994278413717e+03 -1.194807715885607422e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.574957787346420446e-02 2.844773738163798929e-02 2.000381020629334386e-02 1.980017557497441502e-02
2.240887788223336884e+03 -3.127489155500586094e+03 -1.194847472403776578e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.066235951352382472e-02 2.844775134147890447e-02 2.000406563271645358e-02 1.980026060078252104e-02
2.240875822709010208e+03 -3.127403361393279738e+03 -1.194811556294942818e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.956233219091529918e-02 2.844762883778785556e-02 2.000379353565855459e-02 1.980007877650328749e-02
1.880261068948865841e+03 -3.158754475926715259e+03 -1.096139967440557541e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.429755975930049772e-02 2.838276351911255685e-02 1.950678457442607538e-02 1.974381037822800153e-02
1.879948339575598311e+03 -3.158324153079848656e+03 -1.095888113723663935e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.594965761685102734e-02 2.838133015509966897e-02 1.950504482024020478e-02 1.974250884708520642e-02
1.879275349962864539e+03 -3.157921323296118317e+03 -1.095545477805140706e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.358787856640788050e-02 2.838017832659940967e-02 1.950282327482969966e-02 1.974128597513391883e-02
2.049353465203797896e+03 -2.923924414892041568e+03 -1.059568459246973191e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.148571858892239561e-02 2.781933441942187682e-02 1.909782168114675452e-02 1.920021977889899839e-02
2.049129206466071082e+03 -2.923888871703782115e+03 -1.059486790059128936e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.451228002462869426e-02 2.781958164516794632e-02 1.909732151685475735e-02 1.920021937134451864e-02
2.049145745776096646e+03 -2.923797903859431699e+03 -1.059459617759228109e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.022348540469238287e-02 2.781887882361750580e-02 1.909711616147301977e-02 1.919980250217697554e-02
1.860332121936174872e+03 -2.763348091753969584e+03 -9.479041881808208814e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.423013695950885449e-03 2.731524782534737461e-02 1.833872844093125537e-02 1.872092101413831700e-02
1.860376542428098219e+03 -2.763391039271793488e+03 -9.479313607324502300e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.688967413501529791e-02 2.731529226249683820e-02 1.833892096727906401e-02 1.872100895988122043e-02
1.860315417110725321e+03 -2.763366460762820225e+03 -9.479057004815999221e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.592777786784438376e-02 2.731520717865628181e-02 1.833875460900464410e-02 1.872092566141806552e-02
2.230009859915093330e+03 -2.762692323555231269e+03 -1.062024289218383899e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.430970005669053080e-02 2.745410375864191024e-02 1.898723650669878124e-02 1.886513530106352296e-02
2.229989166281077814e+03 -2.762536332621833026e+03 -1.061965041144817690e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.776363946730953103e-02 2.745386370746432519e-02 1.898678527178027445e-02 1.886481827329558950e-02
2.229980108825952357e+03 -2.762430107279640197e+03 -1.061926383295959511e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.742716797800937911e-02 2.745360708060687327e-02 1.898648930063813120e-02 1.886456384765251848e-02
2.222676391088953551e+03 -2.435100879560725843e+03 -9.554782680712715148e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.805106154907036853e-02 2.655914387866069315e-02 1.815188807295541398e-02 1.805738406625858467e-02
2.222313934384089407e+03 -2.435073786926105640e+03 -9.553476590119232981e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.360349536577643903e-02 2.655910438423404740e-02 1.815109225583095079e-02 1.805723854887142377e-02
2.222260011587921781e+03 -2.434941539246127832e+03 -9.552898023941814643e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.751366247990063130e-02 2.655863617148565906e-02 1.815066477263516109e-02 1.805685727245343389e-02
1.847035244857453790e+03 -2.442679750554818384e+03 -8.408320234590567566e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.200927954602093450e-02 2.644818191359735865e-02 1.746617021473389000e-02 1.792338723939079781e-02
1.847047196144614645e+03 -2.442840376898912837e+03 -8.408842759149017354e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.170148614957838618e-02 2.644884219308406628e-02 1.746660211661824058e-02 1.792388123353921836e-02
1.847139292393147116e+03 -2.442747156860105861e+03 -8.408821031563704196e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.139177176565510763e-02 2.644847188802892934e-02 1.746652111424161838e-02 1.792362316827468896e-02
2.028291684381074447e+03 -2.193045058242439154e+03 -8.227798877816496770e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.114073464319801587e-02 2.583451926974662458e-02 1.719776391986718722e-02 1.740162417182815335e-02
2.028172864451447367e+03 -2.192978010522758723e+03 -8.227243905717193684e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.956728316269277457e-02 2.583432979847638880e-02 1.719737887591673078e-02 1.740143303468988725e-02
2.027993971330677141e+03 -2.193187261150890663e+03 -8.227257737842570862e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.943590634556471741e-02 2.583480142757841463e-02 1.719750193000768590e-02 1.740182992478827781e-02
1.837869202708291596e+03 -2.019444944500287420e+03 -7.198988055456231905e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.012871879525789609e-02 2.530414202554870720e-02 1.644254931075180004e-02 1.692319730062108799e-02
