CODE1,-3642.450,-9215.556,3863.002,0.022,0.033,0.013,0.000
CODE2,-4629.946,-8808.125,5713.008,0.056,0.049,0.024,0.000
CODE3,244.769,-8572.405,3762.242,0.014,0.021,0.033,0.000
CODE4,-5559.236,-5648.209,6804.095,0.055,0.026,0.030,0.000
CODE5,-5459.917,-4104.753,4659.147,0.034,0.019,0.019,0.000
CODE6,-5437.477,-2610.284,2515.226,0.037,0.020,0.019,0.000
CODE7,-5851.251,-2972.013,5450.344,0.046,0.019,0.026,0.000
CODE8,1914.206,-4005.940,8158.573,0.050,0.021,0.051,0.000
CODE9,1934.738,-2481.976,5993.604,0.029,0.021,0.031,0.000
CODE10,1597.997,-1501.449,6674.682,0.037,0.026,0.042,0.000
CODE11,2032.291,-909.982,3791.437,0.029,0.026,0.025,0.000
CODE12,2765.150,-7742.653,4992.495,0.026,0.019,0.017,0.000
CODE13,-2893.613,-8616.983,2923.079,0.016,0.023,0.024,0.000
CODE16,-3466.350,-3643.648,157.245,0.023,0.019,0.021,0.000
CODE18,-3323.915,-3456.548,180.469,0.032,0.014,0.034,0.000
CODE21,1344.287,-2455.954,1018.795,0.023,0.023,0.047,0.000
CODE25,-2177.549,-9521.218,3702.070,0.019,0.028,0.021,0.000
CODE26,1655.079,-8700.909,4424.664,0.047,0.031,0.048,0.000
CODE28,-2718.784,-8608.523,3126.028,0.022,0.053,0.018,0.000
CODE29,-3315.066,-3446.469,255.772,0.025,0.025,0.037,0.000
CODE30,1304.731,-2453.789,1079.049,0.015,0.022,0.032,0.000
CODE31,1902.308,-7618.678,3949.288,0.017,0.052,0.018,0.000
CODE33,-4337.617,-3351.403,8246.072,0.029,0.023,0.034,0.000
CODE34,-4321.757,-3320.714,8256.159,0.052,0.018,0.042,0.000
CODE35,-2970.669,-8434.424,6801.718,0.042,0.039,0.028,0.000
CODE36,-3002.588,-8418.606,6801.106,0.022,0.068,0.067,0.000
CODE37,-3017.604,-8448.407,6791.933,0.061,0.060,0.121,0.000
CODE39,844.636,-7592.763,7489.807,0.019,0.060,0.056,0.000
CODE40,829.305,-7621.419,7477.466,0.046,0.024,0.043,0.000
CODE41,-523.432,-2510.884,8933.574,0.032,0.024,0.052,0.000
CODE42,-491.508,-2526.875,8932.667,0.025,0.030,0.041,0.000
CODE49,844.078,-2981.028,9053.553,0.057,0.025,0.078,0.000
CODE50,-5349.009,-4311.504,7950.527,0.073,0.025,0.050,0.000
CODE52,1051.904,-7427.315,3610.451,0.011,0.013,0.014,0.000
CODE53,1852.227,-6803.198,7965.173,0.055,0.022,0.050,0.000
CODE54,-2020.647,-8088.443,3066.572,0.012,0.017,0.013,0.000
CODE55,-5261.624,-3833.006,8199.717,0.026,0.015,0.028,0.000
CODE56,569.063,-2620.678,9226.201,0.014,0.017,0.033,0.000
CODE57,2747.126,-7102.958,7105.713,0.055,0.025,0.041,0.000
CODE58,605.902,-36.316,1304.517,0.019,0.030,0.021,0.000
CODE59,-52.441,1224.508,2182.783,0.027,0.045,0.025,0.000
CODE62,-2699.176,-7960.507,2867.344,0.013,0.018,0.015,0.000
