Enabled	Feature	ID 	x        	y          	z          	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_3   	1  	-211.4483	-3,721.1298	-2,814.4676	 	 	 	68.8911     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	2  	-211.3680	-3,721.1055	-2,814.5000	 	 	 	68.9034     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	3  	-211.4756	-3,721.1136	-2,814.5091	 	 	 	68.8935     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	4  	163.7387 	-3,724.8106	-2,806.5960	 	 	 	65.9195     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	5  	163.9037 	-3,724.8205	-2,806.5524	 	 	 	65.9231     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	6  	164.2772 	-3,724.7441	-2,806.7178	 	 	 	65.9409     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	7  	35.9540  	-3,767.6716	-2,705.6649	 	 	 	58.0822     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	8  	35.9578  	-3,767.7344	-2,705.5251	 	 	 	58.0672     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	9  	36.0613  	-3,767.6823	-2,705.6917	 	 	 	58.0630     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	10 	-181.0227	-3,847.4136	-2,512.6329	 	 	 	45.0625     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	11 	-180.9436	-3,847.4508	-2,512.5474	 	 	 	45.0539     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	12 	-180.9485	-3,847.4388	-2,512.5786	 	 	 	45.0554     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	13 	163.2048 	-3,852.0108	-2,501.8669	 	 	 	42.3071     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	14 	163.2757 	-3,852.1015	-2,501.6298	 	 	 	42.2961     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	15 	163.5464 	-3,852.0970	-2,501.5604	 	 	 	42.3210     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	16 	-194.5783	-3,965.3761	-2,222.5169	 	 	 	25.6261     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	17 	-194.6001	-3,965.3830	-2,222.5107	 	 	 	25.6217     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	18 	-194.6498	-3,965.3913	-2,222.4685	 	 	 	25.6275     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	19 	161.4517 	-3,972.5610	-2,205.0576	 	 	 	22.4851     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	20 	162.0393 	-3,972.6028	-2,204.9545	 	 	 	22.4751     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	21 	162.2076 	-3,972.6426	-2,204.8969	 	 	 	22.4548     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	22 	-11.4626 	-4,028.3164	-2,066.0513	 	 	 	14.7791     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	23 	-11.4442 	-4,028.3197	-2,066.0526	 	 	 	14.7755     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	24 	-11.4767 	-4,028.3287	-2,066.0433	 	 	 	14.7701     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	25 	-234.2264	-4,110.0311	-1,855.9822	 	 	 	5.3414      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	26 	-234.2118	-4,110.0309	-1,855.9828	 	 	 	5.3413      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	27 	-234.1482	-4,110.0008	-1,856.0979	 	 	 	5.3330      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	28 	145.2786 	-4,121.6837	-1,827.5754	 	 	 	1.3244      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	29 	145.3103 	-4,121.7529	-1,827.3882	 	 	 	1.3182      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	30 	145.5478 	-4,121.7669	-1,827.3732	 	 	 	1.3084      	Device Position 1	38.1 	V20003907682
Checked	M2_3   	31 	-211.5137	-4,224.9440	-1,557.5731	 	 	 	-8.7569     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	32 	-211.5488	-4,224.9723	-1,557.4849	 	 	 	-8.7554     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	33 	-211.6182	-4,224.9412	-1,557.6342	 	 	 	-8.7731     	Device Position 1	38.1 	V20003907682
Checked	M2_3   	34 	181.2432 	-4,230.9792	-1,541.9547	 	 	 	-11.5884    	Device Position 1	38.1 	V20003907682
Checked	M2_3   	35 	181.2012 	-4,231.0302	-1,541.8359	 	 	 	-11.5987    	Device Position 1	38.1 	V20003907682
Checked	M2_3   	36 	181.2532 	-4,231.0353	-1,541.8005	 	 	 	-11.5926    	Device Position 1	38.1 	V20003907682
Checked	M2_3   	37 	-5.0347  	-4,286.7878	-1,394.8959	 	 	 	-16.7115    	Device Position 1	38.1 	V20003907682
Checked	M2_3   	38 	-4.8527  	-4,286.7832	-1,394.9387	 	 	 	-16.7217    	Device Position 1	38.1 	V20003907682
