# x y z x_res y_res z_res
-2.995419917206349965e+03 1.573713732728416289e+03 1.714769361359960840e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.053274626103075207e-02
-2.610380705410384053e+03 1.586918852128481376e+03 1.420481811906755638e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.551759424305146240e-02
-2.784723079806327860e+03 1.480589235570901110e+03 1.507371384528783267e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.196800475415216169e-02
-2.599735924339701796e+03 1.241884122232629579e+03 1.284187651230141114e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.372627363813762713e-02
-3.001928075060311130e+03 1.259387056867733918e+03 1.600048919143217176e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.100445390311733718e-02
-2.989761538360099621e+03 9.394401911804701513e+02 1.494539075051872032e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.685179044306096330e-03
-2.624557323852684476e+03 9.245688795615224080e+02 1.210984809612140793e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.916410710863374334e-02
-2.787573963899195860e+03 7.736315096417916948e+02 1.296373847453401424e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.187951183985092030e-02
-2.975796150452740221e+03 5.394654881707755294e+02 1.400991708121396471e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.376005389890337938e-02
-2.581498678615013887e+03 5.193787932720771323e+02 1.102001015098214367e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.547358668449305696e-02
-2.595466765884762935e+03 2.178640193053986991e+02 1.079656311882731643e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.364576190108550691e-03
-2.968661349480198623e+03 2.146059708073901788e+02 1.358158848829019121e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.088067999939994479e-03
-2.797065357185859739e+03 6.807941995028335214e+01 1.217137098613209787e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.491578613491299166e-02
-2.623785199993966216e+03 -1.681051023762962302e+02 1.090453676727726275e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.781299227397425966e-02
-2.965350003387439301e+03 -1.866445480630053453e+02 1.345532007227443216e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.691310518738987412e-02
-2.603421866363746631e+03 -4.745611734509160442e+02 1.094637993995071099e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.798841064958537572e-03
-2.981487310217135018e+03 -4.847653774720864135e+02 1.376124822039681135e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.937732860310916294e-02
-2.797738627987047948e+03 -6.377594557525396795e+02 1.252218683912903003e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.063653706400941701e-03
-2.599000417159713379e+03 -8.728557962885593042e+02 1.148430508379235278e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.442872333544187313e-02
-2.976967052476553363e+03 -8.787869091087856077e+02 1.428485018386973593e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.980853086589377199e-02
-2.991040262221720241e+03 -1.177577569942635364e+03 1.506573649508206927e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.456774931607696999e-02
-2.577409772955412336e+03 -1.225471085055357435e+03 1.214932357359885913e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.873005940514360645e-02
-2.780521520746895476e+03 -1.360902443569468687e+03 1.397040017788818602e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.814315137110725118e-03
-2.592599242997257079e+03 -1.572024902627312258e+03 1.333154757410712250e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.971740783645373085e-02
-2.960983684729789275e+03 -1.608391887594404125e+03 1.616335573851906418e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.316446526379195348e-03
-2.301632575203459510e+03 -2.299199955200699151e+03 1.463609882191982479e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.281625787578377640e-02
-1.908160580212460900e+03 -2.291764759707515623e+03 1.244228879654043425e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.726438882620698223e-02
-2.098358311960906121e+03 -2.134174349880126101e+03 1.264508757717820515e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.117289723236126520e-02
-2.296874188014652646e+03 -1.982366377716642091e+03 1.307710054483845283e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.601221257789120500e-02
