P13V1,-158,x
P13V2,-236,x
P13V4,-146,x
P16V3,-328,x
P17V2,-155,x
P17V5,-378,x
P22V1,172,x
P23V3,158,x
P24V3,166,x
P24V4,230,x
P26V2,-294,x
P28V2,-151,x
P28V3,279,x
P33V2,200,x
P33V3,180,x
P38V4,147,x
P38V5,309,x
P42V2,-213,x
P43V1,172,x
P44V1,-157,x
P46V5,192,x
P47V3,-221,x
P48V2,247,x
P48V4,-243,x
P49V2,169,x
