# angle direction x y z
9.000000000000000000e+01 0.000000000000000000e+00 -2.983887499999999818e+03 2.632231157203517341e+03 -1.393274279381917324e+02
9.000000000000000000e+01 0.000000000000000000e+00 -2.983885400000000118e+03 2.632246586072561968e+03 -1.393549315743150316e+02
9.000000000000000000e+01 -1.000000000000000000e+00 -2.983905099999999948e+03 2.632222883752000598e+03 -1.393739381521235146e+02
4.000000000000000000e+01 0.000000000000000000e+00 -3.675632599999999911e+03 4.019668002244732634e+03 -2.914902348938367140e+03
4.000000000000000000e+01 0.000000000000000000e+00 -3.675664800000000014e+03 4.019646670156227628e+03 -2.914903064480119156e+03
4.000000000000000000e+01 1.000000000000000000e+00 -3.675659999999999854e+03 4.019633656240598611e+03 -2.914899173721838451e+03
9.000000000000000000e+01 0.000000000000000000e+00 -2.983793099999999868e+03 2.631940781415959009e+03 -1.394541682711562771e+02
9.000000000000000000e+01 0.000000000000000000e+00 -2.983812399999999798e+03 2.631948249883003882e+03 -1.394306448360332240e+02
