# angle direction x y z
9.000000000000000000e+01 0.000000000000000000e+00 -2.397349499999999807e+03 -2.959920345266257300e+03 -1.148331815417825936e+02
9.000000000000000000e+01 0.000000000000000000e+00 -2.397317100000000210e+03 -2.959971193452066473e+03 -1.147860452288168318e+02
9.000000000000000000e+01 -1.000000000000000000e+00 -2.397333399999999983e+03 -2.959981300479324091e+03 -1.148069748250865416e+02
4.000000000000000000e+01 0.000000000000000000e+00 -5.230596099999999751e+03 -1.370295952910173810e+03 -3.296769272749308584e+03
4.000000000000000000e+01 0.000000000000000000e+00 -5.230690300000000207e+03 -1.370403820829408687e+03 -3.296742484654938835e+03
4.000000000000000000e+01 1.000000000000000000e+00 -5.230724900000000162e+03 -1.370392148554566120e+03 -3.296728710476197193e+03
9.000000000000000000e+01 0.000000000000000000e+00 -2.397307899999999790e+03 -2.960244083188039895e+03 -1.147373436682673713e+02
9.000000000000000000e+01 0.000000000000000000e+00 -2.397285400000000209e+03 -2.960249449751185693e+03 -1.147465115469749719e+02
