# angle direction x y z
9.000000000000000000e+01 0.000000000000000000e+00 2.400995600000000195e+03 -2.958914383004540014e+03 -1.162983874447194381e+02
9.000000000000000000e+01 0.000000000000000000e+00 2.401022199999999884e+03 -2.958939650572685878e+03 -1.162825113620784236e+02
9.000000000000000000e+01 -1.000000000000000000e+00 2.400966800000000148e+03 -2.958956465803876654e+03 -1.161784447584058739e+02
4.000000000000000000e+01 0.000000000000000000e+00 -2.145057299999999941e+03 -3.014233765619334008e+03 -1.054207664400159850e+01
4.000000000000000000e+01 0.000000000000000000e+00 -2.145090900000000147e+03 -3.014372312391220476e+03 -1.067910288966283971e+01
4.000000000000000000e+01 1.000000000000000000e+00 -2.145077299999999923e+03 -3.014368421632938862e+03 -1.066519454684273960e+01
9.000000000000000000e+01 0.000000000000000000e+00 2.400978500000000167e+03 -2.959187809396828925e+03 -1.165198476172105444e+02
9.000000000000000000e+01 0.000000000000000000e+00 2.400987299999999777e+03 -2.959186512477402175e+03 -1.165025404510646467e+02
