# x y z x_res y_res z_res
2.851239743616499254e+03 2.491348237070722917e+03 -1.187981312895093140e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.901980691498920351e-02
2.474399097871572849e+03 2.488415561523915130e+03 -1.038336812045834563e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.817396419573015010e-02
2.629512140437323069e+03 2.345334536249725261e+03 -1.056851736893084706e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.891578515323004694e-01
2.484074863877325697e+03 2.067045459926056992e+03 -9.290731898095849317e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.410459474464232699e-02
2.856436032616868488e+03 2.071319721759862659e+03 -1.078912463921084282e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.242367346201490363e-02
2.859204982657629898e+03 1.733020526622743319e+03 -1.004963037052347232e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.484602108959620637e-03
2.479267662102102804e+03 1.732500359781883617e+03 -8.520618485609966797e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.364317710752743551e-03
2.667095835157228521e+03 1.564243115869224539e+03 -8.923805419400514438e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.002124107074564563e-03
2.481700268125882303e+03 1.315276718154753780e+03 -7.774138879248549472e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.709476702988865782e-02
2.860786408485395896e+03 1.317678053662940783e+03 -9.314499430853565798e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.883967436489001557e-03
2.853916290406692042e+03 9.851843236277408096e+02 -8.836647771160926368e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.412653558778288243e-03
2.492304963921409581e+03 9.851339289560071393e+02 -7.362723324542322700e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.458645626915711091e-02
2.637220211153950913e+03 8.405174266016790625e+02 -7.775719123582010184e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.494388870390309876e-02
2.493572977640656973e+03 5.630950386256308775e+02 -6.981282497579424273e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.867938948279572742e-02
2.869300156908709596e+03 5.677138702912138797e+02 -8.527531983344270827e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.420898457480348043e-02
2.859861739515467434e+03 2.383715465267326294e+02 -8.338005566542780400e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.214214723871066326e-02
2.486897731509027835e+03 2.291648165799941239e+02 -6.803842285197484330e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.499667725233223337e-02
2.643055378662180829e+03 8.620919245706883771e+01 -7.398906925462739537e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.691135084210770856e-02
2.499455033553329486e+03 -1.782617394605597383e+02 -6.853137421920803263e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.942273997427037102e-02
2.868031830768883083e+03 -1.821602195125248613e+02 -8.376246948316072860e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.154623458831110838e-03
2.869724576124317991e+03 -4.578899183511596220e+02 -8.502582432078133934e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.501271876437272113e-02
2.501701843784800531e+03 -5.101940381320833922e+02 -7.014536567665157918e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.982540571153435849e-03
2.653681380458718195e+03 -6.569013049510643896e+02 -7.730606392232679980e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.785266260664116089e-03
2.522341415710802721e+03 -9.195321348358594378e+02 -7.471029783062704155e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.196522514493381095e-02
2.855080968917689916e+03 -9.200288248644044415e+02 -8.846028589656268082e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.727733395519351234e-02
2.851780797976884514e+03 -1.258805197495760240e+03 -9.295114697980116603e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.034938273954821852e-02
2.515222516428411382e+03 -1.263237222402067800e+03 -7.918746397064322196e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.874303228474730076e-02
2.652232321232526374e+03 -1.395246412196076790e+03 -8.683148053117113818e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.369926968247227705e-03
2.507888013205747939e+03 -1.681396681939116661e+03 -8.662729943243441255e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.306248339285616566e-03
2.887960213066407050e+03 -1.672855117508579724e+03 -1.020468720872152346e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.053428379591082376e-02
2.872357664778905018e+03 -1.949808654765017764e+03 -1.075169451889551482e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.259740212279325533e-02
2.506368412320793595e+03 -1.954544170069765642e+03 -9.274153365588230713e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.882195746602405961e-02
2.658776362430197423e+03 -2.154821045014184620e+03 -1.037707851113215725e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.377738576060494324e-02
2.516099815756139378e+03 -2.374557158530317793e+03 -1.042852956935620057e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.066934578840175618e-02
2.848385936784449768e+03 -2.393048228112445031e+03 -1.181404140903322855e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.775465705981616793e-02
2.246811638708660666e+03 -3.174480823276950105e+03 -1.214416446309895292e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.376070990032332020e-01
1.859824742701252035e+03 -3.186109194698817646e+03 -1.100886556752818706e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.245848326642544635e-02
