0.000000	0.000000	0.000000	-5046.440000	175.116000	-202.215000
0.000000	0.000000	0.000000	-5053.781000	208.727000	-225.181000
0.000000	0.000000	0.000000	-5044.424000	181.726000	-196.166000
0.000000	0.000000	0.000000	-5045.605000	-191.966000	-199.931000
0.000000	0.000000	0.000000	-5037.571000	-215.986000	-175.873000
0.000000	0.000000	0.000000	-5041.292000	-260.706000	-188.048000
0.000000	0.000000	0.000000	-5052.633000	-229.074000	-221.984000
0.000000	0.000000	0.000000	-4893.328000	201.233000	255.382000
0.000000	0.000000	0.000000	-4883.714000	180.321000	283.927000
0.000000	0.000000	0.000000	-4875.324000	192.775000	308.267000
0.000000	0.000000	0.000000	-4888.174000	222.848000	270.156000
0.000000	0.000000	0.000000	-4885.589000	263.252000	276.921000
0.000000	0.000000	0.000000	-4879.311000	251.805000	295.558000
0.000000	0.000000	0.000000	-4878.743000	-259.347000	297.111000
0.000000	0.000000	0.000000	-4892.063000	-225.598000	258.682000
0.000000	0.000000	0.000000	-4957.216000	-0.550000	67.970000
0.000000	0.000000	0.000000	-4965.231000	32.871000	44.020000
0.000000	0.000000	0.000000	-4971.541000	-19.576000	25.178000
