# x y z x_res y_res z_res
-2.999323929695377046e+03 -1.662479923847127111e+03 1.668020486575019561e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.197438187417333211e-02
-2.621699861053693439e+03 -1.652120054870691092e+03 1.383136774394023689e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.798179795836858830e-04
-2.792414985592257835e+03 -1.421292878650612010e+03 1.425681958188516774e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.247569015873978060e-03
-2.622375944736932070e+03 -1.248171074478714218e+03 1.252880155306754375e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.662650680823389848e-03
-2.960599280287865895e+03 -1.226074482837973164e+03 1.496615370168363199e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.549771484183338544e-03
-2.999698713036166737e+03 -9.498109518191292864e+02 1.461827752646065903e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.487312428142217868e-02
-2.638580151549304446e+03 -9.236707219674256066e+02 1.186599257408295074e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.053996541339870419e-03
-2.812681838382973638e+03 -7.153858416012209318e+02 1.275434775809533932e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.408624540051107488e-02
-3.013857663205997142e+03 -5.388029317106204417e+02 1.408767379064383931e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.705419002073995216e-03
-2.630436915009028326e+03 -5.203343008826378764e+02 1.118872448203410670e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.861624829591846719e-03
-2.978754886592368166e+03 -2.402697922800711297e+02 1.359017719056047895e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.520162285350124876e-02
-2.636508981315309484e+03 -1.998236598540482305e+02 1.101105605661336853e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.151797541837652261e-02
-2.794360287963178962e+03 9.404141178625794240e+00 1.214479902339901969e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.861562062555833563e-02
-2.606716416067491082e+03 1.602543012533851652e+02 1.084779365251510512e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.455458183339430889e-02
-2.952452613421216938e+03 1.730753818788159037e+02 1.343553263149211716e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.362954512766918924e-03
-2.981740457844298362e+03 4.695499055925255334e+02 1.396853298916193751e+02 0.000000000000000000e+00 0.000000000000000000e+00 9.159948564303022067e-03
-2.638323327425031039e+03 5.014968616053142796e+02 1.140317002490211422e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.945866797655071423e-03
-2.805342754658052854e+03 7.168048080448860446e+02 1.299476122363836623e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.531185953402314226e-02
-2.980065243920104876e+03 8.645607753567261398e+02 1.469474234793473215e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.157714433892124362e-03
-2.632319631899329579e+03 8.904189546008899470e+02 1.209345245687079284e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.084413796235253358e-03
-2.992507419644874517e+03 1.179128059535125885e+03 1.567257619391156140e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.383669961318446440e-03
-2.609576858594472924e+03 1.185617629707048991e+03 1.274339454330128234e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.836008577801976571e-04
-2.801737845559427569e+03 1.434987016863277177e+03 1.504222780495711902e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.091986082265862024e-02
-2.978727119442050935e+03 1.576012165193627197e+03 1.703474096889848397e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.828547897649968945e-03
-2.632289082676382350e+03 1.608082599499964317e+03 1.446653449684860959e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.986740149557022050e-02
-2.325448559023167036e+03 2.309346965173096578e+03 1.597779935703912031e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.362975846888048181e-03
-1.943668524315953164e+03 2.303348227999948449e+03 1.365333219590656313e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.159744276383662509e-03
-2.065869575566746789e+03 2.179624140703765988e+03 1.361168665882529467e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.586157194286897720e-03
-1.945436596724917308e+03 1.921250850790450158e+03 1.156254604435015807e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.757683246348619832e-03
-2.318177394036659280e+03 1.902142824715642519e+03 1.366808683735541194e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.993356201841379516e-05
-2.328995938679015126e+03 1.615514768814332001e+03 1.241946325320718785e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.773749252379275276e-03
-1.934531811270378057e+03 1.602788746673344576e+03 1.006037796486391471e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.192854505494892692e-03
-2.110206268181370433e+03 1.476665233899055693e+03 1.053185466798563823e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.162916178027728620e-02
-2.309320195543407863e+03 1.245049408627757430e+03 1.091703608943025046e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.603097988884428560e-02
-1.941577149841532446e+03 1.239682502994505967e+03 8.780383847686971421e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.647950780443352414e-02
