# x y z x_res y_res z_res x_res_err y_res_err z_res_err
-2.606645898093865526e+03 1.599932760631117503e+02 1.084715738310180200e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.787625843356011046e-02 7.763137181601365705e-03 1.250503802367679794e-02 8.782677264385405080e-03
-2.606717031719789702e+03 1.601169552380344783e+02 1.084772147606090869e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.270922016141184940e-02 7.763300667598127709e-03 1.250494161236612167e-02 8.782594466252447579e-03
-2.606808754376541856e+03 1.602372414881797056e+02 1.084842709506641825e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.195842565356656451e-03 7.763503616697493143e-03 1.250484085156821842e-02 8.782508934710515219e-03
-2.952513010961791679e+03 1.728796161365344233e+02 1.343588939169924856e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.144052805601859291e-02 8.460817044368755882e-03 1.247276233226146322e-02 8.756285159603431970e-03
-2.952452858931230821e+03 1.729198543747224051e+02 1.343543572101521022e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.232654841800467693e-03 8.460697432370918245e-03 1.247270925024997201e-02 8.756244275000034730e-03
-2.952364638685325644e+03 1.729964570438290821e+02 1.343478156315928800e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.093427016121495399e-02 8.460527808278973938e-03 1.247267575356365496e-02 8.756212805957995851e-03
-2.981673117027797616e+03 4.691985541992122535e+02 1.396750460016021975e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.141322077432050719e-02 8.576790774036901349e-03 1.229919908286707109e-02 8.596217238252049780e-03
-2.981756182223653468e+03 4.693919556572787428e+02 1.396844320548178189e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.107532079049633467e-02 8.577005364195649725e-03 1.229911651024541246e-02 8.596130651253076210e-03
-2.981740885335756957e+03 4.693849782440165654e+02 1.396830971225100484e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.421202286218203881e-02 8.576972547340012271e-03 1.229911404433448388e-02 8.596129962159911736e-03
-2.638262679966715041e+03 5.013168938140426008e+02 1.140248759681505248e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.676208228985842652e-02 7.917371185679502460e-03 1.230407757456256600e-02 8.591223938020401199e-03
-2.638341765775171098e+03 5.013568375490370954e+02 1.140310516299108485e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.379750454115537650e-04 7.917531075516844735e-03 1.230401512076128960e-02 8.591174601000950428e-03
-2.638274596852690138e+03 5.013589588526544389e+02 1.140263105469709046e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.178090092476224982e-02 7.917407118887056020e-03 1.230404382764362613e-02 8.591193220074962167e-03
-2.805020564279273458e+03 7.170604063884345578e+02 1.299280760070822112e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.876582290407213804e-02 8.312019768202750028e-03 1.219364053866595077e-02 8.475605166459778891e-03
-2.805371993931779798e+03 7.166553767982097725e+02 1.299469039878588887e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.689001300127301874e-02 8.312524397491133712e-03 1.219379697622382554e-02 8.475805095970331826e-03
-2.805463703552273273e+03 7.167508816148776987e+02 1.299557732758104009e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.241279606304601657e-02 8.312735034392613673e-03 1.219376184043662395e-02 8.475763245434005458e-03
-2.980167315721341311e+03 8.642717880993520794e+02 1.469488969541194194e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.794348549506707968e-02 8.697630043072293593e-03 1.212644020734652585e-02 8.404149273091951478e-03
-2.980101713437758008e+03 8.644017350069013901e+02 1.469466247575110458e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.767932684823563250e-03 8.697549252051314447e-03 1.212634074112192532e-02 8.404051589259073016e-03
-2.980000954580962116e+03 8.643945809895842558e+02 1.469382256307603711e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.505349078362087312e-03 8.697361645672283675e-03 1.212637750811607074e-02 8.404073492549422875e-03
-2.632359269265220973e+03 8.902038991660556349e+02 1.209322511691294721e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.560159261122521457e-03 8.074417759765230296e-03 1.213436892280937533e-02 8.390299436583979406e-03
-2.632358508727909793e+03 8.902780854790808007e+02 1.209339586939253763e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.405884522261317215e-03 8.074450763976954992e-03 1.213431709068906600e-02 8.390245824519032211e-03
-2.632270230869168245e+03 8.902455749393254791e+02 1.209268737936815938e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.272784404562912641e-03 8.074277780417044720e-03 1.213433491072727320e-02 8.390263133007039645e-03
-2.992575799405950420e+03 1.178852523463716125e+03 1.567226151723110377e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.879955842383651543e-03 8.857629141391841487e-03 1.203471720675441080e-02 8.267346353786035260e-03
-2.992560366962597982e+03 1.178967429276568737e+03 1.567250092858720052e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.907137619222794456e-04 8.857659571259333606e-03 1.203469902223149209e-02 8.267302543478766141e-03
-2.992486686129777354e+03 1.178941517094496930e+03 1.567180879006349414e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.968314055868177093e-03 8.857521067195912173e-03 1.203472901567823050e-02 8.267323435189974368e-03
-2.609581224283510437e+03 1.185475963080170231e+03 1.274298208101704688e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.707244461850223161e-03 8.207660165229198682e-03 1.204773018496608540e-02 8.247902948362150627e-03
-2.609631302555189905e+03 1.185477074716950938e+03 1.274334316939472274e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.210371163286708907e-04 8.207741735038097397e-03 1.204771867496757208e-02 8.247898065114073890e-03
-2.609567115284840384e+03 1.185447111941847652e+03 1.274279098787043836e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.454087259925245235e-03 8.207613483198204427e-03 1.204771380485730910e-02 8.247900387380829521e-03
-2.801705507592153936e+03 1.434763588361945267e+03 1.504112127561213015e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.150292523965390501e-02 8.684982545820407046e-03 1.199785622126187980e-02 8.150079337760386677e-03
-2.801804801373587907e+03 1.434835635848387710e+03 1.504216755131860452e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.199571835441815892e-02 8.685184227316213035e-03 1.199782046500799150e-02 8.150042202019860613e-03
-2.801598392355541819e+03 1.434833879548408504e+03 1.504055941592830834e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.078620370187422850e-02 8.684853469021466821e-03 1.199782919158028441e-02 8.150028003970851559e-03
-2.978929425494630323e+03 1.575923931352932186e+03 1.703604946320857891e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.279955608396221578e-03 9.059436045794738365e-03 1.198049128644454800e-02 8.112424372377325180e-03
-2.978800944253648140e+03 1.575851077534220394e+03 1.703467058069443283e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.714536213114570273e-03 9.059187838234275189e-03 1.198050584761227097e-02 8.112440908782474897e-03
-2.978841326478040173e+03 1.576230298009105127e+03 1.703661869500107855e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.170896383470790170e-04 9.059493994909141243e-03 1.198047954897349734e-02 8.112304544973504561e-03
-2.632288091672751762e+03 1.607977756833244939e+03 1.446608103537941759e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.457355293201658242e-02 8.552910741017270488e-03 1.198603447001616619e-02 8.062740926834469080e-03
-2.632365636971622735e+03 1.607939595994640058e+03 1.446648441868543955e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.071885979954004142e-02 8.552990376697254885e-03 1.198602133335359594e-02 8.062755765757141299e-03
-2.632396744867131019e+03 1.607980734082655772e+03 1.446688648203197829e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.499065458262862194e-02 8.553073036910014554e-03 1.198603191516482529e-02 8.062750204522704800e-03
-2.326819533145511741e+03 2.308539851112216638e+03 1.598183805382591345e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.740996242513119796e-03 8.886080173730350612e-03 1.204449193313056853e-02 7.727076868138615939e-03
-2.325562850561443156e+03 2.309217983393878512e+03 1.597775756208964992e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.072979559893383339e-03 8.885585682239674141e-03 1.204459786191097379e-02 7.726539920456878402e-03
-2.325810857905693865e+03 2.309441042172631569e+03 1.598075027981511482e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.777020989668699258e-03 8.886124134196442606e-03 1.204465910568504675e-02 7.726499450859615654e-03
-1.943849660951564374e+03 2.303313578807922113e+03 1.365410813085051700e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.103371950852306327e-04 8.497745863730732027e-03 1.203027449086393162e-02 7.660084164864913552e-03
-1.943783651161268608e+03 2.303239301243691898e+03 1.365330115053169777e+02 0.000000000000000000e+00 0.000000000000000000e+00 -8.038493301143034842e-03 8.497586936291937759e-03 1.203027407305530538e-02 7.660119674683331728e-03
-1.943731658877631844e+03 2.303210153940029159e+03 1.365284263041179713e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.003896476305499164e-03 8.497490620766320196e-03 1.203024526225991708e-02 7.660111749274104397e-03
-2.066074013371856381e+03 2.179539871739269984e+03 1.361238458834235985e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.034347264004509270e-02 8.450627980168819858e-03 1.201163321574958212e-02 7.737334079272776936e-03
-2.065977840009689771e+03 2.179509166929061848e+03 1.361165476677929007e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.817394620564073193e-03 8.450495027096072490e-03 1.201164236111213618e-02 7.737344109816742671e-03
-2.065824143556333183e+03 2.179386289873817077e+03 1.361006729186434825e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.153955577606893712e-03 8.450176375660823844e-03 1.201161441049628485e-02 7.737374724531998621e-03
-1.945643466895053507e+03 1.921248415877308844e+03 1.156364502251004751e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.974645231191288985e-03 7.993049674676616992e-03 1.198051654285694871e-02 7.844248934657575140e-03
-1.945531661036345213e+03 1.921142964591434293e+03 1.156252067815707392e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.452355398493978100e-03 7.992802195265755194e-03 1.198052994745502434e-02 7.844302078698323077e-03
-1.945461064482924485e+03 1.920900594415139267e+03 1.156093765727773075e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.730364196177447411e-03 7.992417613731254977e-03 1.198050383728887537e-02 7.844405669457441346e-03
-2.317989710123467376e+03 1.902304546708900943e+03 1.366768485250500760e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.288313938041142137e-02 8.405470031481836191e-03 1.198672036344819621e-02 7.899102953877846361e-03
-2.318270332453681021e+03 1.902015432251153015e+03 1.366804995536717229e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.668741547675381298e-04 8.405489090883955239e-03 1.198665344674073631e-02 7.899233835600120643e-03
-2.318269708588667072e+03 1.901969663024008923e+03 1.366781762991026596e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.973199897046697515e-03 8.405441915759634397e-03 1.198666105991073524e-02 7.899260490329414186e-03
-2.329060438697503287e+03 1.616211422213542164e+03 1.242281198622996499e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.362381436446185035e-03 8.128303419690006623e-03 1.198764239442543476e-02 8.029721727224495981e-03
-2.329073797790382741e+03 1.615387659951657042e+03 1.241942719011545648e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.436817539347657657e-03 8.127528253632219576e-03 1.198767429353791471e-02 8.030091154044727980e-03
-2.328858465806229106e+03 1.615334923552641158e+03 1.241782417084906314e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.421364257064851699e-03 8.127181599100077522e-03 1.198767539234215848e-02 8.030094361172870898e-03
-1.934719963971213247e+03 1.602914139639710129e+03 1.006188702464039579e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.620916008268750375e-04 7.601428940502454913e-03 1.198549483220531786e-02 8.003205771490377873e-03
-1.934610190496401174e+03 1.602682378861033158e+03 1.006035545487106901e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.726839370050583966e-03 7.601037245780254380e-03 1.198552472020107673e-02 8.003324283754983948e-03
-1.934494387664914939e+03 1.602579363725307076e+03 1.005932067436016837e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.799673352247737057e-03 7.600780959602222026e-03 1.198553630780128769e-02 8.003371457708536446e-03
-2.110431535848698331e+03 1.476563657797239102e+03 1.053276616317128287e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.425675066154212800e-03 7.693969852292712255e-03 1.200076001834603917e-02 8.079877133071643180e-03
-2.110277497241109813e+03 1.476550020649876615e+03 1.053182702008015497e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.100571609555345276e-02 7.693750751990822978e-03 1.200077182083901864e-02 8.079880575761968706e-03
-2.110200886838844326e+03 1.476465823946100727e+03 1.053106573591173856e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.435038396413347073e-04 7.693556865840443446e-03 1.200075638327648998e-02 8.079900696842804916e-03
-2.309550452606073122e+03 1.245045848110321913e+03 1.091847203683921208e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.010386012545438916e-02 7.773210925115077441e-03 1.204048225414863608e-02 8.206440759963257864e-03
-2.309378665043812362e+03 1.244924434294445064e+03 1.091700002866919164e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.515747706326010302e-02 7.772858667095549484e-03 1.204054622478167857e-02 8.206516351940609105e-03
-2.309290007706209963e+03 1.244741087090189922e+03 1.091585070228045993e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.586182115337010146e-02 7.772576523900409824e-03 1.204058947015496615e-02 8.206604573433603708e-03
-1.941821180458713116e+03 1.239799431776214760e+03 8.782032696941448080e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.640019215912502659e-02 7.232878875698040000e-03 1.204346034090367917e-02 8.193878687855966556e-03
-1.941636445158545484e+03 1.239576845585327419e+03 8.780361637629727056e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.715210736074368469e-02 7.232411676186260852e-03 1.204351044359268895e-02 8.193989514240650543e-03
-1.941549850068043497e+03 1.239513168063652074e+03 8.779706625839170897e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.028939522524808581e-02 7.232229852700475074e-03 1.204351788708421522e-02 8.194015448889493958e-03
-1.924911368460356243e+03 9.285710976333086819e+02 7.836895834456348098e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.146608825102646279e-02 6.936122805573381733e-03 1.213692961321707203e-02 8.363433710540563865e-03
-1.924873776707022444e+03 9.285549969181945471e+02 7.836664176607175136e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.093257741350612378e-03 6.936055434297244866e-03 1.213694353040873676e-02 8.363447395829949962e-03
-1.924814144176959871e+03 9.286324696518358905e+02 7.836539588767509201e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.595970144819716552e-03 6.936029672860983750e-03 1.213692376085216337e-02 8.363408889881874045e-03
-2.307944337334387455e+03 9.389457705771110341e+02 1.004076624209446038e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.374007156463164847e-02 7.546970780414946275e-03 1.212751003069464928e-02 8.362457727011846781e-03
-2.307866974745310017e+03 9.389514377724376573e+02 1.004029820308338401e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.854642789662875657e-02 7.546844867299385556e-03 1.212749875325024908e-02 8.362446450866834260e-03
-2.307791243210933771e+03 9.390172237550543741e+02 1.003998719319825739e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.564917855256965140e-02 7.546764442993587202e-03 1.212748435176096672e-02 8.362415560276718896e-03
-2.133440619247384802e+03 7.664237754634766588e+02 8.617752662072093983e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.327177360484938617e-03 7.147825201714233870e-03 1.219806888405714287e-02 8.454517418879974044e-03
-2.133390521283572525e+03 7.663853655610475926e+02 8.617390499947225635e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.426484719132872669e-03 7.147720067638985326e-03 1.219809522837789900e-02 8.454544730224191479e-03
-2.133387047082040681e+03 7.664313265637852055e+02 8.617461709268542336e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.517957529150521623e-03 7.147741838846666598e-03 1.219806635788886137e-02 8.454513031590128389e-03
-2.322729343579057968e+03 5.035667517790308239e+02 9.306811518912276426e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.482371526048154919e-02 7.334245792221576188e-03 1.231724900236977338e-02 8.598347440789468402e-03
-2.322431933758351079e+03 5.034869069830357944e+02 9.304858234254331251e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.265541652836077446e-02 7.333672703388710405e-03 1.231727412150781381e-02 8.598380167096023735e-03
-2.322144355350481874e+03 5.032854582150797000e+02 9.302801294314727443e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.324420388859493869e-03 7.333065077846392249e-03 1.231736680510606835e-02 8.598483642221670456e-03
-1.944419712332268546e+03 5.033058080039551783e+02 7.159492007028487137e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.387890940735815093e-02 6.681719787600752872e-03 1.232816454794576251e-02 8.605708774568759933e-03
-1.944054453122143514e+03 5.034539927326173938e+02 7.157804443482282863e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.187571650790175681e-02 6.681195774025381132e-03 1.232806492508425542e-02 8.605609326145497937e-03
-1.944066961409962232e+03 5.036695575586732616e+02 7.158150524368355150e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.534088655954235492e-02 6.681334058690517434e-03 1.232795744291867446e-02 8.605488961151834884e-03
-1.934733000975744972e+03 2.016244863706003798e+02 6.826363718894715760e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.849311422760990808e-02 6.530841436561512538e-03 1.250715831086408013e-02 8.784362938136091800e-03
-1.934613691947052075e+03 2.015068700634144818e+02 6.825688768217550262e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.274740001479358398e-02 6.530595051769239219e-03 1.250722836838871234e-02 8.784430323785829067e-03
-1.934532789887931585e+03 2.014347499053158970e+02 6.825235529313644633e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.877815574222552186e-02 6.530432346684232614e-03 1.250728645076358038e-02 8.784482071966737832e-03
-2.262821724058856034e+03 1.903992221170818766e+02 8.637658317285126941e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.784979522922981232e-02 7.112880863102856790e-03 1.250301469702385683e-02 8.780144262086815934e-03
-2.262913568460739498e+03 1.903713580524941449e+02 8.638192579849484787e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.693337846939414248e-02 7.113043384718754567e-03 1.250303085958710120e-02 8.780158561597186870e-03
-2.262918191215377192e+03 1.904183261403043446e+02 8.638247836878565522e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.536838788222439689e-02 7.113065293698059809e-03 1.250300382682861984e-02 8.780133169751704741e-03
-2.133162826577878150e+03 3.415960110139737793e+01 7.823753150011603452e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.290748208021113896e-03 6.836170720777593780e-03 1.261433276942734369e-02 8.878511876515818649e-03
