# x y z x_res y_res z_res
2.510726947089138321e+03 -2.438960358205279590e+03 -1.059705469360310275e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.419250985215114724e-02
2.878775280742925133e+03 -2.432317232657268505e+03 -1.205644682718686624e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.717946382029140295e-02
2.695076320323329583e+03 -2.184443776116123900e+03 -1.060181805147123129e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.952994913048257786e-02
2.513065438331143469e+03 -2.024271486530553830e+03 -9.471290630192228832e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.842200599765192237e-02
2.870573902227174131e+03 -2.010789623552204830e+03 -1.089118302331092991e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.581274223378954957e-02
2.507308436519509996e+03 -1.691327144122812115e+03 -8.681398245293209470e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.347369873502771043e-02
2.877230897478058978e+03 -1.681583111907433249e+03 -1.017601194989784403e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.733613977529557815e-02
2.688074530564741508e+03 -1.442087171003184267e+03 -8.912631387840883690e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.113965746782241695e-03
2.505730398360419713e+03 -1.276040741938789779e+03 -7.902516629811117355e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.727335178586258735e-02
2.871326015521861336e+03 -1.263235664167953018e+03 -9.387173986379639246e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.794778291876582443e-03
2.873047777392418539e+03 -9.322574244354121902e+02 -8.938881621688337020e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.402319280588983474e-02
2.502654659729025752e+03 -9.338488177475336443e+02 -7.411466151465373287e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.256772742015300537e-03
2.678038140218115132e+03 -6.928988094974448586e+02 -7.861829316363963471e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.300141092765329631e-02
2.506198031228836953e+03 -5.214569547386839758e+02 -7.039549418429398031e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.333125115110192382e-03
2.876305019005641952e+03 -5.162596955288695426e+02 -8.568576890991971595e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.441162319788304558e-02
2.875733852651198958e+03 -1.799787679614934461e+02 -8.409498343659782904e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.665226779975228055e-02
2.500127812327739321e+03 -1.886831983375882089e+02 -6.858458230166175440e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.809079221301317375e-02
2.677460336798065782e+03 6.221961904279546474e+01 -7.538435719026041681e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.436361439708491616e-02
2.497789751829427587e+03 2.283869692909197511e+02 -6.845598214448020258e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.658425223021936290e-02
2.862593388574261553e+03 2.381561047137115850e+02 -8.349886992109389894e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.174982771580062035e-02
2.861838321812670529e+03 5.580997353445502540e+02 -8.488776869202114028e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.437316766579613159e-02
2.508863767182537231e+03 5.611390500893202216e+02 -7.038910118323761367e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.653935879751429638e-02
2.681156655771636906e+03 8.136821146862026808e+02 -7.928252272509527643e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.151434150520685762e-02
2.497286588597587524e+03 9.713194831722290701e+02 -7.365723293154439943e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.801202607640675524e-02
2.864811384555660425e+03 9.862680991175018335e+02 -8.885129610256097976e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.530383794507542916e-02
2.863878825385597793e+03 1.309760538796417222e+03 -9.315670595581778457e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.377400464882839515e-02
2.489977068848068484e+03 1.310087752107952838e+03 -7.797425934426453864e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.868634904587111123e-02
2.665641760167799475e+03 1.555383245366691426e+03 -8.901634370755760983e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.126355088419472850e-02
2.854329650550027964e+03 1.725198578051728418e+03 -1.001293464990120015e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.585802051795553780e-02
2.494677841108620214e+03 1.724530287507644516e+03 -8.562325520173214954e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.961511460925180472e-02
2.859244913031858232e+03 2.067139535326035912e+03 -1.079099659104796558e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.249235228978932355e-02
2.490022253769079271e+03 2.061454601525549151e+03 -9.299362426684521665e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.659486684208104634e-02
2.663968447332125379e+03 2.305100570855733167e+03 -1.059501114839915488e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.108251107376361233e-01
2.484768640018432052e+03 2.469596931561082783e+03 -1.036704971490181322e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.995638246946441541e-02
2.852039186626393985e+03 2.487316178072144794e+03 -1.187156193712631449e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.094084262650142136e-02
2.174686822916558413e+03 3.281869206275397119e+03 -1.201895499869851420e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.232437756579486177e-02
2.178876815676161186e+03 2.816647527626119427e+03 -1.037945148640363300e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.498655108881166598e-02
1.992038379990013482e+03 3.054332498266048333e+03 -1.061744745853382881e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.971424963480330916e-02
1.802789634918268803e+03 3.286947553715958747e+03 -1.094735880048480965e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.236278862435028714e-02
1.809140127999605511e+03 2.812243163456953880e+03 -9.263286870486830082e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.710498561105680437e-02
1.510998109144124783e+03 3.286625093001844562e+03 -1.022875384272714143e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.936263260203645586e-02
1.506565939026485694e+03 2.869377652369007592e+03 -8.702144164220757716e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.440054989726149870e-02
1.319586220501833168e+03 3.062964614874609651e+03 -8.986443726854099623e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.759742731244955394e-02
1.119169482463495797e+03 3.284522154480661811e+03 -9.452354277321177278e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.784496175147864960e-02
1.134231412596086557e+03 2.871642740709527516e+03 -7.968439164181485523e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.680718956502062156e-02
8.413811983721742536e+02 3.278588610074239114e+03 -9.021765478670582183e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.208981504746020619e-02
8.435900337906160757e+02 2.874533747445322206e+03 -7.543335451734233743e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.823251025342642606e-02
6.501087932728106580e+02 3.050268097676743764e+03 -7.947639328373075784e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.995506376531523074e-02
4.673008656774200063e+02 3.207377910058396992e+03 -8.379857978339649094e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.802626987888402255e-02
4.582636102550257533e+02 2.859313717369375809e+03 -7.110278417417427477e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.955151536145763203e-02
