Enabled	Feature	ID 	x         	y          	z         	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M1_2   	1  	2,892.9542	-527.6901  	3,767.2365	 	 	 	7.5083      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	2  	2,892.8418	-527.7411  	3,767.2137	 	 	 	7.5545      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	3  	2,892.7252	-527.7581  	3,767.2460	 	 	 	7.5366      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	4  	2,489.2304	-527.2882  	3,785.5622	 	 	 	4.4995      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	5  	2,489.2418	-527.2880  	3,785.6090	 	 	 	4.4568      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	6  	2,489.1920	-527.3225  	3,785.6036	 	 	 	4.4781      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	7  	2,663.4840	-647.0495  	3,836.5407	 	 	 	3.6861      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	8  	2,663.4697	-647.0868  	3,836.5629	 	 	 	3.6825      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	9  	2,663.4016	-647.1714  	3,836.6083	 	 	 	3.6800      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	10 	2,536.1399	-862.7007  	3,947.2857	 	 	 	0.0919      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	11 	2,536.2413	-862.5263  	3,947.3052	 	 	 	-0.0037     	Device Position 1	38.1 	V20003907682
Checked	M1_2   	12 	2,536.5050	-862.3609  	3,947.1217	 	 	 	0.0825      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	13 	2,839.2898	-854.0018  	3,929.2097	 	 	 	2.4048      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	14 	2,839.4454	-853.8666  	3,929.1267	 	 	 	2.4167      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	15 	2,839.4784	-853.8134  	3,929.1127	 	 	 	2.4055      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	16 	2,222.4603	-506.1235  	3,786.0288	 	 	 	4.1013      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	17 	2,222.5265	-505.9594  	3,786.0032	 	 	 	4.0520      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	18 	2,222.4379	-506.0382  	3,786.0006	 	 	 	4.0911      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	19 	1,822.3574	-503.5566  	3,798.9276	 	 	 	4.9476      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	20 	1,821.5115	-503.6287  	3,799.0187	 	 	 	4.9249      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	21 	1,821.4546	-503.6192  	3,798.9847	 	 	 	4.9534      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	22 	2,027.8061	-659.4808  	3,868.3062	 	 	 	1.9001      	Device Position 1	38.1 	V20003907682
Checked	M1_2   	23 	2,027.3427	-660.0979  	3,868.7118	 	 	 	1.8130      	Device Position 1	38.1 	V20003907682
