1 1 2 0.00000 0.00000 0.00844 -0.00124 -0.00634 -0.02579 0.01054 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 1 3 0.00000 0.00000 0.00979 -0.01682 -0.00832 -0.00458 -0.02025 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 1 4 0.00000 0.00000 -0.01025 0.00232 -0.01783 -0.01450 0.01158 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 1 5 0.00000 0.00000 0.01178 0.02357 0.01583 -0.00095 0.01159 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 1 6 0.00000 0.00000 0.02572 0.02263 0.00014 -0.01152 -0.00981 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 1 7 0.00000 0.00000 -0.01440 -0.06300 0.00596 -0.43189 -0.05764 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 1 8 0.00000 0.00000 -0.03283 -0.02988 -0.02815 -0.02696 -0.04152 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 1 0.00000 0.00000 -0.00356 0.04426 -0.01657 0.03424 -0.00555 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 2 0.00000 0.00000 -0.00453 -0.01710 0.04051 0.19095 -0.00544 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 3 0.00000 0.00000 0.01496 -0.00261 0.01438 -0.00359 -0.00499 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 4 0.00000 0.00000 0.00463 -0.00952 0.01072 0.00816 -0.01928 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 5 0.00000 0.00000 0.00365 -0.00093 0.00601 0.00620 -0.01856 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 6 0.00000 0.00000 -0.01704 0.00523 0.00073 -0.00578 -0.00058 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 7 0.00000 0.00000 0.00814 -0.02703 -0.01288 -0.03294 -0.02670 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 8 0.00000 0.00000 -0.03578 -0.02718 -0.02699 -0.03161 -0.04200 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 2 9 0.00000 0.00000 -0.04559 0.00586 -0.02010 -0.03249 -0.03049 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 3 1 0.00000 0.00000 0.14355 0.02234 0.01199 -0.00008 0.00505 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 3 2 0.00000 0.00000 0.10288 -0.10327 0.00779 0.01598 -0.00676 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 3 3 0.00000 0.00000 0.01286 0.01013 0.01040 0.00014 0.02006 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
1 3 4 0.00000 0.00000 0.01337 0.00379 0.00576 0.01447 0.01280 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
