0.000000	0.000000	0.000000	-5078.421000	299.525000	-302.477000
0.000000	0.000000	0.000000	-5072.447000	275.008000	-283.565000
0.000000	0.000000	0.000000	-5059.681000	225.596000	-243.480000
0.000000	0.000000	0.000000	-5046.440000	175.116000	-202.215000
0.000000	0.000000	0.000000	-5036.077000	141.246000	-170.248000
0.000000	0.000000	0.000000	-5025.599000	104.295000	-138.060000
0.000000	0.000000	0.000000	-5048.721000	-74.307000	-208.113000
0.000000	0.000000	0.000000	-5042.433000	-87.956000	-189.042000
0.000000	0.000000	0.000000	-5032.756000	-109.978000	-159.812000
0.000000	0.000000	0.000000	-5027.216000	-124.381000	-143.146000
0.000000	0.000000	0.000000	-5014.893000	-163.148000	-106.285000
0.000000	0.000000	0.000000	-5008.285000	-182.596000	-86.619000
0.000000	0.000000	0.000000	-4926.351000	178.285000	158.405000
0.000000	0.000000	0.000000	-4919.044000	155.778000	180.283000
0.000000	0.000000	0.000000	-4909.541000	130.580000	208.621000
0.000000	0.000000	0.000000	-4902.218000	114.908000	230.329000
0.000000	0.000000	0.000000	-4894.898000	98.976000	252.030000
0.000000	0.000000	0.000000	-4885.872000	80.290000	278.601000
0.000000	0.000000	0.000000	-4907.940000	-217.405000	212.155000
0.000000	0.000000	0.000000	-4894.819000	-259.495000	249.935000
0.000000	0.000000	0.000000	-4879.434000	-305.343000	294.041000
0.000000	0.000000	0.000000	-4878.743000	-259.347000	297.111000
0.000000	0.000000	0.000000	-4892.063000	-225.598000	258.682000
0.000000	0.000000	0.000000	-4901.048000	-202.446000	232.728000
0.000000	0.000000	0.000000	-5004.776000	43.067000	-74.758000
0.000000	0.000000	0.000000	-4996.486000	20.762000	-49.683000
0.000000	0.000000	0.000000	-4985.007000	-9.364000	-15.170000
0.000000	0.000000	0.000000	-4976.346000	-30.789000	10.768000
0.000000	0.000000	0.000000	-4967.089000	-56.856000	38.370000
0.000000	0.000000	0.000000	-4958.498000	-79.797000	63.900000
