Enabled,Feature,ID,x,y,z,i,j,k,Dev From Fit,Device Position,Probe,Device Name
Checked,M2_Upper_Left,2,2072.752954,-7671.573614,2471.92147,,,,-0.270184,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,21,2431.776492,-7671.355853,2119.962289,,,,-0.222569,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,244,-1881.380568,-7670.376308,-2613.400349,,,,-0.21767,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,240,-1742.326557,-7670.308723,-2708.173747,,,,-0.214595,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,26,2564.641104,-7671.262253,1957.209752,,,,-0.207395,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,1,2072.717052,-7671.574212,2472.038584,,,,-0.203477,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,25,2538.94175,-7671.281184,1990.442348,,,,-0.197945,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,6,2072.73558,-7671.574263,2472.035009,,,,-0.194317,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,155,1655.109638,-7669.5622,-2765.620639,,,,-0.179328,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,134,2342.97845,-7669.636323,-2214.488569,,,,-0.178223,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,24,2512.792252,-7671.300191,2023.383809,,,,-0.174163,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,135,2313.824208,-7669.63043,-2244.89066,,,,-0.168451,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,22,2459.254579,-7671.337725,2088.121959,,,,-0.165724,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,152,1762.285487,-7669.566173,-2698.754721,,,,-0.164814,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,145,2001.314584,-7669.584157,-2526.955333,,,,-0.1641,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,37,2818.070971,-7671.053107,1570.640698,,,,-0.162752,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,144,2034.367674,-7669.587518,-2500.481712,,,,-0.158638,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,163,1357.481799,-7669.562574,-2922.898346,,,,-0.157201,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,159,1508.330181,-7669.560417,-2848.172095,,,,-0.156228,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,149,1866.721555,-7669.57245,-2627.759723,,,,-0.156076,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,3,2072.694284,-7671.574605,2472.123864,,,,-0.152732,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,156,1618.862705,-7669.561331,-2786.976608,,,,-0.152627,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,147,1934.769574,-7669.577662,-2578.174733,,,,-0.152332,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,310,-3209.013793,-7671.600307,-269.537321,,,,-0.15183,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,246,-1949.138298,-7670.411371,-2563.307486,,,,-0.151063,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,247,-1982.575339,-7670.428836,-2537.518688,,,,-0.148731,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,14,2228.559695,-7671.485059,2332.677496,,,,-0.14852,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,38,2838.358369,-7671.034144,1533.702791,,,,-0.147518,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,148,1900.912023,-7669.574914,-2603.19567,,,,-0.146497,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,39,2858.125251,-7671.015041,1496.542918,,,,-0.145412,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,23,2486.260143,-7671.319178,2055.937692,,,,-0.143453,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,29,2639.297224,-7671.205993,1855.44479,,,,-0.13851,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,150,1832.199546,-7669.570071,-2651.917823,,,,-0.138207,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,158,1545.394755,-7669.56048,-2828.299776,,,,-0.137869,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,143,2066.863598,-7669.591394,-2473.769893,,,,-0.136596,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,18,2347.204138,-7671.411882,2213.328439,,,,-0.135644,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,141,2130.77661,-7669.599722,-2419.04547,,,,-0.135192,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,139,2193.348172,-7669.609024,-2362.569352,,,,-0.134669,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,342,-3042.680852,-7672.098844,1057.270513,,,,-0.134384,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,178,762.275845,-7669.606045,-3130.707386,,,,-0.134326,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,339,-3081.703284,-7672.05883,937.143013,,,,-0.133998,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,27,2589.928331,-7671.243974,1923.757335,,,,-0.131226,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,17,2318.175609,-7671.43036,2243.711288,,,,-0.128753,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,354,-2840.652836,-7672.241717,1519.555876,,,,-0.12613,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,353,-2860.21116,-7672.230934,1482.339205,,,,-0.125529,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,160,1471.014842,-7669.560526,-2867.612582,,,,-0.124533,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,7,2072.774314,-7671.574749,2472.095726,,,,-0.122899,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,151,1797.383649,-7669.567965,-2675.608664,,,,-0.121324,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,357,-2778.982066,-7672.272848,1629.829958,,,,-0.119656,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,140,2162.254215,-7669.604241,-2391.027753,,,,-0.118386,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,142,2099.035398,-7669.595444,-2446.608301,,,,-0.118054,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,30,2663.305962,-7671.187171,1820.855808,,,,-0.117758,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,133,2371.682324,-7669.64268,-2183.867926,,,,-0.116774,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,166,1241.98182,-7669.566749,-2973.727131,,,,-0.116754,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,8,2075.293749,-7671.573137,2469.992571,,,,-0.115111,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,309,-3205.246218,-7671.58309,-311.350836,,,,-0.114828,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,162,1395.536351,-7669.561669,-2905.014354,,,,-0.114121,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,34,2754.587382,-7671.110978,1679.59432,,,,-0.110502,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,345,-2999.050933,-7672.13721,1175.675551,,,,-0.107267,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,317,-3220.40107,-7671.721478,24.973918,,,,-0.10669,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,153,1726.830389,-7669.564568,-2721.598384,,,,-0.10635,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,11,2134.681581,-7671.540035,2418.899464,,,,-0.102362,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,35,2776.276361,-7671.091956,1643.51514,,,,-0.10036,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,348,-2950.760708,-7672.173818,1292.369717,,,,-0.099124,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,249,-2048.251387,-7670.464165,-2484.837721,,,,-0.098331,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,10,2106.874831,-7671.555771,2443.150403,,,,-0.096971,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,130,2455.550187,-7669.662589,-2089.333739,,,,-0.096283,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,238,-1670.815943,-7670.276331,-2753.049011,,,,-0.096267,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,346,-2983.474236,-7672.149624,1214.776899,,,,-0.096104,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,12,2166.940837,-7671.521748,2390.068654,,,,-0.095772,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,241,-1777.532225,-7670.326267,-2685.320879,,,,-0.094297,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,154,1691.174433,-7669.563213,-2743.863872,,,,-0.093748,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,242,-1812.432088,-7670.34311,-2661.870252,,,,-0.093676,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,16,2288.670709,-7671.449043,2273.838136,,,,-0.092403,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,366,-2569.220089,-7672.354436,1944.353433,,,,-0.092335,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,128,2509.329558,-7669.677144,-2024.558466,,,,-0.091217,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,233,-1487.578739,-7670.195795,-2856.342394,,,,-0.090511,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,355,-2820.634038,-7672.252256,1556.547376,,,,-0.090338,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,229,-1336.222319,-7670.133863,-2930.300405,,,,-0.090171,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,186,431.445205,-7669.651569,-3192.893493,,,,-0.090119,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,180,680.226899,-7669.615963,-3149.519309,,,,-0.090036,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,167,1202.956075,-7669.568626,-2989.713484,,,,-0.089145,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,15,2258.931121,-7671.46732,2303.37748,,,,-0.08827,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,305,-3184.55687,-7671.511835,-478.420563,,,,-0.087143,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,31,2686.818968,-7671.168333,1786.037657,,,,-0.086733,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,332,-3154.260029,-7671.959539,651.749344,,,,-0.085162,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,137,2254.427895,-7669.619213,-2304.538727,,,,-0.08506,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,165,1280.703257,-7669.565068,-2957.335938,,,,-0.084911,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,323,-3208.729133,-7671.820508,276.922064,,,,-0.084776,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,304,-3178.005475,-7671.49372,-520.083215,,,,-0.084495,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,20,2404.104635,-7671.375384,2151.489717,,,,-0.083708,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,340,-3069.283901,-7672.072408,977.322104,,,,-0.082287,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,237,-1634.76255,-7670.259997,-2774.647438,,,,-0.082252,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,129,2482.650821,-7669.669801,-2057.143925,,,,-0.079983,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,33,2732.516208,-7671.130277,1715.324815,,,,-0.079966,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,327,-3189.969898,-7671.883771,444.293456,,,,-0.079717,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,324,-3204.863515,-7671.836561,318.854692,,,,-0.079625,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,239,-1706.774285,-7670.292939,-2730.901363,,,,-0.078344,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,338,-3093.718702,-7672.045249,896.778653,,,,-0.076554,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,231,-1412.45606,-7670.164607,-2894.291377,,,,-0.075706,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,208,-491.723759,-7669.852308,-3183.414979,,,,-0.075205,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,175,884.338903,-7669.592863,-3098.624518,,,,-0.075139,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,375,-2524.345673,-7672.367945,2002.403683,,,,-0.074983,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,146,1968.247147,-7669.580692,-2552.859022,,,,-0.073658,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,341,-3056.280131,-7672.085722,1017.388079,,,,-0.072175,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,161,1433.449766,-7669.560852,-2886.587353,,,,-0.071796,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,209,-533.435907,-7669.863927,-3176.66362,,,,-0.071684,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,350,-2916.105353,-7672.197184,1368.996418,,,,-0.071219,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,164,1319.143014,-7669.563631,-2940.450977,,,,-0.07034,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,334,-3136.215095,-7671.988832,733.996692,,,,-0.06973,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,13,2198.105433,-7671.503758,2361.490009,,,,-0.06962,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,360,-2713.170875,-7672.301888,1737.473878,,,,-0.069325,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,361,-2690.363517,-7672.311174,1772.655066,,,,-0.067092,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Left,42,2914.512783,-7670.958315,1383.68433,,,,-0.065882,Device Position 1,38.1,V20003907682
