Enabled,Feature,ID,x,y,z,i,j,k,Dev From Fit,Device Position,Probe,Device Name
Checked,Bearing_Circ_1,7,-56.345773,19.081371,-2020.50554,,,,-0.1581,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,6,-42.62036,19.081211,-2020.841905,,,,-0.157831,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,8,-76.755955,19.081488,-2019.835545,,,,-0.155747,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,9,-103.133323,19.081753,-2018.661578,,,,-0.154806,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,4,-35.957144,19.081142,-2020.974762,,,,-0.154507,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,5,-36.32332,19.081184,-2020.96902,,,,-0.153701,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,1,-35.967388,19.081084,-2020.97555,,,,-0.153537,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,3,-35.962205,19.081125,-2020.979053,,,,-0.150126,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,10,-129.784613,19.081924,-2017.135926,,,,-0.142389,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,13,-208.70569,19.082395,-2010.504756,,,,-0.141,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,11,-156.097573,19.082088,-2015.27472,,,,-0.138155,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,12,-182.412454,19.082291,-2013.068324,,,,-0.13331,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,2,-35.990808,19.081154,-2020.997491,,,,-0.131183,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,14,-234.910118,19.08269,-2007.623932,,,,-0.128871,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,15,-261.092037,19.082875,-2004.392304,,,,-0.123727,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,18,-339.324772,19.0833,-1992.641064,,,,-0.123305,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,17,-313.292232,19.083111,-1996.901618,,,,-0.121195,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,16,-287.215633,19.082982,-2000.818919,,,,-0.120892,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,19,-365.295719,19.083515,-1988.046628,,,,-0.120709,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,27,-529.028547,19.084462,-1950.872852,,,,-0.119534,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,21,-417.075153,19.083841,-1977.833478,,,,-0.119153,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,228,-792.224573,19.050006,1859.616647,,,,-0.118836,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,225,-864.504899,19.050759,1827.136315,,,,-0.118409,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,226,-840.550089,19.050483,1838.279486,,,,-0.118367,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,31,-529.41251,19.084481,-1950.771824,,,,-0.11651,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,40,-565.396354,19.084571,-1940.64852,,,,-0.116219,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,227,-816.443276,19.050294,1849.115339,,,,-0.115565,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,20,-391.210446,19.083642,-1983.115222,,,,-0.115493,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,229,-767.870578,19.049737,1869.80934,,,,-0.114276,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,50,-812.907073,19.085589,-1850.671113,,,,-0.113707,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ_1,23,-468.563498,19.084091,-1966.278011,,,,-0.113289,Device Position 1,38.1,V20003907682
