Enabled,Feature,ID,x,y,z,i,j,k,Dev From Fit,Device Position,Probe,Device Name
Checked,M1_Lower_Left,135,-2788.868663,-6615.057805,4584.106517,,,,-0.409505,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,286,-3131.003223,-6614.490551,-4352.039684,,,,-0.358744,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,324,-683.549711,-6614.36815,-5317.527536,,,,-0.339525,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,281,-3408.189089,-6614.512109,-4138.674358,,,,-0.325885,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,284,-3243.488094,-6614.499726,-4268.936773,,,,-0.323049,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,129,-2421.774733,-6615.062546,4788.487919,,,,-0.32117,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,144,-3306.809792,-6615.050914,4225.506281,,,,-0.311636,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,143,-3251.444614,-6615.052207,4268.311263,,,,-0.298916,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,150,-3627.143381,-6615.042368,3953.709301,,,,-0.292723,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,303,-2096.63622,-6614.42998,-4934.290448,,,,-0.289615,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,275,-3721.690703,-6614.538951,-3859.362947,,,,-0.287907,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,274,-3771.702814,-6614.54361,-3810.525572,,,,-0.286042,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,155,-3877.003484,-6615.03331,3708.787041,,,,-0.283846,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,142,-3195.435232,-6615.053595,4310.473013,,,,-0.273687,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,330,-265.668949,-6614.356368,-5354.825035,,,,-0.269244,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,295,-2599.429502,-6614.458821,-4688.993661,,,,-0.263973,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,277,-3619.627315,-6614.530987,-3955.242503,,,,-0.260513,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,147,-3469.662096,-6615.04729,4092.783136,,,,-0.257739,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,152,-3729.078587,-6615.039197,3857.670802,,,,-0.256553,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,139,-3024.296109,-6615.056925,4432.361629,,,,-0.254038,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,151,-3678.415809,-6615.040955,3906.06417,,,,-0.250401,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,140,-3081.83079,-6615.055935,4392.520332,,,,-0.249378,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,136,-2848.547415,-6615.05967,4547.41787,,,,-0.248363,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,157,-3972.523362,-6615.029492,3606.240556,,,,-0.246469,Device Position 1,38.1,V20003907682
Checked,M1_Lower_Left,132,-2607.435129,-6615.062288,4689.97025,,,,-0.243397,Device Position 1,38.1,V20003907682
