Enabled,Feature,ID,x,y,z,i,j,k,Dev From Fit,Device Position,Probe,Device Name
Checked,M2_Upper_Right_2,90,-2928.355902,-7633.326332,-1428.426958,,,,-0.366563,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,93,-2870.042706,-7633.276291,-1542.132408,,,,-0.347263,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,87,-2982.0918,-7633.37589,-1312.593344,,,,-0.341634,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,88,-2964.609374,-7633.359378,-1351.580468,,,,-0.341281,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,81,-3075.744923,-7633.474318,-1075.200087,,,,-0.320115,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,272,3106.670755,-7632.057,-999.384117,,,,-0.312506,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,86,-2998.913144,-7633.392241,-1273.643278,,,,-0.307764,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,273,3119.429718,-7632.06681,-958.904322,,,,-0.297782,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,85,-3015.326486,-7633.408639,-1234.277297,,,,-0.290503,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,250,2695.984113,-7631.884143,-1837.229471,,,,-0.285139,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,92,-2889.841982,-7633.292644,-1504.578188,,,,-0.278614,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,84,-3031.169205,-7633.425035,-1194.842435,,,,-0.27485,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,76,-3139.419934,-7633.554292,-872.138451,,,,-0.273063,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,82,-3061.40696,-7633.457699,-1115.172725,,,,-0.27022,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,271,3093.287077,-7632.046598,-1039.803487,,,,-0.268208,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,284,3224.818235,-7632.187716,-503.327528,,,,-0.250856,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,282,3210.523105,-7632.164186,-587.195916,,,,-0.242639,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,77,-3127.709906,-7633.538227,-913.059733,,,,-0.241937,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,91,-2909.2365,-7633.309264,-1466.664884,,,,-0.239406,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,83,-3046.497406,-7633.441314,-1155.145531,,,,-0.238878,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,74,-3161.124398,-7633.585497,-789.867329,,,,-0.232933,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,280,3194.030744,-7632.141145,-670.720959,,,,-0.232157,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,103,-2644.52756,-7633.107634,-1902.765714,,,,-0.229238,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,252,2743.03587,-7631.895062,-1766.268643,,,,-0.225679,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,75,-3150.494595,-7633.569806,-831.137985,,,,-0.225093,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,101,-2693.356938,-7633.141291,-1833.001283,,,,-0.22198,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,275,3143.360903,-7632.086729,-877.292953,,,,-0.221113,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,80,-3089.458328,-7633.490049,-1034.880857,,,,-0.220507,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,274,3131.632421,-7632.076299,-918.124003,,,,-0.216853,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,89,-2946.583403,-7633.342414,-1390.103729,,,,-0.211044,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,278,3175.362768,-7632.118875,-753.732235,,,,-0.20788,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,78,-3115.433827,-7633.522183,-953.918066,,,,-0.206603,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,286,3236.867061,-7632.21154,-419.112765,,,,-0.205352,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,102,-2669.03366,-7633.124512,-1868.199263,,,,-0.203661,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,276,3154.567121,-7632.097095,-836.185746,,,,-0.202953,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,281,3202.493847,-7632.15223,-629.037103,,,,-0.187633,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,277,3165.204147,-7632.107651,-795.052954,,,,-0.183184,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,48,-3244.419195,-7633.958098,307.915079,,,,-0.180425,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,283,3217.870078,-7632.175294,-545.317451,,,,-0.175259,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,265,3002.164917,-7631.99076,-1278.424254,,,,-0.174133,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,279,3184.923167,-7632.129577,-712.274896,,,,-0.174044,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,98,-2763.165783,-7633.191767,-1725.912626,,,,-0.169852,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,261,2931.27749,-7631.957714,-1433.105466,,,,-0.165463,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,266,3018.634683,-7631.999403,-1239.122788,,,,-0.164911,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,269,3064.917802,-7632.02671,-1120.116783,,,,-0.161804,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,291,3257.413179,-7632.274372,-207.522017,,,,-0.161735,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,285,3231.045908,-7632.199063,-461.261843,,,,-0.15784,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,287,3242.028217,-7632.223616,-377.009853,,,,-0.15775,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,79,-3102.637402,-7633.506029,-994.512023,,,,-0.153033,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,305,3241.419891,-7632.468233,386.920421,,,,-0.152498,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,50,-3251.254855,-7633.932203,223.102048,,,,-0.151134,Device Position 1,38.1,V20003907682
Checked,M2_Upper_Right_2,55,-3258.720392,-7633.865515,10.492157,,,,-0.150559,Device Position 1,38.1,V20003907682
