Enabled,Feature,ID,x,y,z,i,j,k,Dev From Fit,Device Position,Probe,Device Name
Checked,Bearing_Circ,1,0.014502,0.163986,2040.479123,,,,-0.178863,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,2,0.007738,0.179252,2040.479852,,,,-0.193612,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,3,0.016591,0.168177,2040.474999,,,,-0.183904,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,4,0.010941,0.165629,2040.482107,,,,-0.179817,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,5,0.018937,0.175945,2040.480404,,,,-0.190262,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,6,0.014542,0.171291,2040.485175,,,,-0.184762,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,7,0.004805,0.166351,2040.478239,,,,-0.181367,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,8,0.015615,0.166418,2040.483065,,,,-0.180393,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,9,0.021585,0.156233,2040.470635,,,,-0.173521,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,10,0.009999,0.183729,2040.489294,,,,-0.196318,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,11,0.007122,0.165052,2040.48881,,,,-0.177971,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,12,0.011327,0.155637,2040.478419,,,,-0.170909,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,13,0.006737,0.184419,2040.482032,,,,-0.198248,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,14,-0.02924,0.183199,2040.491812,,,,-0.19542,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,15,-1.332412,0.161565,2040.481498,,,,-0.175897,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,16,-6.077756,0.175391,2040.48028,,,,-0.188144,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,17,-16.703932,0.15283,2040.401737,,,,-0.170594,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,18,-33.748784,0.159253,2040.19726,,,,-0.175285,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,19,-56.240476,0.146677,2039.700996,,,,-0.163424,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,20,-81.957222,0.128495,2038.807586,,,,-0.154262,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,21,-108.514992,0.143695,2037.573598,,,,-0.165861,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,22,-135.110769,0.125233,2035.976446,,,,-0.151735,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,23,-161.732668,0.143735,2034.04726,,,,-0.164526,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,24,-188.328859,0.124235,2031.742395,,,,-0.152529,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,25,-214.909188,0.109336,2029.097317,,,,-0.142477,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,26,-241.403811,0.106887,2026.126701,,,,-0.135435,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,27,-267.873175,0.106906,2022.804429,,,,-0.132659,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,28,-294.334052,0.091374,2019.12218,,,,-0.119878,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,29,-320.732958,0.093556,2015.093028,,,,-0.124182,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,30,-347.062592,0.082249,2010.721529,,,,-0.117003,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,31,-373.32799,0.089802,2006.009848,,,,-0.12418,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,32,-399.541617,0.078431,2000.955217,,,,-0.114227,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,33,-425.683358,0.069134,1995.548673,,,,-0.112417,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,34,-451.754413,0.057224,1989.813074,,,,-0.101049,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,35,-477.747935,0.051402,1983.736935,,,,-0.094208,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,36,-503.616451,0.061468,1977.337117,,,,-0.096489,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,37,-529.48352,0.062668,1970.554126,,,,-0.106205,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,38,-555.202749,0.055116,1963.463963,,,,-0.100185,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,39,-580.861311,0.043193,1956.019494,,,,-0.097575,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,40,-606.385077,0.036351,1948.278001,,,,-0.078939,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,41,-631.836489,0.038522,1940.155682,,,,-0.09338,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,42,-657.17878,0.033638,1931.729449,,,,-0.082688,Device Position 1,38.1,V20003907682
Checked,Bearing_Circ,43,-682.413233,0.040712,1922.945904,,,,-0.097653,Device Position 1,38.1,V20003907682
