Enabled	Feature	ID 	x          	y          	z          	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_4   	1  	2,550.5701 	-4,152.4153	-1,500.0673	 	 	 	7.0859      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	2  	2,550.3551 	-4,152.3769	-1,500.2069	 	 	 	7.0870      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	3  	2,550.1129 	-4,152.4798	-1,499.9817	 	 	 	7.0625      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	4  	2,561.3922 	-4,288.4894	-1,136.1887	 	 	 	-14.8083    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	5  	2,561.3773 	-4,288.5458	-1,136.0550	 	 	 	-14.8219    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	6  	2,561.4537 	-4,288.4771	-1,136.1914	 	 	 	-14.7991    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	7  	2,750.6761 	-4,199.2913	-1,335.0930	 	 	 	5.8819      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	8  	2,750.6357 	-4,199.2309	-1,335.2635	 	 	 	5.8899      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	9  	2,750.0281 	-4,199.0921	-1,335.7495	 	 	 	5.8946      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	10 	2,922.5530 	-4,128.7360	-1,482.8119	 	 	 	24.4931     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	11 	2,922.5822 	-4,128.7507	-1,482.7741	 	 	 	24.4895     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	12 	2,922.1542 	-4,128.7866	-1,482.7691	 	 	 	24.4686     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	13 	2,919.1993 	-4,268.3831	-1,112.7004	 	 	 	1.4371      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	14 	2,918.8873 	-4,268.3869	-1,112.7458	 	 	 	1.4286      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	15 	2,918.1001 	-4,268.4387	-1,112.7903	 	 	 	1.3877      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	16 	-1,640.2557	-4,456.1259	-828.1832  	 	 	 	33.4644     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	17 	-1,639.0710	-4,456.1082	-828.3895  	 	 	 	33.3870     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	18 	-1,639.0592	-4,456.1291	-828.3593  	 	 	 	33.3757     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	19 	-1,634.3178	-4,589.6467	-450.6294  	 	 	 	18.2110     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	20 	-1,634.3367	-4,589.6377	-450.6629  	 	 	 	18.2101     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	21 	-1,634.3329	-4,589.6385	-450.6523  	 	 	 	18.2124     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	22 	-1,634.5568	-4,589.7135	-450.4191  	 	 	 	18.2164     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	23 	-1,434.2024	-4,518.8960	-676.9087  	 	 	 	12.8516     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	24 	-1,434.2065	-4,518.8746	-676.9409  	 	 	 	12.8625     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	25 	-1,434.3189	-4,518.8440	-677.0287  	 	 	 	12.8688     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	26 	-1,246.2507	-4,473.9027	-823.3554  	 	 	 	7.0014      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	27 	-1,246.2112	-4,473.9207	-823.3179  	 	 	 	6.9943      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	28 	-1,246.1541	-4,473.9301	-823.2759  	 	 	 	6.9962      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	29 	-1,247.3076	-4,601.8057	-460.2075  	 	 	 	-6.9829     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	30 	-1,247.4325	-4,601.7714	-460.2992  	 	 	 	-6.9740     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	31 	-1,247.4485	-4,601.7796	-460.3003  	 	 	 	-6.9816     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	32 	-1,628.2747	-4,687.3791	-166.6788  	 	 	 	9.2585      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	33 	-1,628.1880	-4,687.3909	-166.6309  	 	 	 	9.2591      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	34 	-1,628.2764	-4,687.3786	-166.6666  	 	 	 	9.2627      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	35 	-1,631.5625	-4,814.6222	214.7023   	 	 	 	1.3907      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	36 	-1,631.4134	-4,814.6881	214.8593   	 	 	 	1.3704      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	37 	-1,631.3887	-4,814.6987	214.8822   	 	 	 	1.3664      	Device Position 1	38.1 	V20003907682
Checked	M2_4   	38 	-1,440.2931	-4,747.4587	-11.8312   	 	 	 	-7.2221     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	39 	-1,441.9203	-4,747.5365	-11.4340   	 	 	 	-7.1329     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	40 	-1,441.9417	-4,747.5769	-11.3008   	 	 	 	-7.1313     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	41 	-1,244.4308	-4,704.0083	-162.1742  	 	 	 	-15.9234    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	42 	-1,244.4999	-4,703.9914	-162.1857  	 	 	 	-15.9088    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	43 	-1,244.4951	-4,703.9795	-162.2284  	 	 	 	-15.9103    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	44 	-1,254.7495	-4,828.6502	212.4842   	 	 	 	-23.1140    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	45 	-1,254.7458	-4,828.6215	212.3768   	 	 	 	-23.1186    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	46 	-1,254.7703	-4,828.6133	212.3643   	 	 	 	-23.1139    	Device Position 1	38.1 	V20003907682
Checked	M2_4   	47 	-1,635.8654	-4,912.0223	515.3726   	 	 	 	-1.9830     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	48 	-1,635.7627	-4,912.0460	515.4343   	 	 	 	-1.9901     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	49 	-1,635.6966	-4,912.0650	515.4946   	 	 	 	-1.9921     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	50 	-1,626.5514	-5,024.3852	869.6255   	 	 	 	-4.0716     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	51 	-1,626.4953	-5,024.3945	869.6585   	 	 	 	-4.0723     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	52 	-1,626.4771	-5,024.4120	869.6904   	 	 	 	-4.0800     	Device Position 1	38.1 	V20003907682
Checked	M2_4   	53 	-1,431.1188	-4,968.2332	665.2965   	 	 	 	-16.7019    	Device Position 1	38.1 	V20003907682
