# x y z x_res y_res z_res
-1.935743900179535103e+03 1.946664694034740251e+03 1.162752243332445516e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.103356191810235032e-02
-2.103723478526437702e+03 2.143145092663855394e+03 1.361298649186691136e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.693490896228013298e-02
-2.286592431332051092e+03 1.966400332247387496e+03 1.377923929864562353e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.552432028753059967e-02
-1.930711398964878981e+03 2.319451635763401100e+03 1.366816327885807425e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.969459158151835254e-02
-1.933421479350218306e+03 1.943735219297093408e+03 1.160040251747306286e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.907794496355563751e-02
-2.128220524959581780e+03 2.172595161016953625e+03 1.392391511255449359e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.861971269785271943e-02
-2.128223024746519059e+03 2.172677269827172950e+03 1.392439749077050521e+02 0.000000000000000000e+00 0.000000000000000000e+00 -7.509074063298726287e-02
-2.310293998372593251e+03 1.951397395817571805e+03 1.385360296322000409e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.022853172465602256e-02
-2.292224345237093530e+03 1.651738195840498520e+03 1.232862103417960782e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.714916436147746026e-03
-1.937663684773233854e+03 1.631962735731952989e+03 1.018922889654942026e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.487743448804735635e-02
-1.930509438568012001e+03 1.246501154309513367e+03 8.736987610846682628e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.525888588274426638e-02
-2.100635956588935187e+03 1.442169663334677807e+03 1.033854035088490946e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.112554796918232114e-02
-2.297421810508941235e+03 1.598331538058808974e+03 1.213570403317744990e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.077001868014406227e-02
-2.314684545047789015e+03 1.249222149871836564e+03 1.095478612316862268e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.420604385731394359e-02
-2.581360892554405382e+03 1.605185086923544077e+03 1.407342681838448186e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.742880534126811654e-02
-2.589917399696261327e+03 1.230318318328799705e+03 1.273449752105002091e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.456400075709552766e-02
-2.796549908605837118e+03 1.444584715864969212e+03 1.502476086209085793e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.071942646279921973e-02
-2.991988745254205696e+03 1.594143644470065055e+03 1.720626595948978093e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.643060388909134417e-02
-2.999505898111914576e+03 1.254510950566270367e+03 1.596381082582450688e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.844410439915236566e-03
-1.929979317136677309e+03 9.071798737543065272e+02 7.807100176849769468e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.966421994372581139e-03
-1.928493598263208241e+03 5.287567268593309109e+02 7.106494577125309320e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.031011236785957408e-03
-2.106440212497854645e+03 7.282568644943679601e+02 8.384274763865666102e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.313998585977117273e-02
-2.298307332739300364e+03 8.913424923416200727e+02 9.859262857711134131e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.256793707503845781e-02
-2.308648847960891544e+03 5.302596625812661841e+02 9.249216872561190428e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.280305775956037451e-02
-2.580156034525440191e+03 8.868723434444073064e+02 1.170570176556972370e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.202057588125171605e-02
-2.966809870574292745e+03 9.042700508403008826e+02 1.466940703585910057e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.563347302857323484e-02
-2.771205259746313914e+03 7.394512048625196030e+02 1.276982161761979597e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.590733031801505604e-02
-2.771420497826219162e+03 7.397544037520306119e+02 1.277205117253357400e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.541454979194895714e-03
-2.618610328281064994e+03 5.343203621568266044e+02 1.130110483487817845e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.873886703151697475e-03
-2.967305663614649347e+03 5.248972147133029011e+02 1.391912463373839728e+02 0.000000000000000000e+00 0.000000000000000000e+00 5.995017689542692096e-02
-1.934677315839674066e+03 1.991099748368779672e+02 6.819687861950941965e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.146585545039329190e-03
-1.931698179053315926e+03 -1.752589697928676173e+02 6.757686461088746910e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.230813314289093796e-03
-2.102328744291777184e+03 1.648112144429601855e+01 7.643041440680407561e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.058205493596233282e-02
-2.297252386193088569e+03 1.752837125735067048e+02 8.830039934015960057e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.465319696855374332e-02
-2.280081549174311021e+03 -1.725910575745443225e+02 8.678822156791432008e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.509774114339393236e-03
-2.595678843080862862e+03 1.679938591225988489e+02 1.076642591913585818e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.110643692301607643e-02
-2.601987374069663019e+03 -1.804132171712246588e+02 1.075645269376039579e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.672823389327504628e-03
-2.798173152101634969e+03 1.640119723811876895e+01 1.216443900381497514e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.640717845288008903e-02
-2.999715555808239969e+03 1.756434772290119497e+02 1.380471143770287483e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.953523667201011449e-02
-2.985690823030611682e+03 -1.805307525971366260e+02 1.361623791972555466e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.278459622563900666e-02
-1.933969274354121580e+03 -5.163383876712076699e+02 7.011976419872193844e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.295856839929854232e-02
-1.919099943387962867e+03 -8.797193593779862795e+02 7.491504185720972941e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.336573728399685024e-03
-2.107658088787311499e+03 -6.989029678872805107e+02 8.163304715777435661e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.763900293700771726e-04
-2.107624481574149740e+03 -6.987772119347242779e+02 8.162929852949405074e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.462453156524645692e-02
-2.299591407373922266e+03 -5.373329007666236521e+02 9.053072319276874680e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.367185005843964518e-02
-2.297895015995071844e+03 -8.861659248884358249e+02 9.578108353691754928e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.748218008226444908e-03
-2.297982331772797352e+03 -8.860176157905962100e+02 9.578344520357059366e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.289519468855360174e-03
-2.583923316771546070e+03 -5.208105050346065354e+02 1.085978108857086255e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.254295307347774724e-02
-2.597229516171227260e+03 -8.896967281615036427e+02 1.150439509492404397e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.451290843551646503e-02
-2.597211212304210676e+03 -8.896061118919033106e+02 1.150409501651925268e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.869102511197695549e-02
-2.794739393856157676e+03 -6.971936617346617595e+02 1.258311191632130743e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.308958864320857174e-02
-2.997510891526687828e+03 -5.346209601374379190e+02 1.393961899942878233e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.161441077016434065e-03
-2.995886557156832623e+03 -8.878382063670700290e+02 1.445250966888044957e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.294708050551435008e-04
-2.995794939514521502e+03 -8.877733371657860744e+02 1.445165469944765562e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.225969513168024605e-02
-1.916784615564128899e+03 -1.200661951008113647e+03 8.219560770196197552e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.511220546634774564e-02
-1.916920945031888778e+03 -1.201024828424950329e+03 8.221203332251475615e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.093179467944651151e-02
-1.913030755264285062e+03 -1.597654958368728103e+03 9.439085813073288023e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.695238561041151115e-03
-2.104817404332360638e+03 -1.402966834561983887e+03 9.782775218975223197e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.154094861598366606e-02
-2.302649210255226080e+03 -1.248557426447144053e+03 1.045970572646747030e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.201062034129222411e-02
-2.279680472512415236e+03 -1.604697580974593620e+03 1.145497209374552909e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.163421604007623955e-02
-2.584743226881229475e+03 -1.223966804201831110e+03 1.219493862022589639e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.590633140774968979e-02
-2.584874452342090535e+03 -1.223966138486010777e+03 1.219582739655566712e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.520666621799307450e-02
-2.593418307692024882e+03 -1.600055495172372730e+03 1.343660378788276262e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.773747785869318250e-02
-2.593587339864744081e+03 -1.599963326604491840e+03 1.343742488250797180e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.082247909784996409e-02
-2.783697135163334679e+03 -1.366496491822709459e+03 1.401069240099761259e+02 0.000000000000000000e+00 0.000000000000000000e+00 8.548716477491780097e-03
-2.972021641653476763e+03 -1.219273326226040354e+03 1.502506233647818590e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.856373325812455732e-03
-2.972093054931465304e+03 -1.219275823443287436e+03 1.502563326753751483e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.715086356202277784e-02
-2.973485701066641468e+03 -1.605071679957150081e+03 1.624999815059069590e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.544308846589160567e-02
-1.918032890165321760e+03 -1.917593338796978287e+03 1.072211087343426357e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.486603938131338509e-02
-1.924666007584621411e+03 -2.307544162692446662e+03 1.260590939006140303e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.056910710474312509e-03
-1.924597294335902234e+03 -2.307453231148327177e+03 1.260509425999851771e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.912571391215124095e-02
-2.128406243179384091e+03 -2.083264132021699425e+03 1.256842609441533085e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.446149842374211403e-02
-2.274054716613095934e+03 -1.947657892301875563e+03 1.278774126862771539e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.503985014806687559e-02
-2.276666304932295134e+03 -2.306700609558186898e+03 1.452572088600218763e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.889197198347574158e-03
-2.276980166249235481e+03 -2.306554545192761452e+03 1.452682697120784781e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.419225988183029585e-02
-1.596533656962099258e+03 2.991840491362153898e+03 1.671733295807046602e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.857121852149703045e-02
-1.592462366147569583e+03 2.675755704154340037e+03 1.432907734497967738e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.695963591569693563e-02
-1.370692601693321876e+03 2.866982626231565519e+03 1.479591011086689889e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.978416248974212976e-02
