Enabled	Feature	ID 	x        	y          	z         	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_5   	79 	-242.9834	-4,486.2857	-847.0060 	 	 	 	-21.1836    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	80 	-242.9971	-4,486.3145	-846.8888 	 	 	 	-21.1908    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	81 	-243.0389	-4,486.2923	-846.9382 	 	 	 	-21.1971    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	82 	-237.5130	-4,621.2117	-463.6833 	 	 	 	-6.0380     	Device Position 1	38.1 	V20003907682
Checked	M2_5   	83 	-237.2151	-4,621.1323	-463.9022 	 	 	 	-6.0503     	Device Position 1	38.1 	V20003907682
Checked	M2_5   	84 	-237.2592	-4,621.1122	-463.9358 	 	 	 	-6.0593     	Device Position 1	38.1 	V20003907682
Checked	M2_5   	85 	-45.0753 	-4,540.2338	-697.2362 	 	 	 	-14.9714    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	86 	-45.1272 	-4,540.2353	-697.2769 	 	 	 	-14.9577    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	87 	-45.1544 	-4,540.2359	-697.2789 	 	 	 	-14.9564    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	88 	151.3674 	-4,486.8992	-846.7221 	 	 	 	-22.4557    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	89 	151.4043 	-4,486.9232	-846.6454 	 	 	 	-22.4556    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	90 	151.3609 	-4,486.9170	-846.6725 	 	 	 	-22.4534    	Device Position 1	38.1 	V20003907682
Checked	M2_5   	91 	151.0334 	-4,616.5885	-478.3089 	 	 	 	-7.8633     	Device Position 1	38.1 	V20003907682
Checked	M2_5   	92 	151.0314 	-4,616.6100	-478.2627 	 	 	 	-7.8564     	Device Position 1	38.1 	V20003907682
Checked	M2_5   	93 	151.0347 	-4,616.6278	-478.2175 	 	 	 	-7.8529     	Device Position 1	38.1 	V20003907682
Checked	M2_5   	94 	-235.6519	-4,715.1473	-189.3939 	 	 	 	2.3145      	Device Position 1	38.1 	V20003907682
Checked	M2_5   	95 	-235.6373	-4,715.1339	-189.4331 	 	 	 	2.3133      	Device Position 1	38.1 	V20003907682
Checked	M2_5   	96 	-235.5262	-4,715.1391	-189.4733 	 	 	 	2.3298      	Device Position 1	38.1 	V20003907682
