Enabled	Feature	ID 	x         	y          	z         	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_7   	1  	1,855.5609	-4,673.5243	-174.7578 	 	 	 	-0.2812     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	2  	1,855.5500	-4,673.5226	-174.7766 	 	 	 	-0.2847     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	3  	1,855.5257	-4,673.5233	-174.7718 	 	 	 	-0.2822     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	4  	1,857.0358	-4,800.2858	204.3220  	 	 	 	-2.5690     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	5  	1,857.0249	-4,800.2521	204.2042  	 	 	 	-2.5730     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	6  	1,857.2093	-4,800.2673	204.2701  	 	 	 	-2.5792     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	7  	2,054.8927	-4,714.4744	-21.6046  	 	 	 	-4.7441     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	8  	2,054.8781	-4,714.4528	-21.6455  	 	 	 	-4.7353     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	9  	2,054.8552	-4,714.4152	-21.7094  	 	 	 	-4.7180     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	10 	2,256.6810	-4,655.4376	-160.3974 	 	 	 	-5.4454     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	11 	2,256.7052	-4,655.4176	-160.4380 	 	 	 	-5.4407     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	12 	2,256.7051	-4,655.4022	-160.4518 	 	 	 	-5.4304     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	13 	2,239.4803	-4,783.8546	219.9083  	 	 	 	-7.6742     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	14 	2,239.5719	-4,783.7838	219.7499  	 	 	 	-7.6625     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	15 	2,239.6686	-4,783.7821	219.7679  	 	 	 	-7.6618     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	16 	1,839.7176	-4,897.2321	499.5354  	 	 	 	-1.4390     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	17 	1,839.9713	-4,897.2165	499.5319  	 	 	 	-1.4422     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	18 	1,840.0026	-4,897.1828	499.4665  	 	 	 	-1.4326     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	19 	1,839.2370	-5,018.2256	882.1759  	 	 	 	2.9799      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	20 	1,839.1442	-5,018.2594	882.2538  	 	 	 	2.9783      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	21 	1,838.9988	-5,018.1998	882.0199  	 	 	 	2.9718      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	22 	2,037.2402	-4,935.5879	652.5680  	 	 	 	-3.3593     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	23 	2,037.0595	-4,935.6354	652.6751  	 	 	 	-3.3589     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	24 	2,036.9756	-4,935.6813	652.7786  	 	 	 	-3.3645     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	25 	2,241.3713	-4,880.8077	518.3798  	 	 	 	-6.8191     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	26 	2,241.3660	-4,880.7829	518.3440  	 	 	 	-6.8063     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	27 	2,241.0296	-4,880.6857	517.9873  	 	 	 	-6.8028     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	28 	2,241.0261	-4,990.8613	865.8419  	 	 	 	-2.9867     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	29 	2,241.0334	-4,990.8409	865.7717  	 	 	 	-2.9898     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	30 	2,241.0645	-4,990.8217	865.6927  	 	 	 	-2.9982     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	31 	1,852.7562	-4,579.5433	-448.6122 	 	 	 	3.7685      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	32 	1,852.4891	-4,579.5674	-448.5778 	 	 	 	3.7742      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	33 	1,852.4569	-4,579.5762	-448.5669 	 	 	 	3.7715      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	34 	1,853.4758	-4,443.8642	-832.5166 	 	 	 	12.8620     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	35 	1,853.5175	-4,443.8785	-832.4595 	 	 	 	12.8634     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	36 	1,853.5438	-4,443.8875	-832.4493 	 	 	 	12.8562     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	37 	2,064.8949	-4,479.9537	-698.6460 	 	 	 	6.1987      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	38 	2,064.9221	-4,479.9722	-698.5864 	 	 	 	6.1980      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	39 	2,064.9436	-4,479.9560	-698.6144 	 	 	 	6.2031      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	40 	2,247.5273	-4,424.3153	-822.9700 	 	 	 	8.0576      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	41 	2,247.4275	-4,424.3215	-823.0060 	 	 	 	8.0472      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	42 	2,247.2931	-4,424.2359	-823.2471 	 	 	 	8.0623      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	43 	2,239.4570	-4,557.7491	-447.1767 	 	 	 	-0.9409     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	44 	2,239.4845	-4,557.7393	-447.1973 	 	 	 	-0.9399     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	45 	2,239.5245	-4,557.7333	-447.1831 	 	 	 	-0.9324     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	46 	2,554.8786	-4,403.6263	-821.5388 	 	 	 	7.5966      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	47 	2,554.8905	-4,403.6690	-821.4346 	 	 	 	7.5877      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	48 	2,554.8808	-4,403.6804	-821.3705 	 	 	 	7.5975      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	49 	2,574.9006	-4,529.0997	-463.8264 	 	 	 	-1.3583     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	50 	2,574.8884	-4,529.1434	-463.6995 	 	 	 	-1.3593     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	51 	2,574.8792	-4,529.1414	-463.7213 	 	 	 	-1.3637     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	52 	2,743.1559	-4,444.1451	-668.0677 	 	 	 	4.3796      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	53 	2,743.1755	-4,444.2100	-667.9381 	 	 	 	4.3571      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	54 	2,743.1701	-4,444.1632	-668.0512 	 	 	 	4.3666      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	55 	2,951.3538	-4,376.0479	-810.2975 	 	 	 	10.7696     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	56 	2,951.2140	-4,376.0489	-810.3770 	 	 	 	10.7533     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	57 	2,951.1998	-4,376.0504	-810.3735 	 	 	 	10.7539     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	58 	2,944.6455	-4,508.3394	-439.5581 	 	 	 	1.1902      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	59 	2,944.6071	-4,508.3386	-439.5808 	 	 	 	1.1865      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	60 	2,944.5383	-4,508.3301	-439.5848 	 	 	 	1.1979      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	61 	2,944.3681	-4,508.3199	-439.6548 	 	 	 	1.1971      	Device Position 1	38.1 	V20003907682
Checked	M2_7   	62 	2,563.5277	-4,638.9229	-147.7691 	 	 	 	-6.3451     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	63 	2,562.4283	-4,638.8448	-148.1378 	 	 	 	-6.3124     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	64 	2,561.9588	-4,638.8528	-148.1824 	 	 	 	-6.3026     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	65 	2,552.5623	-4,761.0191	213.9288  	 	 	 	-8.7894     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	66 	2,552.5942	-4,761.0423	214.0280  	 	 	 	-8.7826     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	67 	2,552.6364	-4,761.0517	214.0899  	 	 	 	-8.7750     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	68 	2,552.6486	-4,761.0534	214.1290  	 	 	 	-8.7654     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	69 	2,754.9566	-4,672.3783	-6.5673   	 	 	 	-6.8951     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	70 	2,755.6922	-4,672.1855	-6.9543   	 	 	 	-6.8819     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	71 	2,755.7120	-4,672.1502	-7.0152   	 	 	 	-6.8687     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	72 	2,755.7250	-4,672.1152	-7.0990   	 	 	 	-6.8625     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	73 	2,944.5530	-4,613.2546	-135.7509 	 	 	 	-3.7095     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	74 	2,944.5038	-4,613.2798	-135.7218 	 	 	 	-3.7211     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	75 	2,944.3902	-4,613.2741	-135.7651 	 	 	 	-3.7216     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	76 	2,944.0909	-4,613.2570	-135.8907 	 	 	 	-3.7245     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	77 	2,939.4012	-4,729.9774	210.3304  	 	 	 	-6.3083     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	78 	2,939.4319	-4,729.9663	210.3334  	 	 	 	-6.2989     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	79 	2,939.4082	-4,729.9778	210.3767  	 	 	 	-6.2948     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	80 	2,555.3032	-4,861.8127	523.9883  	 	 	 	-8.0253     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	81 	2,555.3425	-4,861.7270	523.7505  	 	 	 	-8.0207     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	82 	2,555.3868	-4,861.6442	523.5515  	 	 	 	-8.0070     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	83 	2,555.3507	-4,861.6428	523.5016  	 	 	 	-8.0188     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	84 	2,532.2518	-4,983.6580	903.8189  	 	 	 	-3.7815     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	85 	2,520.8729	-4,977.8512	882.6154  	 	 	 	-4.1161     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	86 	2,520.9321	-4,977.7665	882.4387  	 	 	 	-4.0948     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	87 	2,520.9558	-4,977.7431	882.3954  	 	 	 	-4.0877     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	88 	2,734.7467	-4,892.8043	662.1764  	 	 	 	-6.3774     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	89 	2,734.2993	-4,892.8826	662.3536  	 	 	 	-6.3665     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	90 	2,734.3058	-4,892.8843	662.4057  	 	 	 	-6.3525     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	91 	2,940.1492	-4,834.0250	529.2942  	 	 	 	-5.7247     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	92 	2,939.3450	-4,834.1086	529.3470  	 	 	 	-5.7338     	Device Position 1	38.1 	V20003907682
Checked	M2_7   	93 	2,939.0564	-4,834.0279	529.0343  	 	 	 	-5.7353     	Device Position 1	38.1 	V20003907682
