# x y z x_res y_res z_res
-9.961748327631804614e+02 2.593628511769700253e+03 9.701449412144317819e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.618638817161382804e-01
-1.696699573331683041e+03 2.562887192855468584e+03 1.213823553181012613e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.895448362222708738e-01
1.111644235316055983e+03 2.369349789516641522e+03 8.604575173052002413e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.523956418285564496e-01
1.084144230231205484e+03 3.080208573031591641e+03 1.357626638710077600e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.591440553919369449e-01
1.813095918687571839e+03 2.399047793740372526e+03 1.164624408197276182e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.444955394684541261e-01
1.538014474354769163e+03 1.671938746306179837e+03 6.564396798951733558e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.870642210268670169e-01
1.164991217444033737e+03 1.260675970668593891e+03 3.698775420516145829e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.951370784300792138e-01
1.144055903339230099e+03 1.660548171778390497e+03 5.083835715647379772e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.957499504801631929e-01
8.378257629837198692e+02 1.641761642203317479e+03 4.187133968946553608e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.249003037642992808e-01
6.476122774695253383e+02 1.478192184901015480e+03 3.177655480969956869e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.947620302933145808e-02
4.440635884112977578e+02 1.629499807397132599e+03 3.458088807711934720e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.048189947680214118e-02
4.636354111794726123e+02 1.231049300415203561e+03 2.087824992684841163e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.429891634417359114e-02
4.326695121476928421e+02 1.942506934214824241e+03 4.832288717897650088e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.967754161322602613e-02
4.125073181082590281e+02 2.339679344497249531e+03 6.952999977613836791e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.209761080175326242e-02
-2.655966530623779818e+02 1.911647726126054749e+03 4.525494340082931188e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.365009256056950449e-01
-8.222902565568182354e+01 2.158331986312892695e+03 5.696403360292034534e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.978283263786664747e-02
-2.873194768313177860e+02 2.309044146781674499e+03 6.651453149466482273e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.807017884635911287e-02
2.545795142567789753e+03 1.719291412210380031e+03 1.242437397914891335e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.444448685214354100e-01
2.236960892247357151e+03 1.701670260476435942e+03 1.030367124052940540e+02 0.000000000000000000e+00 0.000000000000000000e+00 3.085142243933489681e-01
1.844359461397002178e+03 1.688564298317196744e+03 8.047925240960837812e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.794999166147107417e-01
1.874016368622631944e+03 9.782597563987922058e+02 5.790923711466071211e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.040637611658411288e-01
