CODE73,2338.803,1169.472,723.290,0.033,0.029,0.016,0.000
CODE79,-1592.211,89.499,669.146,0.025,0.012,0.011,0.000
CODE80,-1507.588,173.734,1152.139,0.049,0.015,0.025,0.000
CODE81,1522.000,871.272,-1282.108,0.020,0.020,0.019,0.000
CODE82,1982.271,841.873,-766.271,0.025,0.020,0.015,0.000
CODE83,2278.240,1219.427,-266.532,0.032,0.027,0.013,0.000
CODE84,2349.757,1395.199,240.354,0.032,0.030,0.014,0.000
CODE85,-1417.465,-203.920,455.089,0.020,0.013,0.008,0.000
CODE86,2271.190,918.103,-246.687,0.024,0.027,0.012,0.000
CODE87,-1585.469,67.457,268.150,0.025,0.011,0.009,0.000
CODE88,-1404.530,16.317,-341.741,0.024,0.012,0.011,0.000
CODE89,-1170.297,43.571,-749.422,0.021,0.013,0.014,0.000
CODE90,152.663,124.198,-1451.096,0.016,0.015,0.020,0.000
CODE91,2383.641,1053.448,427.897,0.034,0.038,0.014,0.000
CODE92,1799.237,652.443,-985.135,0.019,0.021,0.015,0.000
CODE93,-1251.156,-250.387,-239.757,0.019,0.014,0.011,0.000
CODE94,-1288.578,-34.042,1324.190,0.029,0.023,0.019,0.000
CODE121,368.349,-2293.440,1216.556,0.023,0.031,0.022,0.000
CODE122,756.867,-2350.170,-49.234,0.022,0.031,0.017,0.000
CODE123,1429.853,-2158.423,-246.796,0.026,0.029,0.019,0.000
CODE124,2288.856,-1740.735,694.206,0.035,0.022,0.019,0.000
CODE127,3444.167,-1197.707,-27.251,0.068,0.021,0.021,0.000
CODE128,3468.991,-463.338,12.725,0.047,0.017,0.018,0.000
CODE129,3518.347,-404.109,286.467,0.050,0.017,0.019,0.000
CODE133,-1745.533,-1460.607,29.859,0.024,0.012,0.009,0.000
CODE134,-1925.661,-901.583,-52.309,0.021,0.010,0.009,0.000
CODE135,267.675,309.394,-1480.942,0.014,0.015,0.017,0.000
CODE136,815.619,539.629,-1446.770,0.014,0.015,0.016,0.000
CODE137,1294.138,-1823.698,-412.244,0.027,0.030,0.019,0.000
CODE144,-513.009,168.604,-1336.112,0.019,0.016,0.018,0.000
CODE147,1146.696,-2261.731,26.611,0.023,0.030,0.017,0.000
CODE148,1505.463,-1902.264,1691.119,0.031,0.034,0.031,0.000
CODE150,2703.772,-1377.696,644.387,0.046,0.018,0.018,0.000
CODE153,243.127,-2386.828,852.073,0.023,0.032,0.019,0.000
CODE155,3284.801,-392.474,159.088,0.041,0.016,0.016,0.000
CODE156,2349.420,-1563.573,54.615,0.067,0.021,0.021,0.000
CODE159,398.908,-2444.400,437.268,0.022,0.031,0.017,0.000
CODE161,3145.299,380.756,535.537,0.036,0.019,0.015,0.000
CODE162,3210.367,-440.962,-202.153,0.046,0.017,0.016,0.000
CODE166,3203.970,311.455,-129.659,0.038,0.019,0.014,0.000
CODE167,2166.268,-1769.464,1111.634,0.036,0.026,0.023,0.000
CODE168,3401.608,-1138.321,589.092,0.073,0.020,0.023,0.000
CODE193,22.640,-2280.135,406.752,0.046,0.043,0.019,0.000
CODE194,-1130.706,-2587.629,923.179,0.033,0.035,0.020,0.000
CODE195,-1393.244,-1827.809,907.363,0.027,0.017,0.014,0.000
CODE196,-1772.760,-1282.860,818.527,0.026,0.010,0.011,0.000
CODE197,2118.185,1109.316,-636.925,0.029,0.026,0.016,0.000
CODE198,-900.967,-216.725,-798.640,0.019,0.015,0.014,0.000
CODE199,-100.293,-2281.198,732.875,0.046,0.040,0.023,0.000
CODE200,-1179.304,-2645.999,654.552,0.034,0.034,0.018,0.000
CODE201,-1374.818,-2076.008,684.093,0.027,0.020,0.014,0.000
CODE202,-1912.357,-467.543,464.540,0.027,0.014,0.009,0.000
CODE203,-1427.936,-135.717,244.725,0.029,0.010,0.009,0.000
CODE204,-1415.312,-154.713,785.657,0.021,0.014,0.010,0.000
CODE205,-424.288,-2323.832,593.529,0.026,0.031,0.016,0.000
CODE206,-868.424,-2370.351,1334.008,0.031,0.036,0.026,0.000
CODE207,-1629.444,-1857.806,710.059,0.030,0.017,0.012,0.000
CODE208,-1879.851,-1323.824,308.962,0.024,0.011,0.009,0.000
CODE209,-1517.001,-389.041,578.778,0.021,0.012,0.008,0.000
CODE210,1257.681,421.308,-1339.331,0.017,0.019,0.018,0.000
CODE211,-375.464,-2266.197,890.186,0.026,0.030,0.018,0.000
CODE212,-505.275,-2261.195,1241.934,0.027,0.032,0.023,0.000
CODE213,-1655.182,-2006.694,407.328,0.033,0.021,0.012,0.000
CODE214,-1962.227,-1065.971,283.592,0.022,0.010,0.008,0.000
CODE215,-1915.949,-855.550,750.351,0.023,0.009,0.010,0.000
CODE216,2028.540,767.723,-721.665,0.021,0.022,0.014,0.000
CSB-045-1,-1700.739,-1623.440,52.467,0.029,0.016,0.011,0.000
CSB-045-2,-1712.472,-1586.830,47.315,0.030,0.016,0.010,0.000
CSB-045-3,-1724.623,-1549.483,41.854,0.026,0.014,0.009,0.000
CSB-045-4,-1736.658,-1512.419,36.539,0.026,0.014,0.009,0.000
CSB-045-5,-1949.509,-851.704,-60.637,0.028,0.012,0.009,0.000
CSB-045-6,-1961.361,-815.313,-65.752,0.024,0.011,0.009,0.000
CSB-045-7,-1973.026,-778.913,-71.347,0.027,0.011,0.009,0.000
CSB-045-8,-1985.416,-741.047,-76.658,0.022,0.011,0.009,0.000
CSB-045-9,113.010,249.362,-1497.198,0.015,0.015,0.018,0.000
CSB-045-10,148.741,264.560,-1494.936,0.015,0.015,0.017,0.000
CSB-045-11,184.920,279.625,-1492.685,0.015,0.015,0.017,0.000
CSB-045-12,220.547,294.513,-1490.469,0.014,0.015,0.017,0.000
CSB-045-13,865.449,565.132,-1450.428,0.014,0.015,0.017,0.000
CSB-045-14,901.424,580.174,-1448.219,0.017,0.020,0.021,0.000
CSB-045-15,937.425,595.644,-1445.855,0.015,0.016,0.017,0.000
CSB-045-16,973.497,610.325,-1443.815,0.019,0.026,0.031,0.000
NUGGET133_1,-1746.553,-1475.063,45.134,0.024,0.012,0.009,0.000
