Enabled	Feature                	ID	x          	y         	z         	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	primary_upper_left     	1 	-2,399.1922	2,658.3964	2,141.7977	 	 	 	0.0479      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left     	2 	-2,399.1922	2,658.3432	2,141.8298	 	 	 	0.0300      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left     	3 	-2,399.2056	2,658.3069	2,141.7746	 	 	 	0.0502      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left_40  	1 	-3,180.0505	2,658.0219	-457.3858 	 	 	 	0.0774      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left_40  	2 	-3,180.0786	2,657.9111	-457.3637 	 	 	 	0.0391      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left_40  	3 	-3,180.0809	2,657.9121	-457.3649 	 	 	 	0.0384      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left_90_2	1 	-2,399.1597	2,657.9945	2,141.7675	 	 	 	0.0074      	Device Position 1	38.1 	V20003907682
Checked	primary_upper_left_90_2	2 	-2,399.1629	2,657.9887	2,141.7808	 	 	 	0.0074      	Device Position 1	38.1 	V20003907682
