2 4 9 0.01088 0.01088 0.00956 0.00171 0.00223 -0.00562 0.00274 0.00001 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 0.00000
2 5 8 -0.00627 -0.00627 -0.00873 -0.00746 -0.00449 -0.00322 -0.00737 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000
2 5 6 -0.00733 -0.00733 0.00350 -0.00305 0.01895 0.01240 -0.00614 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000
2 2 8 0.00263 0.00263 0.02668 0.03068 -0.00118 0.00282 -0.00170 0.00000 0.00000 -0.00001 0.00000 -0.00001 0.00000 0.00001
2 3 7 -0.00146 -0.00146 0.00432 -0.00961 0.00677 -0.00717 -0.02336 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000
2 4 6 -0.00023 -0.00023 -0.01412 -0.02280 -0.00677 -0.01545 -0.02616 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000
2 3 6 -0.00563 -0.00563 -0.01266 -0.01235 -0.02425 -0.02394 -0.03459 0.00000 0.00000 -0.00000 0.00001 -0.00000 0.00001 0.00001
2 4 7 0.00318 0.00318 0.01007 -0.00052 0.00287 -0.00771 -0.02124 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000
2 1 6 -0.00357 -0.00357 -0.01514 -0.02538 -0.01618 -0.02642 -0.02788 0.00001 0.00001 0.00000 0.00001 -0.00000 0.00001 0.00001
2 3 9 0.03005 0.03005 0.04604 0.03007 0.01620 0.00023 0.00878 0.00001 0.00001 -0.00001 -0.00000 -0.00001 -0.00000 0.00000
2 3 8 0.00319 0.00319 0.00775 0.02480 0.00609 0.02314 0.00091 0.00000 0.00000 -0.00000 0.00000 -0.00000 0.00000 0.00000
2 4 8 -0.00514 -0.00514 0.01061 0.01109 0.01566 0.01614 0.00406 0.00000 0.00001 -0.00001 -0.00000 -0.00001 -0.00000 0.00000
2 2 6 -0.00133 -0.00133 -0.00275 -0.00068 -0.00435 -0.00229 -0.01218 0.00001 0.00002 -0.00000 0.00001 0.00000 0.00002 0.00001
2 1 7 0.01276 0.01276 0.01006 -0.00551 0.02727 0.01170 -0.00319 0.00001 0.00001 -0.00000 0.00001 -0.00000 0.00001 0.00001
2 7 9 -0.01399 -0.01399 0.01138 0.02150 0.01587 0.02599 0.02220 0.00001 0.00001 -0.00001 -0.00000 -0.00001 -0.00000 -0.00000
2 5 9 -0.01792 -0.01792 -0.00185 -0.00345 0.00709 0.00549 -0.00821 0.00001 0.00001 -0.00001 -0.00000 -0.00001 -0.00000 -0.00000
2 6 9 -0.01107 -0.01107 0.04456 -0.01615 0.05087 -0.00983 -0.00168 0.00000 0.00000 -0.00000 -0.00000 -0.00000 -0.00000 -0.00000
