CODE1,-5292.327,-2107.662,4305.932,0.016,0.021,0.021,0.000
CODE2,-4389.106,-868.970,5793.952,0.028,0.032,0.070,0.000
CODE4,-4305.477,2598.117,5694.766,0.027,0.025,0.086,0.000
CODE5,-6125.832,3296.268,3908.366,0.019,0.021,0.062,0.000
CODE6,-7985.639,3973.552,2202.272,0.031,0.028,0.050,0.000
CODE7,-5803.842,4680.435,4114.407,0.025,0.026,0.069,0.000
CODE8,951.737,2228.557,-15.258,0.089,0.028,0.029,0.000
CODE9,-928.774,2926.558,-1743.319,0.065,0.022,0.018,0.000
CODE10,-651.768,4123.223,-1568.795,0.114,0.026,0.025,0.000
CODE11,-2799.626,3633.251,-3568.375,0.042,0.023,0.023,0.000
CODE12,-816.522,-2375.902,-632.922,0.024,0.023,0.015,0.000
CODE13,-5679.922,-2081.458,3018.366,0.026,0.025,0.018,0.000
CODE16,-8683.522,1722.649,-17.482,0.024,0.019,0.027,0.000
CODE25,-4555.139,-2877.795,3243.684,0.016,0.023,0.016,0.000
CODE26,-1834.316,-3078.159,338.168,0.021,0.029,0.021,0.000
CODE28,-5414.873,-2064.322,2981.770,0.033,0.075,0.023,0.000
CODE29,-8533.046,1884.977,-167.444,0.079,0.024,0.125,0.000
CODE30,-5292.663,1632.816,-3694.472,0.074,0.023,0.043,0.000
CODE31,-2173.231,-2319.232,-544.992,0.028,0.088,0.047,0.000
CODE33,-2626.475,4746.701,4503.695,0.094,0.232,0.281,0.000
CODE34,-2611.825,4772.437,4483.436,0.028,0.041,0.075,0.000
CODE35,-2583.895,-696.203,4909.465,0.019,0.025,0.059,0.000
CODE36,-2603.671,-672.713,4926.897,0.022,0.017,0.021,0.000
CODE37,-2617.642,-697.554,4946.041,0.202,0.110,0.056,0.000
CODE39,97.658,-882.204,1991.712,0.024,0.021,0.027,0.000
CODE40,81.436,-907.221,2009.605,0.061,0.027,0.020,0.000
CODE41,53.968,4559.523,1587.350,0.400,0.060,0.065,0.000
CODE49,977.911,3758.010,806.567,0.129,0.035,0.034,0.000
CODE50,-3366.929,4096.395,5533.890,0.033,0.040,0.131,0.000
CODE51,-3343.920,14.061,5849.301,0.018,0.018,0.053,0.000
CODE52,-2954.082,-1993.346,-146.637,0.013,0.015,0.012,0.000
CODE53,996.553,-329.250,1125.518,0.069,0.026,0.026,0.000
CODE54,-5106.352,-1825.330,2201.252,0.013,0.016,0.012,0.000
CODE55,-3154.474,4578.153,5387.082,0.031,0.019,0.050,0.000
CODE56,929.341,4219.478,947.776,0.039,0.020,0.024,0.000
CODE57,838.229,-1140.744,148.841,0.056,0.030,0.023,0.000
CODE64,-4153.511,-1677.773,695.078,0.012,0.014,0.012,0.000
CODE65,-5590.350,1411.984,-2921.762,0.016,0.011,0.011,0.000
CODE66,-4402.235,868.967,-3373.973,0.016,0.012,0.012,0.000
CODE67,-7758.448,1592.381,-584.924,0.016,0.012,0.013,0.000
CODE68,-7797.749,1032.585,449.606,0.015,0.015,0.014,0.000
CODE75,-1889.199,5367.389,3905.012,0.049,0.024,0.056,0.000
CODE79,-6082.477,3898.027,-4140.732,0.071,0.024,0.154,0.000
CODE82,-8986.011,3555.156,-1522.936,0.149,0.033,0.079,0.000
CODE88,-6550.047,2992.297,-3988.265,0.035,0.022,0.096,0.000
CODE89,-6837.596,2671.507,-3798.413,0.029,0.024,0.077,0.000
CODE97,183.191,-2009.352,2887.163,0.026,0.021,0.018,0.000
CODE98,-1637.573,-1892.922,4860.315,0.022,0.022,0.022,0.000
CODE99,-1191.933,-2343.901,3592.023,0.019,0.020,0.018,0.000
CODE100,-5753.036,-519.271,4510.084,0.019,0.021,0.033,0.000
CODE101,-6772.166,508.880,3503.289,0.016,0.017,0.023,0.000
CODE102,-7861.136,922.805,2468.596,0.023,0.017,0.023,0.000
CODE103,-495.448,-638.084,-1110.371,0.029,0.020,0.016,0.000
CODE104,-1577.734,135.644,-2155.342,0.025,0.018,0.016,0.000
CODE105,-2671.287,550.209,-3188.754,0.024,0.018,0.019,0.000
CODE106,-6089.451,2687.808,-4234.020,0.036,0.027,0.039,0.000
CODE107,-3740.797,2796.028,-4382.218,0.058,0.024,0.060,0.000
CODE108,-8673.849,3433.565,1607.860,0.042,0.024,0.052,0.000
CODE109,-9056.375,2917.456,-1004.731,0.025,0.018,0.023,0.000
CODE110,-3150.420,-975.404,6831.052,0.023,0.024,0.038,0.000
CODE111,-3449.221,5424.368,5577.942,0.040,0.027,0.073,0.000
CODE112,1131.294,5099.327,608.058,0.091,0.027,0.042,0.000
CODE113,386.038,4684.220,1503.633,0.040,0.021,0.028,0.000
CODE114,-441.867,5272.220,2339.576,0.063,0.024,0.050,0.000
CODE115,282.662,-1243.437,2111.590,0.022,0.018,0.017,0.000
CODE116,966.884,-820.741,1327.244,0.028,0.019,0.016,0.000
CODE117,-2542.978,-982.674,5181.441,0.017,0.016,0.020,0.000
CODE118,-3183.670,-442.950,5838.520,0.017,0.016,0.024,0.000
CODE119,-2658.918,4946.795,4814.175,0.043,0.021,0.061,0.000
CODE122,-9726.435,3963.817,-4661.203,0.106,0.059,0.074,0.000
CODE133,-1673.801,-108.475,-2145.401,0.019,0.015,0.016,0.000
CODE134,-1818.559,-675.592,-2240.951,0.018,0.016,0.017,0.000
CODE135,-6930.468,-371.884,3333.167,0.020,0.017,0.020,0.000
CODE136,-6796.157,201.812,3419.181,0.031,0.019,0.028,0.000
CODE137,-6171.701,3212.787,-3854.202,0.048,0.038,0.050,0.000
CODE138,-5937.932,3757.277,-3887.081,0.050,0.023,0.022,0.000
CSB-045-1,-1626.102,53.463,-2121.814,0.023,0.017,0.016,0.000
CSB-045-2,-1635.415,16.236,-2127.952,0.020,0.015,0.015,0.000
CSB-045-3,-1644.983,-21.637,-2134.308,0.027,0.019,0.017,0.000
CSB-045-4,-1654.545,-59.283,-2140.505,0.019,0.015,0.015,0.000
CSB-045-5,-1825.482,-729.564,-2253.519,0.020,0.017,0.021,0.000
CSB-045-6,-1834.645,-766.535,-2259.533,0.030,0.023,0.039,0.000
CSB-045-7,-1844.224,-803.550,-2266.031,0.027,0.021,0.035,0.000
CSB-045-8,-1853.955,-841.963,-2272.238,0.019,0.017,0.025,0.000
CSB-045-9,-6971.838,-532.274,3316.339,0.028,0.018,0.021,0.000
CSB-045-10,-6963.097,-494.869,3322.024,0.024,0.018,0.020,0.000
CSB-045-11,-6954.197,-457.054,3327.600,0.024,0.018,0.020,0.000
CSB-045-12,-6945.480,-419.703,3333.187,0.020,0.017,0.020,0.000
CSB-045-13,-6787.928,255.356,3434.195,0.018,0.017,0.022,0.000
CSB-045-14,-6779.163,292.921,3439.755,0.031,0.018,0.025,0.000
CSB-045-15,-6769.896,330.715,3445.606,0.031,0.019,0.027,0.000
CSB-045-16,-6761.498,368.406,3450.860,0.039,0.020,0.032,0.000
NUGGET133_1,-1660.354,-97.795,-2133.249,0.020,0.015,0.016,0.000
NUGGET133_5,-1660.342,-113.571,-2132.093,0.020,0.015,0.016,0.000
NUGGET133_15,-1678.178,-123.169,-2148.514,0.019,0.015,0.016,0.000
NUGGET133_A,-1665.411,-133.039,-2135.462,0.019,0.015,0.016,0.000
NUGGET133_B,-1684.058,-103.303,-2155.830,0.024,0.018,0.017,0.000
NUGGET133_C,-1680.454,-89.002,-2153.350,0.019,0.015,0.016,0.000
NUGGET133_D,-1670.437,-93.422,-2143.259,0.020,0.015,0.016,0.000
NUGGET134_2,-1801.266,-666.404,-2225.263,0.017,0.015,0.017,0.000
NUGGET134_5,-1805.142,-680.667,-2227.770,0.017,0.015,0.017,0.000
NUGGET134_15,-1822.746,-690.308,-2243.960,0.022,0.018,0.019,0.000
NUGGET134_A,-1809.840,-700.280,-2231.048,0.022,0.018,0.019,0.000
NUGGET134_B,-1828.773,-670.432,-2251.303,0.022,0.018,0.019,0.000
NUGGET134_C,-1825.130,-656.257,-2248.894,0.022,0.018,0.019,0.000
NUGGET134_D,-1815.035,-660.567,-2238.880,0.022,0.018,0.019,0.000
NUGGET135_1,-6924.325,-390.503,3340.662,0.021,0.017,0.020,0.000
NUGGET135_6,-6915.810,-372.302,3347.147,0.023,0.019,0.024,0.000
NUGGET135_15,-6927.211,-356.619,3334.878,0.020,0.017,0.020,0.000
NUGGET135_A,-6912.358,-358.012,3349.000,0.021,0.017,0.020,0.000
NUGGET135_B,-6941.321,-368.344,3322.538,0.020,0.017,0.020,0.000
NUGGET135_C,-6944.820,-382.681,3320.483,0.020,0.017,0.020,0.000
NUGGET135_D,-6934.621,-386.599,3330.484,0.020,0.017,0.020,0.000
NUGGET136_2,-6786.287,181.738,3430.307,0.031,0.019,0.028,0.000
NUGGET136_6,-6781.671,201.258,3433.232,0.032,0.019,0.028,0.000
NUGGET136_15,-6793.149,217.003,3420.957,0.031,0.019,0.028,0.000
NUGGET136_A,-6778.348,215.601,3435.390,0.031,0.019,0.028,0.000
NUGGET136_B,-6807.028,205.239,3408.538,0.031,0.019,0.028,0.000
NUGGET136_C,-6810.372,190.864,3406.371,0.031,0.019,0.028,0.000
NUGGET136_D,-6800.075,187.725,3416.470,0.031,0.020,0.028,0.000
NUGGET137_3,-6184.390,3207.922,-3843.177,0.048,0.038,0.050,0.000
NUGGET137_6,-6181.718,3223.235,-3840.141,0.048,0.038,0.050,0.000
NUGGET137_15,-6165.182,3226.777,-3855.707,0.048,0.038,0.050,0.000
NUGGET137_A,-6175.782,3236.865,-3841.124,0.048,0.038,0.050,0.000
NUGGET137_B,-6162.678,3207.192,-3865.586,0.048,0.038,0.050,0.000
NUGGET137_C,-6168.720,3193.630,-3864.762,0.048,0.038,0.050,0.000
NUGGET137_D,-6177.503,3198.261,-3853.757,0.048,0.038,0.050,0.000
NUGGET138_4,-5953.967,3753.983,-3872.080,0.050,0.023,0.022,0.000
NUGGET138_6,-5948.141,3767.688,-3872.910,0.050,0.023,0.022,0.000
NUGGET138_15,-5931.408,3771.375,-3888.429,0.050,0.023,0.022,0.000
NUGGET138_A,-5942.085,3781.347,-3873.762,0.050,0.023,0.022,0.000
NUGGET138_B,-5928.883,3751.906,-3898.527,0.050,0.023,0.022,0.000
NUGGET138_C,-5934.661,3738.163,-3897.718,0.050,0.024,0.022,0.000
NUGGET138_D,-5943.658,3742.702,-3886.745,0.050,0.023,0.022,0.000
TARGET1,-7467.024,1376.129,-591.846,0.016,0.012,0.012,0.000
TARGET2,-6310.918,1111.885,-1591.325,0.014,0.010,0.010,0.000
TARGET3,-6633.336,819.958,-699.151,0.014,0.011,0.010,0.000
TARGET4,-7213.783,1191.572,-600.878,0.015,0.012,0.012,0.000
TARGET5,-5926.093,602.362,-1200.615,0.013,0.010,0.009,0.000
TARGET6,-5943.235,874.138,-1636.912,0.014,0.010,0.009,0.000
TARGET7,-5855.445,1081.361,-2083.034,0.014,0.010,0.009,0.000
TARGET8,-6180.746,781.598,-1194.773,0.014,0.010,0.010,0.000
TARGET9,-6110.682,1098.497,-1809.434,0.014,0.010,0.010,0.000
TARGET10,-6629.979,660.586,-427.212,0.014,0.011,0.010,0.000
TARGET11,-6110.242,1262.279,-2079.166,0.015,0.010,0.010,0.000
TARGET12,-6595.637,923.073,-923.339,0.014,0.011,0.010,0.000
TARGET13,-6564.656,1132.008,-1315.613,0.015,0.010,0.010,0.000
TARGET14,-6327.137,1386.717,-2025.353,0.015,0.010,0.011,0.000
TARGET15,-7081.245,863.492,-201.850,0.014,0.012,0.012,0.000
TARGET16,-6765.414,1150.138,-1097.628,0.015,0.011,0.011,0.000
TARGET17,-7043.716,964.230,-426.235,0.014,0.012,0.011,0.000
TARGET18,-7017.274,1172.497,-819.044,0.015,0.011,0.011,0.000
TARGET19,-6781.304,1421.388,-1533.144,0.015,0.011,0.011,0.000
TARGET20,-7019.223,1333.011,-1089.509,0.015,0.012,0.012,0.000
TARGET21,-6979.051,1435.707,-1312.509,0.015,0.011,0.011,0.000
TARGET22,-7429.271,1477.978,-815.105,0.016,0.012,0.013,0.000
TARGET23,-7400.328,1687.928,-1206.971,0.016,0.012,0.013,0.000
TARGET24,-6179.258,621.698,-924.332,0.013,0.010,0.009,0.000
TARGET25,-7600.911,1710.985,-990.476,0.017,0.013,0.015,0.000
TARGET26,-7490.212,1012.183,73.272,0.015,0.013,0.013,0.000
TARGET27,-7544.788,554.821,971.590,0.016,0.017,0.015,0.000
TARGET28,-7353.081,534.602,747.067,0.015,0.016,0.013,0.000
TARGET29,-7102.522,502.096,469.292,0.014,0.014,0.012,0.000
TARGET30,-7526.897,912.690,299.047,0.015,0.014,0.013,0.000
TARGET31,-8513.293,1947.457,-156.477,0.021,0.016,0.021,0.000
TARGET32,-7273.773,727.885,291.429,0.014,0.014,0.012,0.000
TARGET33,-6690.008,200.823,467.576,0.013,0.013,0.011,0.000
TARGET34,-6910.578,485.252,245.390,0.014,0.013,0.011,0.000
TARGET35,-7077.401,705.579,71.704,0.014,0.013,0.012,0.000
TARGET36,-6694.204,356.531,192.631,0.013,0.013,0.011,0.000
TARGET37,-7296.124,993.241,-149.222,0.014,0.013,0.012,0.000
TARGET38,-6657.558,455.678,-31.560,0.013,0.012,0.010,0.000
TARGET39,-2129.090,-2290.203,-504.324,0.013,0.016,0.011,0.000
TARGET40,-5370.964,-2034.099,3023.465,0.012,0.018,0.014,0.000
TARGET41,-6142.819,886.056,-1417.061,0.014,0.010,0.009,0.000
TARGET42,-6378.864,638.638,-705.757,0.013,0.011,0.010,0.000
TARGET43,-7464.198,1216.324,-319.209,0.015,0.013,0.013,0.000
TARGET44,-7137.928,404.162,694.340,0.014,0.015,0.013,0.000
TARGET45,-6398.115,907.997,-1142.488,0.014,0.010,0.010,0.000
TARGET46,-6849.307,947.705,-646.198,0.014,0.011,0.011,0.000
TARGET47,-6009.719,399.015,-750.294,0.013,0.010,0.009,0.000
TARGET48,-5792.338,274.082,-801.510,0.013,0.010,0.009,0.000
TARGET49,-6208.331,414.181,-529.807,0.013,0.011,0.010,0.000
TARGET50,-6827.235,679.754,-208.139,0.014,0.012,0.011,0.000
TARGET51,-6462.169,439.232,-253.193,0.013,0.012,0.010,0.000
TARGET52,-6240.924,155.620,-33.495,0.013,0.012,0.010,0.000
TARGET53,-6440.762,175.954,186.906,0.013,0.012,0.011,0.000
TARGET54,-6515.133,-21.195,641.181,0.013,0.013,0.011,0.000
TARGET55,-6299.117,-147.937,589.089,0.013,0.013,0.011,0.000
TARGET56,-7131.755,250.306,968.253,0.014,0.015,0.013,0.000
TARGET57,-6709.397,-2.812,865.612,0.014,0.014,0.012,0.000
TARGET58,-7325.809,273.920,1189.849,0.016,0.016,0.015,0.000
TARGET59,-6959.594,29.107,1144.126,0.014,0.016,0.013,0.000
TARGET60,-6743.894,-99.466,1091.054,0.013,0.014,0.013,0.000
TARGET61,-6736.978,-251.927,1367.256,0.014,0.014,0.013,0.000
TARGET62,-6931.626,-227.204,1587.777,0.016,0.016,0.014,0.000
TARGET63,-2052.605,-647.777,4351.264,0.015,0.013,0.015,0.000
TARGET64,-2328.943,-632.074,4630.835,0.016,0.013,0.015,0.000
TARGET65,-2043.140,-334.142,4340.581,0.015,0.012,0.014,0.000
TARGET66,-2646.305,-700.637,4886.446,0.016,0.014,0.018,0.000
TARGET67,-2315.065,-312.439,4615.796,0.015,0.012,0.015,0.000
TARGET68,-2029.516,64.008,4320.783,0.015,0.011,0.014,0.000
TARGET69,-2172.232,-85.685,4468.947,0.015,0.011,0.014,0.000
TARGET70,-2537.834,-300.066,4837.088,0.015,0.012,0.016,0.000
TARGET71,-2305.862,80.947,4600.558,0.014,0.011,0.015,0.000
TARGET72,-2155.612,625.070,4432.429,0.015,0.010,0.015,0.000
TARGET73,-2295.680,398.823,4581.895,0.015,0.010,0.015,0.000
TARGET74,-2523.463,98.323,4816.756,0.014,0.011,0.016,0.000
TARGET75,-2668.912,-50.118,4962.458,0.015,0.012,0.016,0.000
TARGET76,-2814.802,-276.873,5107.032,0.015,0.013,0.017,0.000
TARGET77,-2518.602,411.921,4803.527,0.015,0.011,0.016,0.000
TARGET78,-2805.075,116.513,5091.426,0.014,0.012,0.017,0.000
TARGET79,-2794.499,433.545,5072.551,0.014,0.011,0.017,0.000
TARGET80,-5097.268,335.681,-1733.396,0.013,0.010,0.009,0.000
TARGET81,-5298.974,345.250,-1514.146,0.012,0.010,0.009,0.000
TARGET82,-5338.389,241.739,-1292.660,0.012,0.010,0.009,0.000
TARGET83,-6245.403,312.508,-305.282,0.013,0.011,0.010,0.000
TARGET84,-7401.160,85.487,1648.328,0.018,0.018,0.016,0.000
TARGET85,-7152.116,50.876,1367.158,0.015,0.017,0.014,0.000
TARGET86,-7578.970,457.956,1197.624,0.016,0.017,0.015,0.000
TARGET87,-6884.919,222.472,686.822,0.013,0.014,0.012,0.000
TARGET88,-5790.527,116.324,-529.701,0.012,0.011,0.009,0.000
TARGET89,-5534.980,95.209,-805.777,0.012,0.010,0.009,0.000
TARGET90,-5752.858,376.027,-1024.853,0.013,0.010,0.009,0.000
