# x y z x_res y_res z_res
-6.979126592229657717e+02 -1.386422630124791795e+03 2.782970035860926927e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.007737544378684902e-02
-8.911892081675998725e+02 -1.625133357445758975e+03 3.974686485394517632e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.839239985855158466e-02
-5.032648851038698012e+02 -1.620412832493518408e+03 3.273581108425644004e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.802095298648055177e-02
-8.950013281561517715e+02 -1.225134416816547628e+03 2.709300172628610071e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.777658229831047265e-02
-5.017546472819778387e+02 -1.228049111804254608e+03 2.022140898477304916e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.363836383456785484e-02
-1.201673920243786597e+03 -1.941309864767186127e+03 6.058758427181414419e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.071152130954544646e-02
-1.398318437697929312e+03 -2.097385329701130559e+03 7.415943643947291264e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.214443389836674214e-02
-1.595421672352446649e+03 -1.938375907080082470e+03 7.453343926553270649e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.578198911496997425e-02
-1.590290876013021034e+03 -2.337279702299873406e+03 9.344626560366913282e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.742684476013891981e-03
-1.203590895390917467e+03 -2.334419507977841477e+03 7.944298077648669221e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.980935675864884615e-03
-5.006966236580802843e+02 -1.939652407169093976e+03 4.537977275067609639e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.343711154753179926e-03
-6.959367644832955193e+02 -2.095941426865821995e+03 5.536881283939757736e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.208442194385185076e-02
-8.893436211783489398e+02 -2.335437987257088935e+03 7.111040382422444850e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.483917830059056087e-02
-5.023741619485262504e+02 -2.331836568847410035e+03 6.408306915402420145e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.670545921199106942e-02
-8.939672484785660345e+02 -1.937791468748516081e+03 5.224152764860519227e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.938988619963311066e-02
-1.594415469993133229e+03 -2.648428193526929135e+03 1.110782786794823522e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.986588157551352651e-02
-1.395629192740935196e+03 -2.807417888893259715e+03 1.131879274648099880e+02 0.000000000000000000e+00 0.000000000000000000e+00 6.306994653073161317e-03
-1.200184708362639185e+03 -2.651775909238705935e+03 9.708824868677551478e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.042710953134132978e-03
-1.201373751226672084e+03 -3.044506395280708148e+03 1.223462618220478930e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.572828131522442163e-02
-1.587738835015780069e+03 -3.047718635426869241e+03 1.365521557641417303e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.392894763469712416e-02
-8.920469885634240654e+02 -2.649056858594572077e+03 8.866998716146787274e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.012883498341523136e-02
-5.005215124117586925e+02 -2.652389482028770544e+03 8.191258431931794348e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.845960587183583357e-02
-6.956979639610487993e+02 -2.808717664594187227e+03 9.445987846483906480e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.368760975798636537e-03
-5.031807014904814537e+02 -3.045015525860102116e+03 1.070510624871507872e+02 0.000000000000000000e+00 0.000000000000000000e+00 7.975426831535514793e-03
-8.890304623399404136e+02 -3.046781767150825544e+03 1.140773618161090610e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.451376754834200256e-03
-2.098626161759433217e+03 -2.098307228644891893e+03 1.057680272097232432e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.850457570472087809e-02
-1.905259172397961720e+03 -2.335471603783553292e+03 1.075678355226867353e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.252086474390523563e-02
-2.295982062709494130e+03 -1.938669326085143211e+03 1.098042505186444231e+02 0.000000000000000000e+00 0.000000000000000000e+00 -5.552718195542638568e-02
-2.292448672803775480e+03 -2.337259394610322488e+03 1.288301029826706667e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.552279214588452305e-02
-1.902743691050661937e+03 -1.942805153946304927e+03 8.855861667283295446e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.745929663844947299e-02
-1.591985650892993363e+03 -1.625853006810476700e+03 6.193798524622441448e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.145649350020107704e-02
-1.204801117725753556e+03 -1.623195787342898257e+03 4.802024296112203672e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.697998583871878964e-03
-1.397692656082925851e+03 -1.385795969267501505e+03 4.643959994507856237e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.654880605831749563e-03
-1.597184127530892738e+03 -1.226584310582618855e+03 4.943975130767402248e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.047591408481878261e-03
-1.202694928822628071e+03 -1.229332506062115044e+03 3.540763590998265897e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.246148736850585692e-02
-1.907027049305485207e+03 -1.624461945904731238e+03 7.605386853517450163e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.808773520878048657e-03
-1.906692075734157697e+03 -1.230632999205609167e+03 6.349505679792022761e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.334796157398756122e-02
-2.100937035136092618e+03 -1.388143703862272559e+03 7.815125770489811430e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.164916341487810314e-02
-2.299850938947291525e+03 -1.228196827977821386e+03 8.487037586949398360e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.509189997630016933e-02
-2.293614572101738304e+03 -1.628394019929068008e+03 9.724261243156510659e+01 0.000000000000000000e+00 0.000000000000000000e+00 -4.434539542273796542e-02
-2.604420024541740077e+03 -1.232699770761518266e+03 1.045403021798892524e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.203798777128042730e-02
-2.605997111522211526e+03 -1.626614984737823306e+03 1.172039405495597748e+02 0.000000000000000000e+00 0.000000000000000000e+00 -2.965301062577907487e-02
-2.799671451316679850e+03 -1.388751490979381288e+03 1.229909903791355958e+02 0.000000000000000000e+00 0.000000000000000000e+00 -6.116471722330629746e-02
-2.996786626303750381e+03 -1.229724435036551995e+03 1.335299457379048533e+02 0.000000000000000000e+00 0.000000000000000000e+00 -3.179936536324134977e-02
-2.992195034925637628e+03 -1.629134816550503501e+03 1.458954969289187318e+02 0.000000000000000000e+00 0.000000000000000000e+00 -4.225593295089424828e-02
-2.995415855934015781e+03 -9.167343702576582700e+02 1.260761887079347474e+02 0.000000000000000000e+00 0.000000000000000000e+00 -9.154372657164344673e-03
-2.607776993915332241e+03 -5.205771987215837271e+02 9.123624162433748097e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.297235708486255135e-02
-2.802477786353026204e+03 -6.780610127324554242e+02 1.071446420234122030e+02 0.000000000000000000e+00 0.000000000000000000e+00 -1.191844417972731662e-02
-2.609038877916302681e+03 -9.140583776823086737e+02 9.733924961815503707e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.302750325346551108e-03
-3.000274650558988469e+03 -5.183487117925623124e+02 1.204722037913965096e+02 0.000000000000000000e+00 0.000000000000000000e+00 4.238246249646238084e-02
-2.295663289395693027e+03 -9.139289008823088807e+02 7.719048820584571047e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.846176286700369928e-03
-2.101793400966553691e+03 -6.743152071730013404e+02 6.193351585994249575e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.326596456424567805e-02
-1.908879474875882806e+03 -9.123160010057296176e+02 5.603706153886658825e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.843384198975428490e-02
-2.300032146903245120e+03 -5.153650656725211547e+02 7.130827976784597411e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.926152375901324376e-02
-1.906340905778512933e+03 -5.182072547748576881e+02 4.974393448189908895e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.673354275883554010e-02
-1.910750842986938096e+02 -1.623003890771830356e+03 3.009537418361927408e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.593406442698565684e-02
3.669092089869250284e+00 -1.383979758513420620e+03 2.160456450550724128e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.821787799105734962e-02
1.993518979090371772e+02 -1.227371878873835158e+03 1.752587963037976238e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.571472533617225054e-02
-1.946854877053108623e+02 -1.224107939334438925e+03 1.741297979355649872e+01 0.000000000000000000e+00 0.000000000000000000e+00 8.755302078942150956e-03
1.961447049155208617e+02 -1.620678685881872752e+03 3.003593384947833300e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.424491847065880279e-02
-1.594405957463921595e+03 -9.148280332750407524e+02 4.189436104631512592e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.174539120814955595e-02
-1.400388487375507111e+03 -6.754976433476398370e+02 3.021125064200962029e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.017271609971359680e-02
-1.206262692374053586e+03 -9.130345274753977947e+02 2.794420765553456931e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.660587898775034432e-02
-1.598594288646505674e+03 -5.159341477441117831e+02 3.576181495724928538e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.743358713130049864e-02
-1.203537706891834887e+03 -5.190360597820326802e+02 2.156371577205958445e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.788146191232002025e-02
-1.886418630510727326e+02 -2.334776214860987693e+03 6.148971765444306925e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.056916456097980017e-02
-1.922893547224372242e+02 -1.934949793240127292e+03 4.247829477750651250e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.839406112455634457e-02
4.593176317364455308e+00 -2.093709506955871802e+03 4.913950528530768480e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.434759269558583128e-02
2.009501252989807369e+02 -1.938585339922891308e+03 4.267821715867092536e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.213544594842886681e-02
