# x y z x_res y_res z_res x_res_err y_res_err z_res_err
-2.011611009334773712e+02 2.070531781418658738e+03 -2.711002594993180992e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.450035954729145260e-03 1.374445923705877766e-02 1.445808565683391611e-02 1.007659262682933550e-02
-2.016295323591518240e+02 2.487857597313738552e+03 -3.874199008160644553e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.602708262154919794e-03 1.537388133063744347e-02 1.809493474212619385e-02 1.272488097972066315e-02
1.778438426391689973e+02 1.745333281530167596e+03 -1.938099780488408896e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.678739370517945417e-02 1.410681104349820365e-02 1.410681104349817763e-02 9.975630365082931855e-03
-1.273104212733039375e+01 1.574223618931704777e+03 -1.560626202348513836e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.759260109598372424e-02 1.410681104349820365e-02 1.410681104349817763e-02 9.975511878063999388e-03
-1.967279055586327843e+02 1.740348695865975742e+03 -1.932852018260203408e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.620700459607832045e-03 1.416856884194818769e-02 1.478643204098188148e-02 1.047464714450531235e-02
-1.968034493126055224e+02 1.323965348193836917e+03 -1.138150248860166336e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.709093662362278110e-03 1.410681104349820365e-02 1.410681104349817763e-02 9.975382455388228514e-03
1.775454516545345314e+02 1.325243463080561469e+03 -1.134594478137687013e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.637488576075270430e-05 1.591781297082553101e-02 1.525712892449843962e-02 1.095942021243414763e-02
-2.067794650207050040e+02 2.821834411226929660e+03 -4.949061267925574015e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.791644352867649559e-02 1.515324345032620541e-02 1.586461636446283643e-02 1.107085833322271791e-02
1.693743929069380556e+02 2.823923751157723018e+03 -4.945459208788550853e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.269951188815014120e-03 1.374445923705877766e-02 1.445808565683391611e-02 1.007729687549802425e-02
-2.167407468528174519e+01 3.072969051620929804e+03 -5.805713055398838662e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.081511640992260936e-02 1.374445923705877766e-02 1.445808565683391611e-02 1.007756428744705987e-02
1.694411179272950392e+02 3.244362467343958542e+03 -6.473075460034463902e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.156063829080778760e-02 1.515324345032620541e-02 1.586461636446283643e-02 1.107137619628170699e-02
-2.060611046515577129e+02 3.237763755956903424e+03 -6.457963378082354211e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.010729284163858210e-02 1.522168277829436499e-02 1.658501685739781004e-02 1.160721077770610066e-02
8.481152775968473634e+02 1.749092599778956583e+03 -2.482228667722064586e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.035768002374283014e-02 1.410681104349820365e-02 1.410681104349817763e-02 9.975832287755786662e-03
6.578535735918865157e+02 1.578148067107047382e+03 -1.906947260518240128e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.395901565208035322e-02 1.456318734637955005e-02 1.447809452970261375e-02 1.041924337956331298e-02
4.725087984382942636e+02 1.744458191744167607e+03 -2.085766649917566795e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.176021771747144840e-03 1.456318734637955005e-02 1.447809452970261375e-02 1.041928695373600666e-02
8.480048060887964994e+02 1.327731496184912885e+03 -1.679076728212094949e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.388950466220791213e-03 1.456318734637955005e-02 1.447809452970261375e-02 1.041919028739545644e-02
4.732455172473232778e+02 1.327001920968362356e+03 -1.288933238741002008e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.977683374878694167e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088416131546513128e-02
1.141423614038697679e+03 1.747151386689434958e+03 -2.931481721883175595e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.910441787421746085e-02 1.321400078668845228e-02 1.373172834052927352e-02 9.901051256036694573e-03
1.326870125850026852e+03 1.582219268127468467e+03 -2.949670268574133303e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.031786743296649433e-02 1.410681104349820365e-02 1.410681104349817763e-02 9.976031503197615308e-03
1.516235041482972520e+03 1.754072237664993736e+03 -3.717261777267721357e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.289348297481041072e-02 1.321400078668845228e-02 1.373172834052927352e-02 9.901306887995672129e-03
1.517913202226448675e+03 1.331615772422685950e+03 -2.923864297522961664e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.492252803159388463e-02 1.462301784508969471e-02 1.514105927260765531e-02 1.089835788217744482e-02
1.142684291591073361e+03 1.329485105023424694e+03 -2.141489843286374750e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.881354698203409725e-02 1.456318734637955005e-02 1.447809452970261375e-02 1.041936917709747855e-02
-6.837725833997178597e+02 1.574833633927339406e+03 -1.927652688598905328e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.660181873672456732e-03 1.374445923705877766e-02 1.445808565683391611e-02 1.007635201323059913e-02
-8.661350243765376717e+02 1.320290446915060329e+03 -1.691197160369899777e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.867653247938363847e-03 1.374445923705877766e-02 1.445808565683391611e-02 1.007628452564272512e-02
-4.915253615318379161e+02 1.324542135338750541e+03 -1.298727198198726640e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.021022410386684953e-02 1.416856884194818769e-02 1.478643204098188148e-02 1.047444761583197527e-02
-8.661713311816449732e+02 1.738787680171159309e+03 -2.484150527377376605e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.300155971686933754e-02 1.381385869676847976e-02 1.518363705070188870e-02 1.061666418024506675e-02
-4.932453387819591057e+02 1.742586665662388668e+03 -2.097348743041187547e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.340046099009839509e-03 1.515324345032620541e-02 1.586461636446283643e-02 1.106987555784962746e-02
2.680826650139398680e+03 -1.409559911812931432e+03 -6.918493171659953589e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.330864972128154022e-02 1.839996537529051818e-02 1.901474294911031926e-02 1.346720391626810009e-02
2.498568098445090527e+03 -1.662635877083104333e+03 -6.681423833155572822e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.040335245599123937e-02 1.609702975394929070e-02 1.724238274427487838e-02 1.239733776406735238e-02
2.873442225094421246e+03 -1.658346192907788236e+03 -8.205096750539968298e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.037566244635513613e-02 2.213889091503857404e-02 2.222112642190562926e-02 1.554085335542562674e-02
2.494199253247525576e+03 -1.245485352244844307e+03 -5.903182020333376556e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.180661186039145605e-02 1.744185902308714731e-02 1.796035713238137640e-02 1.289448864550704447e-02
2.868988343059196268e+03 -1.235679359070926466e+03 -7.427429604488129655e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.176972353376015690e-02 2.208059623109502601e-02 2.155901927419854106e-02 1.504802208979885009e-02
-1.162657788839913337e+03 1.746096707078354711e+03 -2.967177990577243918e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.497998994211258150e-02 1.374445923705877766e-02 1.445808565683391611e-02 1.007670295332456500e-02
-1.160143781697447366e+03 1.325659786123065032e+03 -2.166648658636547253e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.571468860007740886e-02 1.381385869676847976e-02 1.518363705070188870e-02 1.061656247314205458e-02
-1.535554284063153318e+03 1.738993827922697392e+03 -3.730680159302271903e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.724499446243356715e-02 1.381385869676847976e-02 1.518363705070188870e-02 1.061707689019760967e-02
-1.534552993125974581e+03 1.320664229384287182e+03 -2.945560056542286986e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.839582236793702918e-02 1.475745925811754872e-02 1.555903984021357253e-02 1.069411771791472544e-02
-1.353442252519205567e+03 1.574846926898974516e+03 -2.990696230021363533e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.702472597722248793e-02 1.475745925811754872e-02 1.555903984021357253e-02 1.069411302369097788e-02
2.203997138562481723e+03 -1.241367131039536162e+03 -4.840088344202813886e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.652652828338574409e-02 1.609702975394929070e-02 1.724238274427487838e-02 1.239663496067360850e-02
1.829164462160097855e+03 -1.663037764788349023e+03 -4.437583178576182519e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.862192492740177840e-02 1.468826685735684021e-02 1.583534872125393414e-02 1.140018187108375256e-02
2.204232381846311000e+03 -1.661514632638430157e+03 -5.612427728469906185e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.893534079365167599e-02 1.468826685735684021e-02 1.583534872125393414e-02 1.140060980420786081e-02
1.828568612785253208e+03 -1.247329867088203628e+03 -3.664700580871183888e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.408699975523290959e-03 1.462301784508969471e-02 1.514105927260765531e-02 1.089869570758322456e-02
2.013356499507094213e+03 -1.412110846515393177e+03 -4.500893943794788754e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.026193729672854715e-02 1.468826685735684021e-02 1.583534872125393414e-02 1.140022009508575261e-02
1.138178031920841022e+03 2.079538355473580395e+03 -3.703804315830534222e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.494014602435925099e-03 1.321400078668845228e-02 1.373172834052927352e-02 9.901271027965986848e-03
1.514832710919906276e+03 2.080169237548217097e+03 -4.473404046591367234e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.641845376768458209e-02 1.327991121968310692e-02 1.442902692158096363e-02 1.040411583476626156e-02
1.139084811281089287e+03 2.495910241588916051e+03 -4.860367739529810649e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.927669379275556594e-02 1.462301784508969471e-02 1.514105927260765531e-02 1.089892123903947463e-02
1.323819749884549765e+03 2.330952789164313799e+03 -4.727222319941172657e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.351915577268215429e-02 1.462301784508969471e-02 1.514105927260765531e-02 1.089889316111495275e-02
1.515266105765908151e+03 2.500857230167299349e+03 -5.635168698712033120e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.851097199896315715e-02 1.462301784508969471e-02 1.514105927260765531e-02 1.089918844420325640e-02
-1.538777443287930282e+03 2.484368279039828394e+03 -5.640415227107465057e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.235275368702559717e-02 1.566517135798234719e-02 1.527144872784495788e-02 1.024743185775536629e-02
-1.535148541532140598e+03 2.068475303069424626e+03 -4.491544607235397990e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.524185940255165406e-03 1.469251753035822131e-02 1.485183919661981281e-02 1.015861993860150449e-02
-1.158806107490976501e+03 2.073351381414282059e+03 -3.724650503223674036e+01 0.000000000000000000e+00 0.000000000000000000e+00 7.245094964680731664e-03 1.381385869676847976e-02 1.518363705070188870e-02 1.061707060795990913e-02
-1.352031587056909757e+03 2.319458785384747443e+03 -4.752638910141154582e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.160580553150225569e-02 1.475745925811754872e-02 1.555903984021357253e-02 1.069470174277097410e-02
-1.162721973854796488e+03 2.493261812010629910e+03 -4.893904507731068776e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.479785987063110042e-03 1.335358008057194873e-02 1.415784874089038095e-02 9.707066301232242581e-03
2.486976509251591324e+03 1.005443536484932565e+03 -5.460261020383013175e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.155624857862846966e-02 1.383303590129685533e-02 1.550214548134712725e-02 1.133485688452730983e-02
2.671629129885915972e+03 8.404453988806483267e+02 -6.009000725664661502e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.360935946075869651e-02 1.571715881363527217e-02 1.763300195271033308e-02 1.252580327857412412e-02
2.860301962845683192e+03 1.010256502861713443e+03 -6.987074184824186318e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.841882661074123462e-02 1.720105376968006708e-02 1.978107196235070683e-02 1.406347469696765488e-02
2.486870924812198155e+03 5.887060062658130164e+02 -5.066755033097599892e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.505580488398862826e-02 1.383303590129685533e-02 1.550214548134712725e-02 1.133475163613639411e-02
2.861813469182188783e+03 5.893782371999113820e+02 -6.602810532644733144e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.081973531062430993e-03 1.616661725905427574e-02 1.795958331950222447e-02 1.291562694521293866e-02
2.002310575773596383e+03 8.363445477603700056e+02 -3.594401674255946944e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.022096188874144218e-02 1.327991121968310692e-02 1.442902692158096363e-02 1.040390095877483101e-02
2.191939419145567626e+03 1.008789007041720538e+03 -4.402552542839607241e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.251381069834735627e-02 1.383303590129685533e-02 1.550214548134712725e-02 1.133452011031653960e-02
1.818041135624079061e+03 5.861659276999355370e+02 -2.829420235946048834e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.106400737401315837e-03 1.416856884194818769e-02 1.478643204098188148e-02 1.047506321460494293e-02
1.817642070376186439e+03 1.000902930429168805e+03 -3.229590677330592996e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.857412874327508234e-03 1.462301784508969471e-02 1.514105927260765531e-02 1.089850517988371487e-02
2.192290748905909822e+03 5.870612350622071745e+02 -3.999886305452638169e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.854717218519908783e-02 1.564557235999405535e-02 1.690194922351300963e-02 1.198988958195178200e-02
1.873137775293231186e+02 -1.720300254879190902e+02 -4.718619575953627021e-01 0.000000000000000000e+00 0.000000000000000000e+00 -4.620133482099775257e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088375198027212790e-02
-1.881311897664452886e+02 -1.734223125400143886e+02 -4.774210027507634901e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.937763522915730841e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088375218482121390e-02
-1.910542016992856702e+02 2.419874831117984968e+02 -6.668317304383692967e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.039443736647516214e-02 1.456318734637955005e-02 1.447809452970261375e-02 1.041864069360997312e-02
1.848694497297817634e+02 2.494446626117819221e+02 -6.716404775197815091e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.711627830000439499e-02 1.591781297082553101e-02 1.525712892449843962e-02 1.095906297827215631e-02
-4.249128535566637943e+00 7.732726995648580726e+01 -3.847985935417978787e-02 0.000000000000000000e+00 0.000000000000000000e+00 -3.680552000763362419e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088373523787370019e-02
4.811713924309014487e+02 -1.734861917780279441e+02 -2.051353331093029642e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.351501120414717150e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088381800570677703e-02
8.551799548014649872e+02 2.507185201295663717e+02 -6.241166360742846919e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.446518470358260089e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088398861603729305e-02
8.562975554171478052e+02 -1.724686674594854878e+02 -6.066913900833703188e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.265552149586902431e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088398561599535595e-02
6.651045655562925276e+02 7.773036028575383227e+01 -3.579364747246244427e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.625556522124327330e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088388247456617205e-02
4.792910021345105065e+02 2.432029024788387517e+02 -2.215300167368024820e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.044688681067952984e-02 1.639979654632435849e-02 1.566571511027941427e-02 1.143994828892937535e-02
1.908664757656819688e+02 -5.028504622158909569e+02 -1.921533380110159728e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.893256769087583891e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088379960079531583e-02
7.088065668652973050e-01 -6.745186669022469914e+02 -2.933194189735491175e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.248894044641904344e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088383008108787485e-02
1.914379596264868439e+02 -9.234574585776473441e+02 -5.799175755046936054e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.667600118878901583e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088392694255363446e-02
-1.839154208838855880e+02 -9.254956708657467743e+02 -5.800820895808843858e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.760433338265698922e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088392678669390136e-02
-1.841143896943173957e+02 -5.094699141935182070e+02 -1.944403788959933932e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.786128739085590666e-02 1.555613753796613111e-02 1.529293115313511663e-02 1.136779899288644681e-02
1.334641270461849444e+03 8.241388395899197405e+01 -1.424692670689126039e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.401016632991591848e-02 1.456318734637955005e-02 1.447809452970261375e-02 1.041919396643632353e-02
1.150126690177492492e+03 -1.699972413347002771e+02 -1.076773576172416469e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.498962940367221108e-04 1.456318734637955005e-02 1.447809452970261375e-02 1.041905448821894495e-02
1.525466226606562941e+03 -1.672991347100296764e+02 -1.874176671912642789e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.261001883952928893e-02 1.370015053418719743e-02 1.411288300143302699e-02 1.034762981254195267e-02
1.524208202444926883e+03 2.532065532419363478e+02 -1.887704887466680859e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.223660757086264539e-02 1.421353429260676510e-02 1.451886158615727819e-02 1.081584678814298539e-02
1.149301299570672199e+03 2.478057735676906645e+02 -1.092215360482039621e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.287732202529312531e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088418172055966894e-02
4.842456824558874473e+02 -5.071956181245766402e+02 -3.541933510922515183e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.162490677442029607e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088386741150145463e-02
6.709504370163231215e+02 -6.713336061187152382e+02 -6.523769015829175899e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.165406640361332791e-02 1.555613753796613111e-02 1.529293115313511663e-02 1.136798383960146985e-02
4.851732819103600036e+02 -9.230298913970000285e+02 -7.392468535260803719e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.132136326402189752e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088399401206667678e-02
8.615744369415891697e+02 -9.210295846764369116e+02 -1.143658401415649095e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.760292441474000213e-02 1.504715448559853889e-02 1.487410825417311705e-02 1.088416392041619690e-02
8.595036668704279919e+02 -4.998191586533909003e+02 -7.538766457523072617e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.686874176209052223e-02 1.475130889357819872e-02 1.494764157503327383e-02 1.130236776033246952e-02
1.154929278887518421e+03 -5.022746756684898628e+02 -1.231281982068423630e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.750986650345431883e-02 1.370015053418719743e-02 1.411288300143302699e-02 1.034739204439327070e-02
1.529895745571533098e+03 -4.971947728508860109e+02 -2.029029978356389208e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.825083253874538514e-02 1.370015053418719743e-02 1.411288300143302699e-02 1.034768133084610492e-02
1.340315249816658024e+03 -6.680150901012691520e+02 -1.725696814611785612e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.575341382205564855e-02 1.370015053418719743e-02 1.411288300143302699e-02 1.034756550764210845e-02
1.154804930105793801e+03 -9.183876321445516169e+02 -1.613381247576541355e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.465772341334627527e-02 1.370015053418719743e-02 1.411288300143302699e-02 1.034751124936453270e-02
1.530827525686614081e+03 -9.168071587822137190e+02 -2.415087482722162804e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.414997627649583478e-02 1.376373313717800702e-02 1.479222502863415667e-02 1.082965230093441318e-02
4.880814506945794733e+02 -1.254741734000289398e+03 -1.208560056395801219e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.668787934387296445e-03 1.421353429260676510e-02 1.451886158615727819e-02 1.081554337412536475e-02
8.630719818283129143e+02 -1.245817858782949088e+03 -1.600267707926502680e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.310323263058691623e-03 1.504715448559853889e-02 1.487410825417311705e-02 1.088431342087360469e-02
8.655171204488367493e+02 -1.666659467543296387e+03 -2.393614631168482632e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.408170785830265004e-02 1.510506813375995551e-02 1.552016594764612026e-02 1.134367507094741559e-02
4.896462864083394493e+02 -1.671016575696438395e+03 -1.996194573507056447e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.603877716047620083e-02 1.421353429260676510e-02 1.451886158615727819e-02 1.081579074589111150e-02
6.741205946588740971e+02 -1.419505681919135895e+03 -1.666556350362953864e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.922683680968930275e-03 1.561216321693381648e-02 1.592200357807219829e-02 1.180861746821757798e-02
1.159594665600706549e+03 -1.252493306569412653e+03 -2.090042167567220588e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.392432673316790215e-03 1.370015053418719743e-02 1.411288300143302699e-02 1.034765870594380084e-02
1.534924706141964634e+03 -1.245823507913105004e+03 -2.882795412026905879e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.751384521111987169e-02 1.427483037724689742e-02 1.518004599609654864e-02 1.127803935307933325e-02
1.342956493985473116e+03 -1.417854806554459401e+03 -2.739080873008604300e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.486751268766184353e-02 1.376373313717800702e-02 1.479222502863415667e-02 1.082974485949619002e-02
1.159979800037747509e+03 -1.667794740140005388e+03 -2.870566829772964823e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.111223338295076246e-02 1.462301784508969471e-02 1.514105927260765531e-02 1.089834379773292963e-02
1.534969276756839690e+03 -1.666805605723899134e+03 -3.667994946434376402e+01 0.000000000000000000e+00 0.000000000000000000e+00 -6.584749479365825664e-03 1.462301784508969471e-02 1.514105927260765531e-02 1.089865170173314780e-02
2.007646348517378101e+03 -6.628816759331643880e+02 -3.487703399244868763e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.229585192608340094e-02 1.557899531207454676e-02 1.619565237295567117e-02 1.147194069157082656e-02
1.823144821569498617e+03 -9.166147368446941073e+02 -3.190094283131537267e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.469574691219889928e-03 1.462301784508969471e-02 1.514105927260765531e-02 1.089853791213906374e-02
1.820468382766287277e+03 -4.984384203636963093e+02 -2.799836163608192763e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.758841209503316350e-03 1.327991121968310692e-02 1.442902692158096363e-02 1.040367610465384694e-02
2.197945460862666096e+03 -4.913268575967158540e+02 -3.985839699975305450e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.324721039656310495e-03 1.468826685735684021e-02 1.583534872125393414e-02 1.140005723883890515e-02
2.198313938538774437e+03 -9.138659614711984887e+02 -4.370294336801931934e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.782375870085900260e-03 1.603232757154617050e-02 1.655062025821028848e-02 1.189638629549836721e-02
1.537679356544621214e+03 -1.994073836569853711e+03 -4.437174033714042309e+01 0.000000000000000000e+00 0.000000000000000000e+00 -9.935813502174539735e-03 1.468826685735684021e-02 1.583534872125393414e-02 1.140016027250619242e-02
1.348027311792744285e+03 -2.165247901532543892e+03 -4.459626373223390061e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.087986139873464708e-02 1.376373313717800702e-02 1.479222502863415667e-02 1.083028908989690058e-02
1.538016586937657166e+03 -2.412902150722617080e+03 -5.603178945304807712e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.425487588854082333e-03 1.434166359507454275e-02 1.587263020644994610e-02 1.176400930094913776e-02
1.162789962053498584e+03 -2.416695952053111341e+03 -4.824796246427512614e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.484225616893809274e-02 1.434166359507454275e-02 1.587263020644994610e-02 1.176375376236541738e-02
1.161283215068008531e+03 -2.001325225481522011e+03 -3.656146030509091815e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.704218883928376727e-02 1.510506813375995551e-02 1.552016594764612026e-02 1.134412781404232039e-02
1.830543492492428186e+03 -1.996628628000996059e+03 -5.214251975153585050e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.787765669467944463e-02 1.516824365906106580e-02 1.619821423088282225e-02 1.182711308107150389e-02
