Enabled	Feature	ID 	x          	y         	z         	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M1_3   	19 	-1,566.3662	2,872.8600	2,047.2959	 	 	 	6.9225      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	20 	-1,566.4319	2,872.8662	2,047.2901	 	 	 	6.9246      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	21 	-1,566.4045	2,872.8532	2,047.2997	 	 	 	6.9224      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	22 	-1,547.0116	2,530.7320	2,234.6278	 	 	 	3.6407      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	23 	-1,546.7934	2,530.4534	2,234.8024	 	 	 	3.6185      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	24 	-1,546.5737	2,530.4604	2,234.7946	 	 	 	3.6220      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	25 	-1,354.2209	2,688.4273	2,153.4766	 	 	 	0.4978      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	26 	-1,354.3235	2,688.2825	2,153.5587	 	 	 	0.4940      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	27 	-1,354.3376	2,688.3201	2,153.5362	 	 	 	0.4960      	Device Position 1	38.1 	V20003907682
Checked	M1_3   	28 	-1,177.1190	2,841.1973	2,073.6784	 	 	 	-1.5019     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	29 	-1,177.2257	2,841.2991	2,073.6614	 	 	 	-1.5351     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	30 	-1,177.3149	2,841.1720	2,073.7179	 	 	 	-1.5247     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	31 	-1,176.4107	2,548.9153	2,233.3288	 	 	 	-3.9572     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	32 	-1,176.9908	2,548.8683	2,233.3789	 	 	 	-3.9789     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	33 	-1,176.8408	2,548.7731	2,233.4208	 	 	 	-3.9709     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	34 	-887.3889  	2,873.5692	2,061.0240	 	 	 	-5.7725     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	35 	-887.0292  	2,873.8789	2,060.8562	 	 	 	-5.7713     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	36 	-887.0247  	2,873.2283	2,061.2367	 	 	 	-5.7989     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	37 	-880.0207  	2,527.9316	2,250.0298	 	 	 	-8.8649     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	38 	-880.2239  	2,527.7826	2,250.1220	 	 	 	-8.8756     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	39 	-880.1363  	2,527.6836	2,250.1569	 	 	 	-8.8595     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	40 	-705.2923  	2,710.7922	2,152.7224	 	 	 	-9.6654     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	41 	-705.1804  	2,710.8387	2,152.7126	 	 	 	-9.6788     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	42 	-705.0799  	2,710.9666	2,152.6639	 	 	 	-9.6965     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	43 	-520.6736  	2,867.6325	2,068.7640	 	 	 	-9.9272     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	44 	-520.4965  	2,867.7384	2,068.7021	 	 	 	-9.9228     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	45 	-520.4126  	2,867.8674	2,068.6317	 	 	 	-9.9218     	Device Position 1	38.1 	V20003907682
Checked	M1_3   	46 	-503.1598  	2,536.1391	2,250.0851	 	 	 	-12.9410    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	47 	-502.9924  	2,536.1932	2,250.0480	 	 	 	-12.9339    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	48 	-502.8453  	2,536.2931	2,249.9934	 	 	 	-12.9331    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	49 	-212.4809  	2,875.3085	2,066.5543	 	 	 	-11.7295    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	50 	-212.4797  	2,875.3239	2,066.5398	 	 	 	-11.7240    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	51 	-212.5100  	2,875.3140	2,066.5343	 	 	 	-11.7144    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	52 	203.0773   	2,876.7295	2,065.7833	 	 	 	-11.8831    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	53 	203.0156   	2,876.7284	2,065.7841	 	 	 	-11.8832    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	54 	203.0346   	2,876.7531	2,065.7676	 	 	 	-11.8803    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	55 	463.3159   	2,873.8159	2,065.8890	 	 	 	-10.6991    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	56 	463.7643   	2,874.2956	2,065.6254	 	 	 	-10.6939    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	57 	463.7703   	2,874.2967	2,065.6812	 	 	 	-10.7435    	Device Position 1	38.1 	V20003907682
Checked	M1_3   	58 	881.4680   	2,870.8409	2,062.7147	 	 	 	-6.6571     	Device Position 1	38.1 	V20003907682
