Enabled	Feature	ID 	x        	y          	z         	i	j	k	Dev From Fit	Device Position  	Probe	Device Name
Checked	M1_7   	1  	-887.0062	-2,226.5232	4,640.1921	 	 	 	26.3116     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	2  	-887.0834	-2,226.5819	4,640.1294	 	 	 	26.3935     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	3  	-887.0700	-2,226.5333	4,640.1573	 	 	 	26.3469     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	4  	-522.9132	-2,192.0444	4,628.6792	 	 	 	23.2413     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	5  	-523.0105	-2,192.0236	4,628.6218	 	 	 	23.2828     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	6  	-523.1078	-2,191.9430	4,628.5980	 	 	 	23.2674     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	7  	-472.4656	-1,840.4423	4,465.6744	 	 	 	11.9343     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	8  	-472.6953	-1,840.3184	4,465.6162	 	 	 	11.9296     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	9  	-472.6465	-1,840.3162	4,465.5676	 	 	 	11.9724     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	10 	-649.7833	-1,977.5618	4,527.8989	 	 	 	16.6523     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	11 	-649.7573	-1,977.5714	4,527.9124	 	 	 	16.6447     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	12 	-649.7801	-1,977.5892	4,527.8731	 	 	 	16.6877     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	13 	-839.7628	-1,831.9822	4,457.5037	 	 	 	13.3711     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	14 	-839.8915	-1,831.9720	4,457.5047	 	 	 	13.3649     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	15 	-839.8742	-1,831.9933	4,457.5098	 	 	 	13.3700     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	16 	-524.2676	-1,504.9588	4,307.2501	 	 	 	3.1652      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	17 	-524.2545	-1,504.8016	4,307.1570	 	 	 	3.1782      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	18 	-524.2329	-1,504.6475	4,307.0948	 	 	 	3.1650      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	19 	-634.9639	-1,292.5647	4,205.1698	 	 	 	-1.2348     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	20 	-635.0283	-1,292.7209	4,205.2368	 	 	 	-1.2252     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	21 	-634.6057	-1,292.9485	4,205.3672	 	 	 	-1.2375     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	22 	-872.0487	-1,480.3171	4,291.3346	 	 	 	4.3964      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	23 	-872.0075	-1,480.2616	4,291.2915	 	 	 	4.4103      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	24 	-872.0650	-1,480.2868	4,291.3233	 	 	 	4.3929      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	25 	-833.8725	-1,173.9843	4,145.9755	 	 	 	-2.4994     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	26 	-833.9693	-1,173.8283	4,145.8521	 	 	 	-2.4594     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	27 	-833.8377	-1,173.7011	4,145.6984	 	 	 	-2.3782     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	28 	-532.6891	-1,113.3084	4,120.3860	 	 	 	-5.0631     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	29 	-532.7102	-1,113.3216	4,120.4090	 	 	 	-5.0778     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	30 	-532.6034	-1,113.3760	4,120.3903	 	 	 	-5.0362     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	31 	-540.8334	-847.7586  	3,992.1394	 	 	 	-9.2719     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	32 	-540.8264	-847.7250  	3,992.1117	 	 	 	-9.2622     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	33 	-540.8142	-847.6596  	3,992.0544	 	 	 	-9.2402     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	34 	-823.4209	-861.7222  	3,995.4408	 	 	 	-7.5778     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	35 	-823.4693	-861.6581  	3,995.4186	 	 	 	-7.5869     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	36 	-823.4684	-861.4636  	3,995.3794	 	 	 	-7.6389     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	37 	-726.3780	-622.0122  	3,880.0451	 	 	 	-11.1172    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	38 	-726.3607	-621.8853  	3,880.0461	 	 	 	-11.1748    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	39 	-726.3781	-621.8062  	3,880.0564	 	 	 	-11.2196    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	40 	-542.3419	-448.0459  	3,796.7731	 	 	 	-13.4661    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	41 	-542.3076	-447.9684  	3,796.7239	 	 	 	-13.4566    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	42 	-542.3352	-447.8913  	3,796.7134	 	 	 	-13.4819    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	43 	-829.7064	-484.5966  	3,811.2598	 	 	 	-11.6926    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	44 	-829.7322	-484.6227  	3,811.3118	 	 	 	-11.7277    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	45 	-829.7272	-484.5523  	3,811.2908	 	 	 	-11.7404    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	46 	-839.6854	-189.1900  	3,665.1272	 	 	 	-13.2797    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	47 	-839.6509	-189.4408  	3,665.2534	 	 	 	-13.2801    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	48 	-839.5695	-189.5149  	3,665.2786	 	 	 	-13.2690    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	49 	-527.2037	-192.4588  	3,670.5928	 	 	 	-14.9318    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	50 	-527.2366	-192.5218  	3,670.5832	 	 	 	-14.8952    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	51 	-527.2524	-192.4472  	3,670.5553	 	 	 	-14.9037    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	52 	-715.1572	45.4798    	3,549.8384	 	 	 	-14.5030    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	53 	-715.1436	45.4497    	3,549.8161	 	 	 	-14.4695    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	54 	-715.1699	45.4318    	3,549.8288	 	 	 	-14.4730    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	55 	-809.8641	209.2981   	3,466.2032	 	 	 	-13.5665    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	56 	-809.9538	209.2744   	3,466.2542	 	 	 	-13.6020    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	57 	-810.0543	209.6290   	3,466.0626	 	 	 	-13.5899    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	58 	-541.4940	235.3251   	3,456.3846	 	 	 	-14.9122    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	59 	-541.4460	235.2184   	3,456.4253	 	 	 	-14.9006    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	60 	-541.4054	235.1866   	3,456.4770	 	 	 	-14.9324    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	61 	-815.0229	479.9702   	3,329.2221	 	 	 	-12.2399    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	62 	-815.0711	480.0406   	3,329.1969	 	 	 	-12.2492    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	63 	-815.0673	480.0602   	3,329.1891	 	 	 	-12.2509    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	64 	-537.5066	499.4515   	3,322.6375	 	 	 	-13.4962    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	65 	-537.5667	499.4623   	3,322.5772	 	 	 	-13.4474    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	66 	-537.5763	499.4582   	3,322.6325	 	 	 	-13.4952    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	67 	-687.9734	698.2995   	3,219.3768	 	 	 	-11.0034    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	68 	-688.0079	698.5498   	3,219.3471	 	 	 	-11.0891    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	69 	-688.0632	698.7798   	3,219.1819	 	 	 	-11.0446    	Device Position 1	38.1 	V20003907682
Checked	M1_7   	70 	-511.1541	896.8303   	3,119.1852	 	 	 	-9.2566     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	71 	-511.5507	896.6465   	3,119.2722	 	 	 	-9.2544     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	72 	-511.6208	896.6621   	3,119.2478	 	 	 	-9.2400     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	73 	-829.2709	893.2366   	3,117.2137	 	 	 	-7.6898     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	74 	-829.3699	893.5455   	3,117.0388	 	 	 	-7.6722     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	75 	-829.4331	893.7870   	3,116.8775	 	 	 	-7.6364     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	76 	-888.6519	1,140.8337 	2,987.9925	 	 	 	-3.2828     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	77 	-888.6536	1,140.8631 	2,987.9955	 	 	 	-3.2987     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	78 	-888.6816	1,140.8968 	2,987.9826	 	 	 	-3.3024     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	79 	-537.9951	1,183.4269 	2,970.2412	 	 	 	-4.4822     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	80 	-537.9596	1,183.3081 	2,970.2923	 	 	 	-4.4745     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	81 	-538.0073	1,183.2847 	2,970.3206	 	 	 	-4.4896     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	82 	-721.8109	1,370.6947 	2,870.3127	 	 	 	0.0244      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	83 	-721.8318	1,370.7426 	2,870.2791	 	 	 	0.0329      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	84 	-721.8218	1,370.7621 	2,870.2830	 	 	 	0.0208      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	85 	-553.9517	1,539.5853 	2,783.3777	 	 	 	3.1312      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	86 	-553.9638	1,539.7706 	2,783.3153	 	 	 	3.1040      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	87 	-553.9329	1,539.7914 	2,783.3309	 	 	 	3.0809      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	88 	-834.4445	1,532.1874 	2,783.8793	 	 	 	4.4025      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	89 	-834.4271	1,532.1717 	2,783.9244	 	 	 	4.3693      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	90 	-834.4124	1,532.2447 	2,783.8754	 	 	 	4.3805      	Device Position 1	38.1 	V20003907682
Checked	M1_7   	91 	-535.3261	1,825.7535 	2,632.0374	 	 	 	10.4984     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	92 	-535.3491	1,825.9531 	2,631.9523	 	 	 	10.4850     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	93 	-535.3617	1,825.9857 	2,631.9306	 	 	 	10.4897     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	94 	-841.1653	1,817.4955 	2,632.7691	 	 	 	11.8050     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	95 	-841.1598	1,817.4596 	2,632.7823	 	 	 	11.8092     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	96 	-841.1779	1,817.5385 	2,632.7472	 	 	 	11.8053     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	97 	-727.1805	2,052.9328 	2,508.6063	 	 	 	18.1142     	Device Position 1	38.1 	V20003907682
Checked	M1_7   	98 	-727.1967	2,052.9576 	2,508.5915	 	 	 	18.1162     	Device Position 1	38.1 	V20003907682
