Enabled	Feature       	ID  	x        	y         	z        	i       	j        	k       	Dev From Fit	Device Position  	Probe	Device Name
Checked	M1_Lower_Right	4   	2,400.778	-2,700.209	4,818.307	0.240886	-0.826403	0.508953	0.985       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	5   	2,400.807	-2,700.195	4,818.327	0.240889	-0.826400	0.508955	1.011       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	6   	2,400.796	-2,700.188	4,818.322	0.240888	-0.826401	0.508955	1.014       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	7   	2,400.828	-2,700.170	4,818.339	0.240891	-0.826398	0.508957	1.044       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	8   	2,400.853	-2,700.153	4,818.372	0.240894	-0.826396	0.508960	1.077       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	9   	2,400.847	-2,700.159	4,818.355	0.240893	-0.826397	0.508958	1.063       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	10  	2,400.854	-2,700.146	4,818.369	0.240894	-0.826395	0.508960	1.082       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	11  	2,400.850	-2,700.135	4,818.374	0.240894	-0.826395	0.508961	1.093       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	12  	2,400.847	-2,700.140	4,818.371	0.240894	-0.826395	0.508961	1.086       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	13  	2,400.840	-2,700.142	4,818.366	0.240893	-0.826396	0.508960	1.080       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	14  	2,400.833	-2,700.145	4,818.353	0.240892	-0.826397	0.508959	1.072       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	15  	2,400.829	-2,700.149	4,818.360	0.240892	-0.826397	0.508960	1.070       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	16  	2,400.840	-2,700.143	4,818.348	0.240893	-0.826397	0.508959	1.074       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	17  	2,400.810	-2,700.154	4,818.352	0.240890	-0.826398	0.508959	1.057       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	18  	2,400.831	-2,700.148	4,818.336	0.240892	-0.826398	0.508958	1.063       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	19  	2,400.815	-2,700.147	4,818.351	0.240890	-0.826397	0.508959	1.065       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Right	20  	2,400.818	-2,700.154	4,818.348	0.240891	-0.826398	0.508958	1.058       	Device Position 1	38.1 	V20003907682
