Enabled	Feature      	ID  	x         	y         	z        	i        	j        	k       	Dev From Fit	Device Position  	Probe	Device Name
Checked	M1_Lower_Left	4   	-2,397.474	-2,699.199	4,821.023	-0.307490	-0.810054	0.499262	0.950       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	5   	-2,397.448	-2,699.200	4,821.060	-0.307487	-0.810053	0.499266	0.964       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	6   	-2,397.414	-2,699.207	4,821.052	-0.307483	-0.810054	0.499265	0.961       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	7   	-2,397.432	-2,699.188	4,821.072	-0.307485	-0.810052	0.499268	0.981       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	8   	-2,397.408	-2,699.186	4,821.103	-0.307482	-0.810051	0.499271	0.998       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	9   	-2,397.403	-2,699.184	4,821.103	-0.307482	-0.810051	0.499271	1.000       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	10  	-2,397.404	-2,699.174	4,821.105	-0.307482	-0.810051	0.499272	1.010       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	11  	-2,397.405	-2,699.180	4,821.091	-0.307483	-0.810052	0.499270	1.000       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	12  	-2,397.404	-2,699.184	4,821.095	-0.307482	-0.810052	0.499270	0.997       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	13  	-2,397.406	-2,699.177	4,821.089	-0.307483	-0.810052	0.499270	1.001       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	14  	-2,397.406	-2,699.183	4,821.078	-0.307483	-0.810052	0.499269	0.993       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	15  	-2,397.405	-2,699.177	4,821.084	-0.307483	-0.810052	0.499270	1.000       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	16  	-2,397.410	-2,699.181	4,821.078	-0.307483	-0.810052	0.499269	0.993       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	17  	-2,397.405	-2,699.181	4,821.088	-0.307483	-0.810052	0.499270	0.998       	Device Position 1	38.1 	V20003907682
Checked	M1_Lower_Left	18  	-2,397.422	-2,699.180	4,821.070	-0.307485	-0.810052	0.499268	0.990       	Device Position 1	38.1 	V20003907682
