Enabled	Feature       	ID  	x        	y         	z         	i       	j        	k        	Dev From Fit	Device Position  	Probe	Device Name
Checked	M2_Upper_Right	22  	1,993.714	-3,762.109	-2,551.738	0.188637	-0.923647	-0.333606	1.161       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	23  	1,993.740	-3,762.129	-2,551.692	0.188640	-0.923648	-0.333600	1.133       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	24  	1,993.722	-3,762.126	-2,551.698	0.188638	-0.923648	-0.333601	1.135       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	25  	1,993.764	-3,762.147	-2,551.637	0.188642	-0.923650	-0.333594	1.106       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	26  	1,993.753	-3,762.140	-2,551.645	0.188641	-0.923650	-0.333595	1.112       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	27  	1,993.752	-3,762.144	-2,551.629	0.188641	-0.923650	-0.333593	1.105       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	28  	1,993.754	-3,762.139	-2,551.636	0.188641	-0.923650	-0.333594	1.111       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	29  	1,993.769	-3,762.134	-2,551.625	0.188643	-0.923650	-0.333593	1.116       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	30  	1,993.757	-3,762.144	-2,551.622	0.188642	-0.923651	-0.333592	1.105       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	31  	1,993.761	-3,762.137	-2,551.633	0.188642	-0.923650	-0.333594	1.114       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	32  	1,993.761	-3,762.133	-2,551.636	0.188642	-0.923650	-0.333594	1.119       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	33  	1,993.742	-3,762.142	-2,551.634	0.188640	-0.923650	-0.333594	1.107       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	34  	1,993.750	-3,762.136	-2,551.636	0.188641	-0.923650	-0.333594	1.114       	Device Position 1	38.1 	V20003907682
Checked	M2_Upper_Right	35  	1,993.756	-3,762.140	-2,551.627	0.188642	-0.923650	-0.333593	1.109       	Device Position 1	38.1 	V20003907682
