CODE73,2247.450,-1082.369,-239.564,0.075,0.071,0.048,0.000
CODE79,-1767.871,-227.885,-1174.847,0.070,0.033,0.041,0.000
CODE80,-1558.620,-311.623,-1636.517,0.076,0.041,0.058,0.000
CODE81,916.138,-818.289,1564.031,0.043,0.056,0.062,0.000
CODE82,1502.257,-760.424,1159.623,0.044,0.043,0.041,0.000
CODE83,1945.582,-1132.690,738.969,0.059,0.061,0.044,0.000
CODE84,2153.182,-1311.709,251.863,0.071,0.075,0.048,0.000
CODE85,-1664.377,87.149,-923.610,0.058,0.027,0.032,0.000
CODE86,1924.485,-822.651,711.265,0.048,0.049,0.036,0.000
CODE87,-1861.466,-202.651,-771.579,0.070,0.031,0.030,0.000
CODE88,-1834.183,-134.786,-116.567,0.070,0.030,0.020,0.000
CODE89,-1698.600,-145.316,350.353,0.066,0.028,0.023,0.000
CODE90,-543.058,-137.512,1381.082,0.043,0.024,0.049,0.000
CODE91,2211.984,-958.207,65.273,0.067,0.069,0.041,0.000
CODE92,1253.113,-576.092,1330.110,0.039,0.037,0.036,0.000
CODE93,-1672.375,149.671,-186.888,0.056,0.026,0.020,0.000
CODE94,-1310.217,-84.083,-1759.901,0.072,0.047,0.065,0.000
CODE121,179.823,2354.066,-1291.200,0.087,0.224,0.177,0.000
CODE122,252.615,2444.322,72.378,0.084,0.492,0.087,0.000
CODE123,889.381,2292.133,440.025,0.087,0.163,0.082,0.000
CODE124,2007.574,1913.501,-283.408,0.106,0.085,0.051,0.000
CODE133,-435.423,-376.600,1455.417,0.038,0.026,0.041,0.000
CODE134,146.943,-539.757,1551.612,0.034,0.030,0.042,0.000
CODE135,-790.102,132.576,1185.166,0.044,0.022,0.035,0.000
CODE136,-256.503,0.084,1459.899,0.039,0.024,0.040,0.000
CODE137,-1267.202,-191.654,821.803,0.048,0.023,0.030,0.000
CODE147,667.006,2378.371,94.091,0.079,0.189,0.060,0.000
CODE148,1458.958,2022.369,-1478.407,0.395,0.608,0.522,0.000
CODE150,2433.304,1567.189,-123.841,0.113,0.064,0.047,0.000
CODE153,-41.336,2444.026,-958.508,0.101,0.228,0.124,0.000
CODE156,3021.934,1427.845,728.820,0.231,0.072,0.095,0.000
CODE159,8.519,2515.929,-505.432,0.097,0.245,0.072,0.000
CODE161,2958.659,-215.333,130.669,0.119,0.051,0.041,0.000
CODE162,2790.253,639.648,869.273,0.193,0.046,0.091,0.000
CODE166,2849.081,-136.618,810.797,0.241,0.092,0.105,0.000
CODE167,1985.730,1932.536,-732.616,0.154,0.136,0.072,0.000
CODE168,3133.140,1366.844,108.279,0.184,0.059,0.056,0.000
CODE193,-365.254,2321.902,-563.907,0.118,0.140,0.060,0.000
CODE194,-1411.831,2560.542,-1372.322,0.181,0.158,0.126,0.000
CODE195,-1630.792,1760.003,-1405.171,0.205,0.081,0.124,0.000
CODE196,-1997.937,1173.785,-1397.925,0.148,0.042,0.081,0.000
CODE197,1687.094,-1027.815,1068.740,0.051,0.056,0.046,0.000
CODE198,-1457.769,140.946,460.457,0.051,0.023,0.024,0.000
CODE199,-407.788,2313.184,-921.197,0.131,0.155,0.100,0.000
CODE200,-1530.383,2618.874,-1116.017,0.190,0.163,0.105,0.000
CODE201,-1682.959,2018.184,-1181.862,0.210,0.106,0.104,0.000
CODE202,-2173.911,326.141,-1060.349,0.072,0.032,0.039,0.000
CODE203,-1722.466,17.285,-713.812,0.063,0.025,0.028,0.000
CODE204,-1577.543,34.821,-1253.531,0.061,0.030,0.042,0.000
CODE205,-769.118,2336.524,-862.152,0.160,0.171,0.088,0.000
CODE206,-1033.966,2351.515,-1715.074,0.172,0.170,0.179,0.000
CODE207,-1917.985,1776.493,-1266.107,0.247,0.089,0.121,0.000
CODE208,-2233.254,1211.577,-914.092,0.110,0.043,0.045,0.000
CODE209,-1745.116,270.713,-1076.002,0.063,0.027,0.037,0.000
CODE210,609.110,-371.655,1547.136,0.038,0.035,0.041,0.000
CODE211,-643.517,2278.939,-1146.446,0.149,0.168,0.123,0.000
CODE212,-686.203,2263.316,-1530.991,0.149,0.161,0.162,0.000
CODE213,-2027.904,1929.855,-971.899,0.256,0.104,0.093,0.000
CODE214,-2305.857,940.551,-903.560,0.081,0.038,0.039,0.000
CODE215,-2131.383,724.298,-1355.933,0.145,0.034,0.075,0.000
CODE216,1554.915,-681.174,1124.730,0.040,0.038,0.034,0.000
CSB-045-1,-604.535,-332.803,1434.415,0.040,0.026,0.041,0.000
CSB-045-2,-566.379,-343.727,1440.622,0.039,0.026,0.042,0.000
CSB-045-3,-527.548,-354.656,1447.046,0.039,0.026,0.041,0.000
CSB-045-6,237.162,-569.234,1573.250,0.035,0.038,0.056,0.000
CSB-045-7,275.083,-579.792,1579.783,0.037,0.074,0.084,0.000
CSB-045-8,314.487,-590.991,1586.066,0.035,0.038,0.054,0.000
CSB-045-9,-943.475,164.531,1113.451,0.046,0.023,0.035,0.000
CSB-045-10,-908.600,155.704,1131.340,0.045,0.023,0.035,0.000
CSB-045-11,-873.374,147.075,1149.462,0.045,0.024,0.036,0.000
CSB-045-12,-838.725,138.502,1167.362,0.044,0.022,0.035,0.000
CSB-045-13,-210.735,-17.327,1490.975,0.039,0.024,0.040,0.000
