P13V1,442.0
P13V2,-87.0
P13V3,236.0
P13V4,-217.0
P13V5,129.0
P14V1,697.0
P14V2,553.0
P14V3,486.0
P14V4,252.0
P14V5,527.0
P15V1,713.0
P15V2,818.0
P15V3,711.0
P15V4,493.0
P15V5,515.0
P16V1,372.0
P16V2,661.0
P16V3,360.0
P16V4,314.0
P16V5,400.0
P17V1,385.0
P17V2,516.0
P17V3,116.0
P17V4,344.0
P17V5,326.0
P22V3,-290.0
P22V4,-108.0
P22V5,-250.0
P23V2,-150.0
P23V4,-245.0
P23V5,-72.0
P24V1,404.0
P24V2,206.0
P24V3,317.0
P24V4,195.0
P24V5,268.0
P25V1,615.0
P25V2,511.0
P25V3,350.0
P25V4,340.0
P25V5,338.0
P26V1,294.0
P26V2,366.0
P26V3,322.0
P26V4,400.0
P26V5,208.0
P27V1,-205.0
P27V3,-233.0
P27V5,-192.0
P28V3,-305.0
P28V4,-454.0
P28V5,-183.0
P31V1,-227.0
P31V2,-531.0
P31V3,-249.0
P31V4,-303.0
P31V5,-361.0
P32V1,-215.0
P32V2,-201.0
P32V3,-183.0
P32V4,-203.0
P32V5,-221.0
P33V1,121.0
P33V2,-236.0
P33V4,-180.0
P34V1,258.0
P34V2,96.0
P34V3,183.0
P34V4,227.0
P34V5,147.0
P35V1,371.0
P35V2,327.0
P35V3,274.0
P35V4,344.0
P35V5,282.0
P36V1,127.0
P36V2,417.0
P36V3,131.0
P36V4,198.0
P36V5,154.0
P37V1,-217.0
P37V2,-79.0
P37V3,-222.0
P37V5,-227.0
P38V1,-210.0
P38V2,-145.0
P38V3,-187.0
P38V4,-177.0
P38V5,-189.0
P39V1,-73.0
P39V2,-156.0
P39V4,-310.0
P39V5,-386.0
P41V1,-371.0
P41V2,-442.0
P41V3,-299.0
P41V4,-458.0
P41V5,-469.0
P42V1,-240.0
P42V2,-240.0
P42V3,-164.0
P42V4,-99.0
P42V5,-343.0
P43V1,212.0
P43V2,94.0
P43V3,-127.0
P43V4,-168.0
P44V1,280.0
P44V2,166.0
P44V4,94.0
P45V1,178.0
P45V2,267.0
P45V3,76.0
P45V4,88.0
P45V5,103.0
P46V2,88.0
P46V5,-165.0
P47V1,-268.0
P47V2,-146.0
P47V3,-288.0
P47V4,-312.0
P47V5,-335.0
P48V1,-208.0
P48V2,-263.0
P48V3,-158.0
P48V4,-302.0
P48V5,-169.0
P49V1,-318.0
P49V2,-248.0
P49V3,-303.0
P49V4,-167.0
P49V5,-424.0
