P12V1,205.0
P12V2,205.0
P12V3,92.0
P12V4,151.0
P12V5,111.0
P13V2,-142.0
P13V3,-149.0
P13V5,-169.0
P14V3,-113.0
P14V4,-198.0
P15V5,-65.0
P16V1,-156.0
P16V2,-97.0
P16V3,-173.0
P16V4,-136.0
P16V5,-177.0
P17V2,-113.0
P17V3,-312.0
P17V4,-288.0
P17V5,-291.0
P18V3,185.0
P18V4,-159.0
P21V1,164.0
P21V2,155.0
P21V3,84.0
P21V4,83.0
P22V2,110.0
P22V4,135.0
P23V3,-128.0
P23V4,-114.0
P23V5,-152.0
P24V1,-135.0
P24V2,-340.0
P24V3,-117.0
P24V4,-163.0
P24V5,-189.0
P26V3,-106.0
P26V4,-140.0
P27V1,-75.0
P27V3,-166.0
P27V4,-238.0
P27V5,-186.0
P28V2,111.0
P28V3,-76.0
P28V4,-165.0
P29V2,215.0
P29V4,112.0
P29V5,90.0
P31V1,215.0
P31V2,154.0
P31V3,215.0
P31V4,155.0
P31V5,86.0
P32V3,206.0
P32V4,75.0
P32V5,75.0
P33V1,-66.0
P33V2,101.0
P33V3,140.0
P33V4,100.0
P33V5,98.0
P34V1,-75.0
P35V1,-61.0
P35V2,-138.0
P35V5,-81.0
P36V1,81.0
P36V2,-112.0
P36V3,128.0
P37V1,-106.0
P37V3,-114.0
P37V4,-128.0
P37V5,-179.0
P38V1,-162.0
P38V2,-143.0
P38V4,-99.0
P38V5,-110.0
P39V2,83.0
P39V3,75.0
P39V5,109.0
P41V1,75.0
P41V2,69.0
P41V3,106.0
P41V5,92.0
P42V1,109.0
P42V4,130.0
P43V1,-2827.0
P43V4,272.0
P43V5,-221.0
P44V1,-229.0
P44V2,-82.0
P44V3,-63.0
P44V4,108.0
P45V1,-152.0
P45V3,-152.0
P47V2,-109.0
P47V3,142.0
P49V1,148.0
P49V2,188.0
P49V4,100.0
P49V5,148.0
