P51V4,-93.0
P52V1,187.0
P52V2,154.0
P52V3,207.0
P52V4,86.0
P52V5,226.0
P56V1,75.0
P57V1,112.0
P59V1,74.0
P59V3,184.0
P59V5,140.0
P61V1,125.0
P61V4,-107.0
P62V3,-72.0
P65V4,92.0
P66V3,78.0
P67V5,-112.0
P68V3,88.0
P69V1,76.0
P69V5,-81.0
P71V1,-119.0
P71V3,-77.0
P71V5,-271.0
P72V5,-132.0
P73V3,78.0
P73V5,-82.0
P74V1,166.0
P74V2,186.0
P74V3,111.0
P75V1,86.0
P77V3,-133.0
P78V2,-148.0
P78V5,-72.0
P79V1,-99.0
P79V4,-80.0
P81V1,-732.0
P81V2,-396.0
P81V3,-409.0
P81V4,733.0
P81V5,708.0
P82V2,82.0
P82V5,-134.0
P83V1,-468.0
P83V2,-409.0
P83V3,-810.0
P83V4,-581.0
P83V5,-1682.0
P84V1,-163.0
P84V2,-290.0
P84V3,-273.0
P84V4,-320.0
P84V5,-841.0
P85V2,75.0
P87V1,-122.0
P88V1,-89.0
P88V2,-99.0
P89V5,-83.0
P92V3,95.0
P92V4,175.0
P93V1,133.0
P93V3,-141.0
P95V4,89.0
P96V4,74.0
P98V3,77.0
P98V4,254.0
P98V5,175.0
