# x y z x_res y_res z_res
1.809720555017728202e+03 2.502872195920129798e+03 -6.382703024415442172e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.554028181649186990e-02
2.185958653549743758e+03 2.508486242610024419e+03 -7.530935626869084842e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.894872349587501503e-02
2.183959901305298899e+03 2.087929132622031375e+03 -6.378565897391559503e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.426923345801839105e-02
1.809640288223042717e+03 2.087074731047819114e+03 -5.240308149867834686e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.896281612204631983e-02
1.518701566219746610e+03 2.501399570529490575e+03 -5.644707570349959980e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.102437826748797534e-02
1.326865768644386208e+03 2.331495958968801460e+03 -4.734922674838403367e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.459770473957206605e-02
1.142051419591405192e+03 2.496662477768695226e+03 -4.867795835029406959e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.072330156489755382e-02
1.517762452079397008e+03 2.080042183536189441e+03 -4.479895750550927858e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.589267029038921919e-02
1.140711096842164807e+03 2.079993645492523683e+03 -3.709405807887156925e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.814790117236753986e-02
-1.514994033714143370e+03 -2.010038029904532323e+03 -4.423433712493845604e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.346008393662657454e-02
-1.513711048540371394e+03 -2.427402802543846974e+03 -5.589650857175121246e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.922001916295613455e-02
-1.141357433165751218e+03 -2.425470101468588837e+03 -4.813011245974179531e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.055742601907951439e-02
-1.333055787908462889e+03 -2.174828599649343687e+03 -4.454509873156536059e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.919904022869104665e-02
-1.140920179628127698e+03 -2.004220770674966388e+03 -3.626516679743330229e+01 0.000000000000000000e+00 0.000000000000000000e+00 -3.001347561885125970e-02
-6.703586678594648447e+02 -6.788468591197329260e+02 -6.582963294744488714e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.226986647270233988e-02
-8.550925921290349834e+02 -5.123254250233273979e+02 -7.560097885562783837e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.296015098277258915e-03
-4.793114044568197869e+02 -5.077911179860441848e+02 -3.507640913033289731e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.281452910010740354e-02
-8.542257018940871376e+02 -9.296377330177368776e+02 -1.143849935889772063e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.112250684166561143e-02
-4.798510500316380671e+02 -9.283177332327861677e+02 -7.414478129368306192e+00 0.000000000000000000e+00 0.000000000000000000e+00 -3.944008921957919966e-02
-1.525022792990886728e+03 -9.313554080066718370e+02 -2.418350172679503984e+01 0.000000000000000000e+00 0.000000000000000000e+00 -1.861125558105314326e-02
-1.339593131819238579e+03 -6.802552988282881188e+02 -1.734836648200567666e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.906915260283327029e-02
-1.150934185871654108e+03 -9.304247079631373936e+02 -1.620626758526437428e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.027243271341319542e-02
-1.525880997786788384e+03 -5.135567366969094110e+02 -2.030054650124988314e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.706580519407353336e-02
-1.150725578511578760e+03 -5.089973504009128646e+02 -1.227955038821767886e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.232118406749016515e-02
-1.341018560411200951e+03 -1.422924157788001139e+03 -2.744201092428826527e+01 0.000000000000000000e+00 0.000000000000000000e+00 -5.926677959821802233e-02
-1.522103737578533810e+03 -1.255608651629918768e+03 -2.867474512951157806e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.688809504363121050e-02
-1.147804359682420454e+03 -1.253274872856037291e+03 -2.069617162465522497e+01 0.000000000000000000e+00 0.000000000000000000e+00 -2.426415248822877402e-02
