CODE1,-3713.856,645.926,-3426.320,0.042,0.021,0.031,0.000
CODE2,-4632.744,2506.111,-2917.512,0.111,0.073,0.070,0.000
CODE3,-839.780,-610.340,-1039.273,0.037,0.029,0.034,0.000
CODE4,-3285.848,5629.729,-3603.605,0.074,0.128,0.070,0.000
CODE5,-1409.798,5205.055,-5418.503,0.044,0.024,0.025,0.000
CODE6,383.893,4780.916,-7272.108,0.052,0.025,0.025,0.000
CODE7,-1093.872,6605.949,-5427.009,0.053,0.036,0.028,0.000
CODE8,2023.737,4471.380,1952.468,0.050,0.066,0.064,0.000
CODE9,3844.480,4053.644,75.762,0.025,0.022,0.049,0.000
CODE10,4120.664,5263.134,67.410,0.030,0.033,0.073,0.000
CODE11,5758.988,3610.829,-1787.338,0.024,0.020,0.043,0.000
CODE12,895.378,-325.797,1298.441,0.031,0.023,0.043,0.000
CODE13,-2498.055,127.370,-3717.608,0.046,0.042,0.081,0.000
CODE14,-2490.773,176.389,-3432.691,0.269,0.298,0.488,0.000
CODE23,777.506,-574.609,-0.782,0.505,0.385,0.348,0.000
CODE25,-2984.832,-259.813,-2470.649,0.040,0.029,0.047,0.000
CODE26,-286.758,-849.983,403.672,0.042,0.034,0.044,0.000
CODE29,1837.388,1917.091,-7170.141,1.854,0.152,2.013,0.000
CODE30,5103.718,1170.158,-3739.838,2.551,0.103,2.042,0.000
CODE33,-1377.827,7509.645,-2394.837,0.046,0.150,0.051,0.000
CODE35,-3710.596,2736.088,-1142.713,0.229,0.158,0.065,0.000
CODE39,-991.854,2162.413,1689.279,0.191,0.046,0.230,0.000
CODE40,-1017.879,2142.227,1678.049,0.050,0.066,0.144,0.000
CODE42,1347.634,6911.436,461.677,0.068,0.179,0.064,0.000
CODE51,-4350.360,3533.850,-2101.869,0.061,0.055,0.033,0.000
CODE53,36.103,2566.446,2491.853,0.033,0.057,0.081,0.000
CODE55,-2275.243,7546.652,-2925.304,0.118,0.071,0.063,0.000
CODE56,1834.265,6606.044,1405.220,0.033,0.038,0.067,0.000
CODE57,650.406,1452.957,2583.860,0.068,0.036,0.096,0.000
CODE58,6330.716,3165.370,-4694.203,0.153,0.044,0.084,0.000
CODE59,6547.238,4815.660,-4855.651,0.182,0.080,0.104,0.000
CODE69,-954.745,-658.811,1059.564,0.042,0.034,0.053,0.000
CODE70,-2368.066,-725.977,-366.231,0.068,0.042,0.043,0.000
CODE71,-3651.309,-67.766,-1769.834,0.059,0.028,0.039,0.000
CODE73,3972.669,4380.095,-7992.137,0.049,0.028,0.034,0.000
CODE75,-561.545,8056.622,-1758.404,0.153,0.127,0.129,0.000
CODE79,6313.439,2889.551,-5004.978,0.031,0.017,0.067,0.000
CODE80,6436.578,3371.530,-5011.699,0.031,0.017,0.064,0.000
CODE81,3571.949,2340.309,-7564.388,0.044,0.016,0.028,0.000
CODE82,3683.305,2842.498,-7917.992,0.048,0.015,0.032,0.000
CODE83,3498.845,3507.422,-7976.472,0.057,0.020,0.034,0.000
CODE84,3564.782,4042.468,-7928.103,0.054,0.025,0.034,0.000
CODE85,6382.897,2632.427,-5307.300,0.025,0.015,0.032,0.000
CODE86,3751.691,3407.147,-8107.249,0.032,0.016,0.025,0.000
CODE87,6143.353,2527.994,-5045.787,0.029,0.018,0.062,0.000
CODE88,5833.703,2015.753,-5267.066,0.025,0.022,0.046,0.000
CODE89,5534.208,1726.605,-5487.404,0.026,0.028,0.060,0.000
CODE90,4640.391,1481.854,-6666.819,0.032,0.027,0.030,0.000
CODE91,3911.993,4085.742,-8103.302,0.034,0.020,0.025,0.000
CODE92,3803.667,2527.898,-7856.067,0.030,0.015,0.025,0.000
CODE93,6035.736,2042.926,-5518.968,0.025,0.016,0.030,0.000
CODE94,6598.984,3500.746,-5290.128,0.026,0.017,0.035,0.000
CODE97,-2231.294,1492.100,1968.273,0.041,0.019,0.053,0.000
CODE98,-4070.202,1881.158,47.013,0.048,0.018,0.038,0.000
CODE99,-3040.487,1123.432,660.799,0.043,0.018,0.044,0.000
CODE100,-3340.885,2050.515,-4241.919,0.045,0.023,0.033,0.000
CODE101,-2053.884,2387.240,-5399.904,0.036,0.018,0.026,0.000
CODE102,-964.361,2142.032,-6486.636,0.038,0.020,0.026,0.000
CODE103,1975.933,1151.507,1253.203,0.034,0.022,0.043,0.000
CODE104,3205.068,1229.836,93.074,0.025,0.018,0.039,0.000
CODE105,4293.397,984.695,-998.657,0.023,0.019,0.037,0.000
CODE106,5963.184,1758.668,-4735.861,0.133,0.027,0.080,0.000
CODE107,6193.541,2345.591,-2465.622,0.029,0.022,0.051,0.000
CODE108,727.658,3920.905,-7783.510,0.084,0.025,0.034,0.000
CODE109,2967.917,2433.817,-7876.679,0.093,0.032,0.124,0.000
CODE110,-5610.160,3065.584,-1753.457,0.058,0.022,0.033,0.000
CODE111,-2136.084,8344.730,-3393.737,0.127,0.091,0.063,0.000
CODE112,2483.964,7334.852,1448.045,0.056,0.084,0.176,0.000
CODE113,1469.753,7096.492,736.427,0.060,0.066,0.129,0.000
CODE114,896.695,7745.330,-230.289,0.071,0.078,0.117,0.000
CODE115,-1229.003,1921.163,1943.563,0.037,0.020,0.051,0.000
CODE116,-329.197,2186.251,2561.931,0.032,0.020,0.055,0.000
CODE117,-4066.337,2582.670,-1054.996,0.042,0.017,0.031,0.000
CODE118,-4500.713,3153.934,-1841.626,0.046,0.020,0.030,0.000
CODE119,-1596.615,7793.566,-2491.391,0.103,0.073,0.070,0.000
CODE121,7718.373,2967.535,-7794.738,0.029,0.014,0.025,0.000
CODE122,7031.024,1927.049,-8243.484,0.026,0.015,0.026,0.000
CODE123,6529.405,2001.934,-8764.659,0.025,0.015,0.026,0.000
CODE124,6301.639,3220.121,-9276.844,0.025,0.014,0.027,0.000
CODE127,5099.864,3090.959,-10102.794,0.250,0.050,0.721,0.000
CODE128,4520.593,3416.060,-9786.346,0.053,0.023,0.070,0.000
CODE129,4580.530,3694.053,-9786.225,0.051,0.026,0.068,0.000
CODE130,4591.848,4183.248,-8722.475,0.042,0.051,0.048,0.000
CODE133,-2699.693,40.790,111.693,0.052,0.020,0.043,0.000
CODE134,-2557.595,-479.298,-135.509,0.052,0.027,0.042,0.000
CODE135,-1818.083,-626.684,595.185,0.038,0.026,0.044,0.000
CODE137,6279.313,1935.291,-8459.491,0.025,0.016,0.028,0.000
CODE138,6681.142,1843.489,-8032.154,0.026,0.016,0.027,0.000
CODE147,6846.460,2130.076,-8544.013,0.025,0.014,0.025,0.000
CODE148,7190.339,3835.306,-8594.546,0.027,0.016,0.027,0.000
CODE149,4025.030,3918.790,-8475.909,0.068,0.044,0.062,0.000
CODE150,5836.651,3422.592,-9487.644,0.033,0.022,0.075,0.000
CODE153,7672.537,2576.274,-7749.001,0.029,0.014,0.026,0.000
CODE154,7629.566,3350.268,-8039.767,0.028,0.014,0.026,0.000
CODE155,4601.747,3525.013,-9581.584,0.050,0.023,0.063,0.000
CODE156,5848.022,2736.501,-9297.328,0.112,0.019,0.489,0.000
CODE159,7467.705,2227.710,-7939.158,0.027,0.014,0.026,0.000
CODE160,6380.943,2650.237,-9131.980,0.025,0.013,0.025,0.000
CODE161,4209.608,4120.177,-9080.399,0.034,0.021,0.033,0.000
CODE166,3935.035,3519.778,-9205.663,0.058,0.023,0.055,0.000
CODE167,6564.199,3546.366,-9155.420,0.026,0.015,0.027,0.000
CODE168,5353.241,3647.994,-9999.433,0.242,0.159,0.826,0.000
CODE193,7474.789,2163.653,-7538.753,0.894,0.320,0.179,0.000
CODE194,8397.807,2201.553,-6625.448,1.108,0.297,0.391,0.000
CODE195,7882.635,2412.254,-6045.262,0.072,0.026,0.078,0.000
CODE197,3477.073,3095.421,-7907.918,0.050,0.015,0.032,0.000
CODE198,5617.077,1652.770,-5848.606,0.025,0.018,0.031,0.000
CODE199,7671.285,2420.391,-7410.506,0.091,0.030,0.039,0.000
CODE200,8340.390,1928.199,-6625.208,1.062,0.348,0.370,0.000
CODE201,7971.083,2123.742,-6189.182,0.074,0.032,0.070,0.000
CODE202,6787.228,2409.917,-4988.748,0.028,0.019,0.046,0.000
CODE204,6495.308,2944.537,-5266.274,0.025,0.015,0.032,0.000
CODE205,7764.829,2196.018,-7151.282,0.032,0.017,0.028,0.000
CODE206,8313.444,2717.395,-6733.070,0.047,0.020,0.030,0.000
CODE207,7905.892,2164.325,-5861.618,0.071,0.030,0.077,0.000
CODE208,7388.591,1950.196,-5419.729,0.053,0.031,0.071,0.000
CODE209,6626.262,2644.480,-5296.162,0.026,0.015,0.033,0.000
CODE210,4032.051,1983.860,-7503.553,0.028,0.017,0.025,0.000
CODE211,7837.022,2493.516,-7149.858,0.032,0.016,0.027,0.000
CODE212,8044.915,2772.820,-7010.738,0.035,0.016,0.027,0.000
CODE213,7894.963,1832.355,-5925.814,0.073,0.038,0.077,0.000
CODE214,7201.855,2005.790,-5230.081,0.049,0.029,0.074,0.000
CODE215,7231.462,2512.037,-5145.654,0.047,0.022,0.076,0.000
CODE216,3745.437,2865.453,-7990.283,0.030,0.015,0.025,0.000
CSB-045-1,-2746.462,187.085,185.166,0.052,0.019,0.044,0.000
CSB-045-2,-2737.296,153.032,168.813,0.052,0.020,0.043,0.000
CSB-045-3,-2727.975,118.376,152.344,0.052,0.020,0.043,0.000
CSB-045-4,-2718.560,83.873,135.789,0.052,0.020,0.043,0.000
CSB-045-5,-2551.034,-531.035,-156.021,0.080,0.041,0.057,0.000
CSB-045-6,-2541.593,-564.559,-172.551,0.055,0.029,0.043,0.000
CSB-045-7,-2532.195,-598.535,-188.438,0.052,0.028,0.042,0.000
CSB-045-8,-2522.944,-633.729,-205.355,0.052,0.029,0.042,0.000
